entity_id,entity_type,canonical_name,is_bvmt_listed,isin,ticker,name_ar,bvmt_group_label,n_aliases,aliases
F13c55e594b,firm,Slimene BETTAIEB Président Directeur Général 2012 - 2014 Tunis M. Zouheir TAMBOURA Directeur Général Adjoint Depuis 2000 Tunis,0,,,,,1,Slimene BETTAIEB Président Directeur Général 2012 - 2014 Tunis M. Zouheir TAMBOURA Directeur Général Adjoint Depuis 2000 Tunis
F13ce9196e4,firm,"STE D'ACTIVITE TQUE ""HOTEL ZODIAC""",0,,,,,1,"STE D'ACTIVITE TQUE ""HOTEL ZODIAC"""
F13d514a624,firm,PCA BTK Leasing,0,,,,,1,PCA BTK Leasing
F13d62bde7a,firm,UBCI FINANCE,0,,,,,1,UBCI FINANCE
F13ef2f8028,firm,AIR LIQUIDE,0,,,,,2,AIR LIQUIDE | Air Liquide
F13f2d44bb7,firm,"SOCIETE BALNIERE DE HAMMAMET SUD""HOTEL EL MANZAH""",0,,,,,1,"SOCIETE BALNIERE DE HAMMAMET SUD""HOTEL EL MANZAH"""
F13f76b7477,firm,Réseau,0,,,,,1,Réseau
F141f7a8e7f,firm,STB FINANCE,0,,,,,1,STB FINANCE
F1441a2507d,firm,"Lorsqu'il l'estime nécessaire, 1L participe aux seances des",0,,,,,1,"Lorsqu'il l'estime nécessaire, 1L participe aux seances des"
F144ee1f0db,firm,ASTER TRAINING,0,,,,,1,ASTER TRAINING
F145fd60e33,firm,de PLASTIC UNION,0,,,,,1,de PLASTIC UNION
F14727c6959,firm,DGA La Générale de Distribution,0,,,,,1,DGA La Générale de Distribution
F147b495b82,firm,M. Ferid BEN BRAHIM,0,,,,,1,M. Ferid BEN BRAHIM
F148202b71c,firm,Fonds Tunisien pour l’Investissement,0,,,,,1,Fonds Tunisien pour l’Investissement
F1485326c13,firm,STEC ; TUNISIE LAIT ; SEPCM,0,,,,,1,STEC ; TUNISIE LAIT ; SEPCM
F148beee515,firm,"STE HOTELIERE & TQUE ""KARIM""",0,,,,,1,"STE HOTELIERE & TQUE ""KARIM"""
F14b4215326,firm,STLV,0,,,,,1,STLV
F14fe9868f6,firm,La conception et La mise a jour d'une stratégie de gestion de,0,,,,,1,La conception et La mise a jour d'une stratégie de gestion de
F1500f8badf,firm,auditeur,0,,,,,1,auditeur
F151ba918da,firm,Répartition du capital,0,,,,,1,Répartition du capital
F153bb770c9,firm,DELICE HOLDING,1,TN0007670011,DH,مجمع دليس القابضة,continuous,2,DELICE HOLDING | Délice Holding
F154f2c1edc,firm,Cogitel,0,,,,,1,Cogitel
F1559ac5376,firm,SOCIETE STEG INTERNATIONAL SERVICES,0,,,,,2,SOCIETE STEG INTERNATIONAL SERVICES | SOCIÉTÉ STEG INTERNATIONAL SERVICES
F156d916323,firm,2011-06 du 20 mai 2011 relative au Renforcement des règles de,0,,,,,1,2011-06 du 20 mai 2011 relative au Renforcement des règles de
F158f5dbb61,firm,BTK Leasing (ex AIL),0,,,,,2,BTK Leasing (ex AIL) | BTK Leasing (ex-AIL)
F15b8d4e809,firm,KACEM,0,,,,,1,KACEM
F15c474639e,firm,STE D'ETUDES & PROMOTION TOURISTIQUE DE HAMMAMET,0,,,,,1,STE D'ETUDES & PROMOTION TOURISTIQUE DE HAMMAMET
F15c942f6f3,firm,Groupe AREM,0,,,,,1,Groupe AREM
F15d5b404fe,firm,Secrétaire Général de la BNA,0,,,,,1,Secrétaire Général de la BNA
F15dc59f779,firm,EURO-CYCLES 1-A partir du lundi 17 juin 2013,0,,,,,1,EURO-CYCLES 1-A partir du lundi 17 juin 2013
F160ae60d2a,firm,représentant BPCE IOM à la Banque de la Réunion ; - Administrateur,0,,,,,1,représentant BPCE IOM à la Banque de la Réunion ; - Administrateur
F161fc58b4e,firm,SOCIETE TANKAGE MEDITERRANEE S.A,0,,,,,1,SOCIETE TANKAGE MEDITERRANEE S.A
F1656aa60a1,firm,"Ordre du Jour de l’Assemblée Générale Ordinaire, 03 juin 2015",0,,,,,1,"Ordre du Jour de l’Assemblée Générale Ordinaire, 03 juin 2015"
F165dc76859,firm,Gérant de la Société Hermès Conseil,0,,,,,1,Gérant de la Société Hermès Conseil
F16740966e3,firm,SOCIETE LES FERMES LAITIERES DE MEDJEZ EL BAB,0,,,,,1,SOCIETE LES FERMES LAITIERES DE MEDJEZ EL BAB
F16778d467d,firm,SANADCOM,0,,,,,1,SANADCOM
F16794a3913,firm,Attijari bank de Tunisie,0,,,,,1,Attijari bank de Tunisie
F16851d0517,firm,OCT,0,,,,,1,OCT
F16a4bd5ec3,firm,PRESICIUM TUNISIE,0,,,,,1,PRESICIUM TUNISIE
F16b121eb0f,firm,STE BOUMAKHLOUF,0,,,,,1,STE BOUMAKHLOUF
F16b966a5c5,firm,Directeur du cabinet de conseil AMEF Consulting,0,,,,,1,Directeur du cabinet de conseil AMEF Consulting
F16c9905669,firm,STE P.G.I HOLDING,0,,,,,1,STE P.G.I HOLDING
F16d233080b,firm,Société d’Automobiles et de Matériels SAM,0,,,,,1,Société d’Automobiles et de Matériels SAM
F16d4e9e475,firm,KOWEIT INVESTMENT AUTORITY,0,,,,,1,KOWEIT INVESTMENT AUTORITY
F17055c42f3,firm,[M Phiippe Montourcier,0,,,,,1,[M Phiippe Montourcier
F171e776fc3,firm,Solde au 31/12/2010 après affectation,0,,,,,1,Solde au 31/12/2010 après affectation
F174c091cea,firm,Administrateur Délégué de Tunis International Bank,0,,,,,1,Administrateur Délégué de Tunis International Bank
F1762bdde79,firm,minoritaires d'Attijari Leasing,0,,,,,1,minoritaires d'Attijari Leasing
F177d56592b,firm,"HAMM. SUD ""SEAMHS""",0,,,,,1,"HAMM. SUD ""SEAMHS"""
F17da60f323,firm,ALIOS Finance SA,0,,,,,2,ALIOS FINANCE | ALIOS Finance SA
F17f072b124,firm,STE HOTELIERE ET TQUE LE GRAND MONASTIR SA,0,,,,,1,STE HOTELIERE ET TQUE LE GRAND MONASTIR SA
F17f3254410,firm,Banque de Tunisie et des Émirats,0,,,,,2,Banque de Tunisie et des Emirats | Banque de Tunisie et des Émirats
F1801782353,firm,WEPTON PROPERTIES LTD-ILE JERSEY CHANNEL,0,,,,,1,WEPTON PROPERTIES LTD-ILE JERSEY CHANNEL
F1828f4e777,firm,SOCIETE NOUVELLE DE BOISSONS,0,,,,,1,SOCIETE NOUVELLE DE BOISSONS
F18497c8a89,firm,à l'IFID,0,,,,,1,à l'IFID
F185675ce5e,firm,Meninx Holding,0,,,,,3,Meninx Holding | STE MENINX HOLDING | Sté Meninx Holding*****
F185daae3b7,firm,TUNISIE VALEURS,0,,,,,1,TUNISIE VALEURS
F18607d1aee,firm,Président du conseil d'administration de la société SOGES,0,,,,,1,Président du conseil d'administration de la société SOGES
F18879238f8,firm,Société CONSULT IN TERNATIONAL,0,,,,,1,Société CONSULT IN TERNATIONAL
F188a626ba5,firm,Représentée par Monsieur Abderrazak BEN CHEIKH,0,,,,,1,Représentée par Monsieur Abderrazak BEN CHEIKH
F189d495e83,firm,(Article 17 des statuts),0,,,,,1,(Article 17 des statuts)
F189e8d28a3,firm,SAROST SA,0,,,,,1,SAROST SA
F18cdca7d85,firm,Kasso S.A,0,,,,,1,Kasso S.A
F18d8064ed9,firm,FA) gérés par UGFS-NA,0,,,,,1,FA) gérés par UGFS-NA
F18e0121b9e,firm,SICAV Obligataire,0,,,,,2,SICAV OBLIGATAIRE | SICAV Obligataire
F18f9bd042f,firm,Amen Finance Company,0,,,,,2,AMEN FINANCE COMPANY | Amen Finance Company
F193caec9b5,firm,EZZEHIA,0,,,,,1,EZZEHIA
F194e7ab785,firm,L'exercice 2009 s'est soldé par,0,,,,,1,L'exercice 2009 s'est soldé par
F1962fa03fd,firm,Président Directeur Général de SIMT,0,,,,,1,Président Directeur Général de SIMT
F1991e788f6,firm,Sté Gest..TECHNOPOL BORJ CEDRIA,0,,,,,1,Sté Gest..TECHNOPOL BORJ CEDRIA
F19a584d31f,firm,Ridha Zerzeri lui-même,0,,,,,1,Ridha Zerzeri lui-même
F19de8bda98,firm,POULINA GROUP HOLDING,0,,,,,1,POULINA GROUP HOLDING
F19e8b95d9e,firm,"STE LES FONDERIES DU MAGHREB ""SFM""",0,,,,,1,"STE LES FONDERIES DU MAGHREB ""SFM"""
F19ffdda20a,firm,TUNISIE LAIT,0,,,,,3,SOCIETE TUNISIE LAIT | TUNISIE LAIT | TUNISIE LAIT*
F1a0cbd6102,firm,UNAGRO,0,,,,,1,UNAGRO
F1a1b46c7c1,firm,Communication à Tunis International,0,,,,,1,Communication à Tunis International
F1a25ef90ef,firm,"En effet, la réduction du capital",0,,,,,1,"En effet, la réduction du capital"
F1a368f931c,firm,MEDAI,0,,,,,1,MEDAI
F1a3ed4d642,firm,CARTHAGO,0,,,,,1,CARTHAGO
F1a7e9e8bee,firm,TAYSIR MICROFINANCE,0,,,,,1,TAYSIR MICROFINANCE
F1a9b19ac13,firm,CELLCOM,1,TN0007590011,CELL,سلكوم,continuous,1,CELLCOM
F1acb42fd56,firm,STE LA GENERALE DE VENTE,0,,,,,2,LA GENERALE DE VENTE | STE LA GENERALE DE VENTE
F1af3ace844,firm,AMEN PROJECT,0,,,,,3,AMEN PROJECT | Amen Project | STE AMEN PROJECT
F1afa4dfa2c,firm,COMAR COTE D'IVOIRE,0,,,,,1,COMAR COTE D'IVOIRE
F1b04be98db,firm,du comité des risques de FIMBank plc,0,,,,,1,du comité des risques de FIMBank plc
F1b1703abd9,firm,Société MENINX Holding représentée par M Mehdi TAMARZISTE,0,,,,,2,"MENINX Holding, représentee par M Mehdi TAMARZISTE | Société MENINX Holding représentée par M Mehdi TAMARZISTE"
F1b32a5ee1c,firm,Ex membre du Conseil d’Administration de la banque ZITOUNA,0,,,,,1,Ex membre du Conseil d’Administration de la banque ZITOUNA
F1b4c66997f,firm,Compagnie Financière,0,,,,,1,Compagnie Financière
F1b58345d94,firm,Composition nominative du Conseil d'Administration,0,,,,,1,Composition nominative du Conseil d'Administration
F1b6678ddb3,firm,TOUTA,0,,,,,1,TOUTA
F1b6b2698f7,firm,MIC,0,,,,,1,MIC
F1b9f93e83e,firm,STE ASSURANCE COMAR,0,,,,,3,"Assurance COMAR | STE ""ASSURANCE COMAR"" | STE ASSURANCE COMAR"
F1ba3761dc0,firm,"Cabinet Conseil Audit Formation-CAF, Membre du réseau international PwC, representé par Mme Abir MATMTI",0,,,,,1,"Cabinet Conseil Audit Formation-CAF, Membre du réseau international PwC, representé par Mme Abir MATMTI"
F1ba5cbb1bd,firm,SODIS SICAR,0,,,,,2,SODIS SICAR | SODIS – SICAR
F1be00b2131,firm,SICOF,0,,,,,1,SICOF
F1be7caffd0,firm,BM TECHNOLOGIE,0,,,,,1,BM TECHNOLOGIE
F1be876091b,firm,STE HOTELIERE BEL HORIZON SA,0,,,,,1,STE HOTELIERE BEL HORIZON SA
F1c005ff744,firm,"Quant au risque Grêle, il a",0,,,,,1,"Quant au risque Grêle, il a"
F1c139695b1,firm,Société de Recouvrement des créances (El Istifa),0,,,,,1,Société de Recouvrement des créances (El Istifa)
F1c356521bd,firm,Espace dedie aux «Actionnaires» sur www ubeitn,0,,,,,1,Espace dedie aux «Actionnaires» sur www ubeitn
F1c398ebfe4,firm,EURO-CYCLES,1,TN0007570013,ECYCL,أوروسيكل,continuous,2,EURO CYCLES | EURO-CYCLES
F1c42b55689,firm,Membre du comité Exécutif de UGFS N.A,0,,,,,1,Membre du comité Exécutif de UGFS N.A
F1c53e35e3a,firm,"RAHAL soit soumise à l’approbation par la prochaine AGO et ce, conformément aux dispositions de l’article 195 du Code des Sociétés",0,,,,,1,"RAHAL soit soumise à l’approbation par la prochaine AGO et ce, conformément aux dispositions de l’article 195 du Code des Sociétés"
F1c614ac672,firm,AU 31/12/2017,0,,,,,1,AU 31/12/2017
F1c6330118b,firm,Directeur Général Adjoint à la BIAT Membre du Directoire de la BIAT chargé des risques,0,,,,,1,Directeur Général Adjoint à la BIAT Membre du Directoire de la BIAT chargé des risques
F1c705d828d,firm,EUROP MAGHREB PARTNER,0,,,,,1,EUROP MAGHREB PARTNER
F1c74f83297,firm,Global Invest SICAR (G.I.S),0,,,,,1,Global Invest SICAR (G.I.S)
F1c8a1dc848,firm,"Administrateur à la Sté d'Assurances SALIM - Administrateur à la SIFIB-BH - Administrateur à la Sté ETATHMEER Holding - Administrateur à la Sté de Promotion ""DOUIRET"" - Administrateur à la SOGEMBAL",0,,,,,1,"Administrateur à la Sté d'Assurances SALIM - Administrateur à la SIFIB-BH - Administrateur à la Sté ETATHMEER Holding - Administrateur à la Sté de Promotion ""DOUIRET"" - Administrateur à la SOGEMBAL"
F1c8ee64d0e,firm,Directeur Général Adjoint de Confection Ras Jebel,0,,,,,1,Directeur Général Adjoint de Confection Ras Jebel
F1c94704256,firm,"Comité de Direction, Commissaires aux",0,,,,,1,"Comité de Direction, Commissaires aux"
F1c9d8c3778,firm,Ramp-Up du Floxfill SG,0,,,,,1,Ramp-Up du Floxfill SG
F1ca3457bb5,firm,Administrateur de la STB,0,,,,,1,Administrateur de la STB
F1ce1b8afef,firm,Administrateur dans la Banque de Tunisie,0,,,,,1,Administrateur dans la Banque de Tunisie
F1cfecc2105,firm,L'IMMOBILIERE ECHARIFA,0,,,,,1,L'IMMOBILIERE ECHARIFA
F1d20e6a507,firm,SOTUVER,1,TN0006560015,SOTUV,الشركة التونسية للبلور,continuous,1,SOTUVER
F1d2b89fd96,firm,SANIMED A partir du lundi 16 janvier 2017,0,,,,,1,SANIMED A partir du lundi 16 janvier 2017
F1d44f5f39c,firm,S.E.A. MARINA HAMMAMET SUD,0,,,,,1,S.E.A. MARINA HAMMAMET SUD
F1d45876f52,firm,Manama,0,,,,,1,Manama
F1d7ada6dd5,firm,la distribution des actifs Turques. Il a rejoint ABC en 2005 en tant que directeur du bureau de représentation en Turquie ; il est actuellement le Directeur des opérations en Turquie,0,,,,,1,la distribution des actifs Turques. Il a rejoint ABC en 2005 en tant que directeur du bureau de représentation en Turquie ; il est actuellement le Directeur des opérations en Turquie
F1dc7373a29,firm,Sté Marina ; - Président du Conseil SCIF filiale de la BTK ; - DG de la société Univers Invest Sicar filiale BTK ; - PDG de de la société Univers Participations Sicaf filiale de la BTK,0,,,,,1,Sté Marina ; - Président du Conseil SCIF filiale de la BTK ; - DG de la société Univers Invest Sicar filiale BTK ; - PDG de de la société Univers Participations Sicaf filiale de la BTK
F1dd86e28e6,firm,AG.T.D'INTERNET,0,,,,,1,AG.T.D'INTERNET
F1e0b12fcd2,firm,STE ASSURANCES COMAR STE PGI HOLDING STE ENNAKL AUTOMOBILES STE HORCHANI FINANCE STE PARENIN STE EL HADAYEK,0,,,,,1,STE ASSURANCES COMAR STE PGI HOLDING STE ENNAKL AUTOMOBILES STE HORCHANI FINANCE STE PARENIN STE EL HADAYEK
F1e26060e87,firm,STIAL,0,,,,,1,STIAL
F1e44e4dc97,firm,"CIE TNE DE TOURISME & THERM. ""CTTT""",0,,,,,1,"CIE TNE DE TOURISME & THERM. ""CTTT"""
F1e642bed73,firm,ENNAJAH,0,,,,,1,ENNAJAH
F1e6db66ee1,firm,** Désignés par l'Assemblée Générale Ordinaire du 07 mai 2009 pour une durée de 3 ans,0,,,,,1,** Désignés par l'Assemblée Générale Ordinaire du 07 mai 2009 pour une durée de 3 ans
F1e725d2782,firm,Société Tunis Center (Tunis Center),0,,,,,1,Société Tunis Center (Tunis Center)
F1e737328c0,firm,Activité de la bourse en 2015,0,,,,,1,Activité de la bourse en 2015
F1ea1697f67,firm,Tunisie Participations,0,,,,,1,Tunisie Participations
F1ead16b06c,firm,gant [,0,,,,,1,gant [
F1eb4c13ef1,firm,Pour l'exercice 2009 le conseil propose a votre honorable,0,,,,,1,Pour l'exercice 2009 le conseil propose a votre honorable
F1eb5d0202a,firm,Procéder à La vérification de la clarte des informations,0,,,,,1,Procéder à La vérification de la clarte des informations
F1eb9599263,firm,SOCIETE TUNISIENNE DE GARANTIE - SOTUGAR,0,,,,,1,SOCIETE TUNISIENNE DE GARANTIE - SOTUGAR
F1ecbd4d6bb,firm,EURO-CYCLE,0,,,,,1,EURO-CYCLE
F1ee085b1d4,firm,BTK Conseil BTK Leasing BTK Finance BTK Capital BTK Invest,0,,,,,1,BTK Conseil BTK Leasing BTK Finance BTK Capital BTK Invest
F1ee8eed695,firm,Tuninvest Croissance,0,,,,,1,Tuninvest Croissance
F1f20f51453,firm,*: Mandat renouvelé par l'AGO du 20/06/2018,0,,,,,1,*: Mandat renouvelé par l'AGO du 20/06/2018
F1f2b24e746,firm,Directeur Général de ABC en Turquie (*). Il dispose d’une expérience de plus de 22 ans dans le métier bancaire. Il a pu acquérir des compétences étendues dans le financement des opérations de de commerce extérieur,0,,,,,1,Directeur Général de ABC en Turquie (*). Il dispose d’une expérience de plus de 22 ans dans le métier bancaire. Il a pu acquérir des compétences étendues dans le financement des opérations de de commerce extérieur
F1f53ba2663,firm,Société Tunisienne de l'Industrie Automobile,0,,,,,1,Société Tunisienne de l'Industrie Automobile
F1f78180058,firm,STE D'ETUDE ET DE DEVELOPT TQUE DJERBA LES DUNES,0,,,,,1,STE D'ETUDE ET DE DEVELOPT TQUE DJERBA LES DUNES
F1f874439a8,firm,LINDE GAZ,0,,,,,1,LINDE GAZ
F1fa4a8d97f,firm,Famille Tahar EL MATERI,0,,,,,1,Famille Tahar EL MATERI
F1faab241b7,firm,représentant BPCE IOM à T 2S Africa ; - Administrateur,0,,,,,1,représentant BPCE IOM à T 2S Africa ; - Administrateur
F1fc205eaf8,firm,de Promotion Immobilière NAFISSA,0,,,,,1,de Promotion Immobilière NAFISSA
F1fc286b2ff,firm,Administrateur dans les sociétés Idendity Partners,0,,,,,1,Administrateur dans les sociétés Idendity Partners
F1fc3cd899e,firm,BPCE International et Outremer (BPCE IOM),0,,,,,1,BPCE International et Outremer (BPCE IOM)
F1fcc495921,firm,KAWARIS,0,,,,,4,KAWARIS | KAWARIS *** | Kawaris | STE KAWARIS
F1fcf5c1030,firm,TUNISIENNE D’EMAIL « SOTEMAIL,0,,,,,2,TUNISIENNE D’EMAIL « SOTEMAIL | Tunisienne d’Email « SOTEMAIL
F1fd47147b9,firm,STIA,0,,,,,1,STIA
F1ff2d499b2,firm,Directeur de l’Audit Interne à la BNA,0,,,,,1,Directeur de l’Audit Interne à la BNA
F1ff652e09c,firm,SITEL,0,,,,,1,SITEL
F20045fae8a,firm,ALKIMIA,1,TN0003800703,ALKIM,الكيمياء,suspended_other,1,ALKIMIA
F200e3327cd,firm,Cristal Tunisie,0,,,,,1,Cristal Tunisie
F201a74dd36,firm,Sté INTERMET AL,0,,,,,1,Sté INTERMET AL
F2023f0ab51,firm,"Au terme de l'exercice 2010, les",0,,,,,1,"Au terme de l'exercice 2010, les"
F202b1ea831,firm,Assurances CARTE,0,,,,,1,Assurances CARTE
F20a60bcbcb,firm,PARENIN (administrateur) - AMEN PROJECT (Président du Conseil d’Administration) - EL IMRANE,0,,,,,1,PARENIN (administrateur) - AMEN PROJECT (Président du Conseil d’Administration) - EL IMRANE
F20a6612386,firm,SOTEMAIL,1,TN0007600018,SOTEM,الشركة التونسية للتّلا,suspended_other,1,SOTEMAIL
F20d0c0df15,firm,Représentant des Petits Actionnaires,0,,,,,2,Representant des Petits Actionnaires | Représentant des Petits Actionnaires
F20df1df951,firm,Le Président propose l’ordre du jour du Conseil,0,,,,,1,Le Président propose l’ordre du jour du Conseil
F2100f42734,firm,AE TECH,0,,,,,1,AE TECH
F210e0770a2,firm,SOFI ELAN SICAF,0,,,,,1,SOFI ELAN SICAF
F2121991bc6,firm,UNIVERS OBLIGATION SICAV,0,,,,,1,UNIVERS OBLIGATION SICAV
F21355f9e31,firm,Sté Gest. TECHNOPOL GAFSA,0,,,,,1,Sté Gest. TECHNOPOL GAFSA
F213b0920b5,firm,"Les Présidents des Comités, ou en cas d'empêchement un autre",0,,,,,1,"Les Présidents des Comités, ou en cas d'empêchement un autre"
F214721e70e,firm,Le Comité prend connaissance des,0,,,,,1,Le Comité prend connaissance des
F21653b483b,firm,FZ Holding,0,,,,,1,FZ Holding
F2176a819e5,firm,ViaMobile,0,,,,,1,ViaMobile
F218001134c,firm,MARINA,0,,,,,1,MARINA
F21a5fafd69,firm,A- Le Comité des Risques,0,,,,,1,A- Le Comité des Risques
F21aa340c62,firm,SAH Cote d’Ivoire,0,,,,,1,SAH Cote d’Ivoire
F21ac07e3cb,firm,PHEBUS,0,,,,,1,PHEBUS
F21b3475d2b,firm,des trois dernières années,0,,,,,1,des trois dernières années
F21b7cad773,firm,Rapid Recouvrement,0,,,,,1,Rapid Recouvrement
F21beead414,firm,FCP AFRICAMEN,0,,,,,1,FCP AFRICAMEN
F21cedae475,firm,"Contrôle Pénodique de la Compliance, de la Coordination du Contrôle",0,,,,,1,"Contrôle Pénodique de la Compliance, de la Coordination du Contrôle"
F21d549d965,firm,Finances et,0,,,,,1,Finances et
F2200047c7d,firm,étrangères,0,,,,,1,étrangères
F2207e7fd46,firm,PDG BTK Invest,0,,,,,1,PDG BTK Invest
F220f7b144f,firm,Confection Ras Jebel,0,,,,,1,Confection Ras Jebel
F223d3684d0,firm,Sonia Ben Frej Larbi,0,,,,,1,Sonia Ben Frej Larbi
F22465e713c,firm,"STE GLE D'ALIMENTATION ""SGA""",0,,,,,1,"STE GLE D'ALIMENTATION ""SGA"""
F22a8211fce,firm,Générale Ordinaire peut à tout moment révoquer les Membres du Conseil,0,,,,,1,Générale Ordinaire peut à tout moment révoquer les Membres du Conseil
F22aad37689,firm,4) Les membres du Conseil pourront être soit des personnes physiqu,0,,,,,1,4) Les membres du Conseil pourront être soit des personnes physiqu
F22b009fe2d,firm,Ahmed Rjiba(1) Président,0,,,,,1,Ahmed Rjiba(1) Président
F22c640c859,firm,d'autres sociétés,0,,,,,2,d'autres sociétés | d’autres sociétés
F22cfe02088,firm,Immeuble International City Center - Tour,0,,,,,1,Immeuble International City Center - Tour
F22f26c42f9,firm,LAND’OR,1,TN0007510019,LNDOR,لاندور,continuous,3,GROUPE LAND'OR | LAND OR | LAND’OR
F231c2da790,firm,SITEX,0,,,,,1,SITEX
F23211662e7,firm,Consignations - DG de la CDC Gestion,0,,,,,1,Consignations - DG de la CDC Gestion
F23217da563,firm,Managing Consultant - Groupe CAPGEMINI,0,,,,,1,Managing Consultant - Groupe CAPGEMINI
F233166ba5c,firm,STI,0,,,,,1,STI
F2334c25011,firm,Société de l'Investissement Moderne SICAR,0,,,,,1,Société de l'Investissement Moderne SICAR
F234b637705,firm,SOTRAPIL,1,TN0006660013,STPIL,شركة النقل بواسطة الأنابيب,continuous,1,SOTRAPIL
F238049de13,firm,Administrateur Sociétés du Groupe MTE Administrateur,0,,,,,1,Administrateur Sociétés du Groupe MTE Administrateur
F239d4c124e,firm,"3- Président du conseil d'administration: M, Rachid BEN YEDDER",0,,,,,1,"3- Président du conseil d'administration: M, Rachid BEN YEDDER"
F23b537118b,firm,TLF,0,,,,,1,TLF
F23d816ed80,firm,TAWASOL GP HOLDING,1,TN0007650013,TGH,مجمع تواصل القابضة,suspended_other,1,TAWASOL GP HOLDING
F23fd7c7ded,firm,ASSURANCES COMAR,0,,,,,2,ASSURANCES COMAR | Assurances COMAR
F241d041240,firm,SOBOCO,0,,,,,1,SOBOCO
F2441cacb1c,firm,* Nommés par l'AGO du 30 avril 2021,0,,,,,1,* Nommés par l'AGO du 30 avril 2021
F24625aee1d,firm,membre du Comité de Direction,0,,,,,1,membre du Comité de Direction
F24697158e4,firm,et Représentation Internationale,0,,,,,1,et Représentation Internationale
F2483624268,firm,restant a Courir pour le mandat de son predecesseur,0,,,,,1,restant a Courir pour le mandat de son predecesseur
F248fbaf00b,firm,Ex-Président du Comité des risques -Ex membre du Conseil d’Administration de la banque QNB,0,,,,,1,Ex-Président du Comité des risques -Ex membre du Conseil d’Administration de la banque QNB
F2496ca9e67,firm,MILLENIUM OBLIGATAIRE SICAV,0,,,,,1,MILLENIUM OBLIGATAIRE SICAV
F24b7f4b0fd,firm,Le Comité des Risques comprend au moins trois Membres du Conseil,0,,,,,1,Le Comité des Risques comprend au moins trois Membres du Conseil
