spell_id,person_id,person_label,org_id,org_label,role_canonical,layer,tie_class,onset,terminus,onset_lo,onset_hi,terminus_lo,terminus_hi,left_censored,right_censored,onset_interval_censored,terminus_interval_censored,onset_rule,terminus_rule,onset_event_id,terminus_event_id,expected_end_date,duration_days,duration_lo,duration_hi,evidence_n,evidence_tier,link_status,confidence,needs_review
SP_073d37d202d219255721,PERSON_HAMAMI_ARBI,ARBI HAMMAMI,CO_DISTRIBUTION_EQUIPEMENTS_CAFES_RESTAURANTS,SOCIETE DE DISTRIBUTION DES EQUIPEMENTS DES CAFES ET RESTAURANTS,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_465565c871b31fe14d38,PERSON_HAMDI_MOUNIR_BALTI,MOUNIR BALTI HAMDI,CO_DISTRIBUTION_LUNETTES_SODILU,SOCIETE DE DISTRIBUTION DES LUNETTES SODILU,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_9c960c2d18dfb1ec5afc,PERSON_HAMAMI_HABIB,HABIB HAMMAMI,CO_DISTRIBUTION_MATERIAUX_CONSTRUCTION_SODIMAC,SOCIETE DE DISTRIBUTION DES MATERIAUX DE CONSTRUCTION SODIMAC,shareholder,corporate,ownership,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_60780591c160983f6404,PERSON_HAMAMI_HAFEDH,HAFEDH HAMMAMI,CO_DISTRIBUTION_MATERIAUX_CONSTRUCTION_SODIMAC,SOCIETE DE DISTRIBUTION DES MATERIAUX DE CONSTRUCTION SODIMAC,shareholder,corporate,ownership,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_4da2c2602262f5f65a30,PERSON_HAMAMI_KHALED,KHALED HAMMAMI,CO_DISTRIBUTION_MATERIAUX_CONSTRUCTION_SODIMAC,SOCIETE DE DISTRIBUTION DES MATERIAUX DE CONSTRUCTION SODIMAC,shareholder,corporate,ownership,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_93b96c860d6865cf2a9b,PERSON_KILANI_HAMZA,HAMZA KILANI,CO_DISTRIBUTION_MATERIAUX_KAIROUAN,SOCIETE DE DISTRIBUTION DES MATERIAUX KAIROUAN,shareholder,corporate,ownership,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_0a91f315a41d97ecf3e9,PERSON_BOUAOUAJA_NOUREDINE,NOUREDDINE BOUAOUAJA,CO_DISTRIBUTION_SERVICE,SOCIETE DE DISTRIBUTION ET DE SERVICE,shareholder,corporate,ownership,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_0d56cd3e34f4cfab9e93,PERSON_RIAHI_MOHAMED,MOHAMED RIAHI,CO_DISTRIBUTION_SODIS,SOCIETE DE DISTRIBUTION SODIS,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_b52532b5ad808c87ceb3,PERSON_HAMAMI_RANIA,RANIA HAMMAMI,CO_DISTRIBUTION_VOLAILES,SOCIETE DE DISTRIBUTION VOLAILES,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_ca11c9e4418b5dbddfee,PERSON_HAMAMI_KHALIL,KHALIL HAMMAMI,CO_FABRICATION_CARRELAGE_SUD_SOFCASUD,SOCIETE DE FABRICATION DE CARRELAGE DU SUD SOFCASUD,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_1862fbe0227517d741d5,PERSON_HAMAMI_HABIB,HABIB HAMMAMI,CO_FABRICATION_CARRELAGES_SUD_SOFCASUD,SOCIETE DE FABRICATION DE CARRELAGES DE SUD SOFCASUD,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_05963dc66847be6bc338,PERSON_CHAABANE_KACEM,KACEM CHAABANE,CO_FABRICATION_CHAUSSUES_EMOZIONI,SOCIETE DE FABRICATION DE CHAUSSUES EMOZIONI,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_5f11a7df461b53945bfd,PERSON_MEJDOUB_MOHAMED,MOHAMED MEJDOUB,CO_FABRICATION_CHAUSSURES_SOFAC,SOCIETE DE FABRICATION DE CHAUSSURES SOFAC,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_7a0ee5258b94250f0275,PERSON_PENSIERINI_GIUSEPE,GIUSEPPE PENSIERINI,CO_FABRICATION_CIMENT_COLLE_CARRARA_TALBIS,SOCIETE DE FABRICATION DE CIMENT COLLE CARRARA TALBIS,shareholder,corporate,ownership,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_e5e0a4116e7d4182a068,PERSON_ESEBSI_MOHAMED_HAFEDH_CAID,MOHAMED HAFEDH CAID-ESSEBSI,CO_FABRICATION_GLACONS_SURGELES,SOCIETE DE FABRICATION DE GLACONS ET SURGELES,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_c8ddebddefda1eb2cf56,PERSON_ESEBSI_RIM_REKIK_CAID,RIM REKIK CAID-ESSEBSI,CO_FABRICATION_GLACONS_SURGELES,SOCIETE DE FABRICATION DE GLACONS ET SURGELES,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_ecb0678584078e599d62,PERSON_TRIKI_AMINA,AMINA TRIKI,CO_FABRICATION_MOULES_SFM,SOCIETE DE FABRICATION DE MOULES SFM,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_f45f3b2b35015c729ffb,PERSON_ELARFAOUI_MOHAMED,MOHAMED EL-ARFAOUI,CO_FABRICATION_SALONS_MODERNES_SOFASAM,SOCIETE DE FABRICATION DE SALONS MODERNES SOFASAM,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_7beeb9b61e26e4f160ea,PERSON_BENARB_HAMED,HAMED BEN-ARB,CO_FABRICATION_TOUS_CUIR_SOFACUIR,SOCIETE DE FABRICATION DE TOUS CUIR SOFACUIR,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_c1012ab1353510a34fc9,PERSON_BETAIEB_BOUBAKER,BOUBAKER BETTAIEB,CO_FABRICATION_TUYAUX_TUYAUX_PLAST,SOCIETE DE FABRICATION DE TUYAUX TUYAUX PLAST,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_382dafd2b6c498d7420b,PERSON_BOUGHAMOURA_SLIM,SLIM BOUGHAMOURA,CO_FABRICATION_ARTICLES_PHARMACEUTIQUES_SOFAP,SOCIETE DE FABRICATION DES ARTICLES PHARMACEUTIQUES SOFAP,dg,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_a76148061719543b6267,PERSON_CHAKROUN_AMEUR,AMEUR CHAKROUN,CO_FABRICATION_PRODUITS_ELECTRIQUES_SFPE,SOCIETE DE FABRICATION DES PRODUITS ELECTRIQUES SFPE,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_c5c00361481d1ae3ab76,PERSON_ZOUARI_MAHER,MAHER ZOUARI,CO_FABRICATION_SACHETS_EN_PLASTIQUE_SACOPLAST,SOCIETE DE FABRICATION DES SACHETS EN PLASTIQUE SACOPLAST,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_0ca4f08aa6c1dff1136a,PERSON_ZOUARI_MAHER,MAHER ZOUARI,CO_FABRICATION_SACHETS_EN_PLASTIQUE_SACOPLAST,SOCIETE DE FABRICATION DES SACHETS EN PLASTIQUE SACOPLAST,shareholder,corporate,ownership,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_4c50da5d2f9ee26c0c13,PERSON_ZOUARI_MOHAMED,MOHAMED ZOUARI,CO_FABRICATION_SACHETS_EN_PLASTIQUE_SACOPLAST,SOCIETE DE FABRICATION DES SACHETS EN PLASTIQUE SACOPLAST,shareholder,corporate,ownership,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_033157af5e3d48db9e00,PERSON_SLAMA_MOUNIR,MOUNIR SLAMA,CO_FABRICATION_COMMERCIALISATION_PATES_ALIMENTAIRES_COUSCOUS_GA,SOCIETE DE FABRICATION ET DE COMMERCIALISATION DES PATES ALIMENTAIRES ET COUSCOUS GANDOLFO,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_f2bae42884a1492d7db4,PERSON_GHOURABI_ALI,ALI GHOURABI,CO_FABRICATION_GESTION_MAROQUINERIE,SOCIETE DE FABRICATION ET GESTION DE MAROQUINERIE FGM,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_cd1e32dcfa371e57a6f9,PERSON_DOGAZ_AHMED,AHMED DOGGAZ,CO_FABRICATION_MECANIQUE_DAUTOMATISME_FMA,SOCIETE DE FABRICATION MECANIQUE ET DAUTOMATISME FMA,administrateur,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_f7e5fca7c9f6198be643,PERSON_MLAYAH_DORA,DORRA MLAYAH,CO_FABRICATION_MECANIQUE_DAUTOMATISME_FMA,SOCIETE DE FABRICATION MECANIQUE ET DAUTOMATISME FMA,administrateur,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_df026c3d2dbedd43aaf2,PERSON_MLAYAH_RACHID,RACHID MLAYAH,CO_FABRICATION_MECANIQUE_DAUTOMATISME_FMA,SOCIETE DE FABRICATION MECANIQUE ET DAUTOMATISME FMA,administrateur,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_9079c06ae5921811d6dd,PERSON_MLAYAH_RACHID,RACHID MLAYAH,CO_FABRICATION_MECANIQUE_DAUTOMATISME_FMA,SOCIETE DE FABRICATION MECANIQUE ET DAUTOMATISME FMA,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_725305153a522d4322b7,PERSON_KTARI_TAYEB,TAYEB KTARI,CO_FABRICATION_MECANIQUE_DAUTOMATISME_FMA,SOCIETE DE FABRICATION MECANIQUE ET DAUTOMATISME FMA,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_bcc926b86fd98348755f,PERSON_BOUSBIAA_MONGI,MONGI BOUSBIAA,CO_FERMETURES_EMBALLAGES_EN_PLASTIQUE,SOCIETE DE FERMETURES ET EMBALLAGES EN PLASTIQUE FEP,ceo,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_aff76736e71b48111688,PERSON_DERBEL_FAYCEL,FAYCEL DERBEL,CO_FILATURE_TISSAGE,SOCIETE DE FILATURE ET DE TISSAGE,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_b350581d4f423c614bf2,PERSON_GUERIDA_MOHAMED_HABIB,MOHAMED HABIB GUERRIDA,CO_FRIPERIE_DEFFILOCHAGE_SOFRIPEF,SOCIETE DE FRIPERIE ET DEFFILOCHAGE SOFRIPEF,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_394ce7085a3bfb212e4c,PERSON_BOUZGUENDA_AHMED,AHMED BOUZGUENDA,CO_GALVANISATION_TRANSFORMATION_METAUX_SGTM,SOCIETE DE GALVANISATION ET DE TRANSFORMATION DES METAUX SGTM,shareholder,corporate,ownership,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_162796b0d30fdb8533a3,PERSON_BOURICHA_KHALED,KHALED BOURICHA,CO_GALVANISATION_TRANSFORMATION_METAUX_SGTM,SOCIETE DE GALVANISATION ET DE TRANSFORMATION DES METAUX SGTM,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_ff2ff25c2b13f3b8b8aa,PERSON_BOURICHA_KHALED,KHALED BOURICHA,CO_GALVANISATION_TRANSFORMATION_METAUX_SGTM,SOCIETE DE GALVANISATION ET DE TRANSFORMATION DES METAUX SGTM,shareholder,corporate,ownership,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_060acecb2271c8543540,PERSON_BENAYED_MOHAMED_HEDI,MOHAMED HEDI BEN-AYED,CO_GALVANISATION_TRANSFORMATION_METAUX_SGTM,SOCIETE DE GALVANISATION ET DE TRANSFORMATION DES METAUX SGTM,administrateur,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_bcb07802b028bcc190e8,PERSON_BENAYED_MOHAMED_HEDI,MOHAMED HEDI BEN-AYED,CO_GALVANISATION_TRANSFORMATION_METAUX_SGTM,SOCIETE DE GALVANISATION ET DE TRANSFORMATION DES METAUX SGTM,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_013b00da42f9b762cc23,PERSON_SAIDANE_MOHAMED,MOHAMED SAIDANE,CO_GALVANISATION_TRANSFORMATION_METAUX_SGTM,SOCIETE DE GALVANISATION ET DE TRANSFORMATION DES METAUX SGTM,administrateur,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_17a7416ae58f9f010995,PERSON_SAIDANE_MOHAMED,MOHAMED SAIDANE,CO_GALVANISATION_TRANSFORMATION_METAUX_SGTM,SOCIETE DE GALVANISATION ET DE TRANSFORMATION DES METAUX SGTM,gerant,corporate,corporate_officer,,,,,,,True,False,False,False,seed_former_tie,ended_before_unknown_date,,,,,,,0,seed_undated,seed,0.5,False
SP_daddca914c14e0129fab,PERSON_SAIDANE_MOHAMED,MOHAMED SAIDANE,CO_GALVANISATION_TRANSFORMATION_METAUX_SGTM,SOCIETE DE GALVANISATION ET DE TRANSFORMATION DES METAUX SGTM,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_ac37211315e66c543250,PERSON_BENAYED_SLIM,SLIM BEN-AYED,CO_GALVANISATION_TRANSFORMATION_METAUX_SGTM,SOCIETE DE GALVANISATION ET DE TRANSFORMATION DES METAUX SGTM,administrateur,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_b0150c5faaa8201dff30,PERSON_BENAYED_SLIM,SLIM BEN-AYED,CO_GALVANISATION_TRANSFORMATION_METAUX_SGTM,SOCIETE DE GALVANISATION ET DE TRANSFORMATION DES METAUX SGTM,shareholder,corporate,ownership,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_7751d20694b2264f8249,PERSON_BENAYED_TAOUFIK,TAOUFIK BEN-AYED,CO_GALVANISATION_TRANSFORMATION_METAUX_SGTM,SOCIETE DE GALVANISATION ET DE TRANSFORMATION DES METAUX SGTM,administrateur,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_ab6e8100d236446614d4,PERSON_BENAYED_TAOUFIK,TAOUFIK BEN-AYED,CO_GALVANISATION_TRANSFORMATION_METAUX_SGTM,SOCIETE DE GALVANISATION ET DE TRANSFORMATION DES METAUX SGTM,shareholder,corporate,ownership,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_63f1e9d85d1f95efbb0c,PERSON_BENAYED_YOUSEF,YOUSSEF BEN-AYED,CO_GALVANISATION_TRANSFORMATION_METAUX_SGTM,SOCIETE DE GALVANISATION ET DE TRANSFORMATION DES METAUX SGTM,administrateur,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_395cf10aaf6ee4322ce9,PERSON_BENAYED_YOUSEF,YOUSSEF BEN-AYED,CO_GALVANISATION_TRANSFORMATION_METAUX_SGTM,SOCIETE DE GALVANISATION ET DE TRANSFORMATION DES METAUX SGTM,dg,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_9415f5610bed5b4f34d7,PERSON_BENSALEM_ALI,ALI BEN-SALEM,CO_GAZ_MEHDIA_SGM,SOCIETE DE GAZ DE MEHDIA SGM,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_b0b10ede7e4ea2ad5a80,PERSON_TRIKI_ZIED,ZIED TRIKI,CO_GESTION_ALMAZ,SOCIETE DE GESTION ALMAZ,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_b4b0e11c09ac5dd808ae,PERSON_BENAYED_AHMED,AHMED BEN-AYED,CO_GESTION_BEN_AYED,SOCIETE DE GESTION BEN-AYED,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_881757531f14027c51c1,PERSON_DRIS_AZIZA,AZIZA DRISS,CO_GESTION_COMMERCIALE_LORCHLDDEE,SOCIETE DE GESTION COMMERCIALE LORCHLDDEE,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_e3e08b1f7c80fb04bd90,PERSON_HAMAD_ZAKARIA,ZAKARIA HAMAD,CO_GESTION_TECHNOPOLE_BORJ_CEDRIA,SOCIETE DE GESTION DE LA TECHNOPOLE DE BORJ CEDRIA,dg,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_19ec6b3d83434d9f98f2,PERSON_HAMAD_ZAKARIA,ZAKARIA HAMAD,CO_GESTION_TECHNOPOLE_BORJ_CEDRIA,SOCIETE DE GESTION DE LA TECHNOPOLE DE BORJ CEDRIA,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_600924602f80402da258,PERSON_ZOUARI_MEKI_MAHER,MEKKI MAHER ZOUARI,CO_GESTION_TECHNOPOLE_SFAX,SOCIETE DE GESTION DE LA TECHNOPOLE DE SFAX,administrateur,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_bb446dc7c69b00895522,PERSON_TRIKI_TAREK,TAREK TRIKI,CO_GESTION_TECHNOPOLE_SFAX,SOCIETE DE GESTION DE LA TECHNOPOLE DE SFAX,administrateur,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_f21412aacb7f36613e3d,PERSON_KASAR_ZIED,ZIED KASSAR,CO_GESTION_TECHNOPOLE_SIDI_THABET_BIOTECHPOLE_SIDI_THABET,SOCIETE DE GESTION DE LA TECHNOPOLE SIDI THABET BIOTECHPOLE SIDI THABET,administrateur,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_97c26cd8d4929f811340,PERSON_MABROUK_MOHAMED_ALI,MOHAMED ALI MABROUK,CO_GESTION_CENTRES_COMMERCIAUX,SOCIETE DE GESTION DES CENTRES COMMERCIAUX,administrateur,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_916920acce5186508b45,PERSON_ZERELI_MOHSEN,MOHSEN ZERELLI,CO_GESTION_CENTRES_COMMERCIAUX,SOCIETE DE GESTION DES CENTRES COMMERCIAUX,administrateur,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_d63a2bfc3cc2e7d2190d,PERSON_FEHRI_SONIA,SONIA FEHRI,CO_GESTION_CENTRES_COMMERCIAUX,SOCIETE DE GESTION DES CENTRES COMMERCIAUX,administrateur,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_82ad0b551420cd8f1699,PERSON_BOUZGUENDA_ABDELAZIZ,ABDELAZIZ BOUZGUENDA,CO_GESTION_PARTICIPATIONS,SOCIETE DE GESTION DES PARTICIPATIONS,dg,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_fae02de9f45b363965e6,PERSON_JAZIRI_HOUCINE,HOUCINE JAZIRI,CO_GESTION_RESTAURATIONS,SOCIETE DE GESTION DES RESTAURATIONS,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_972d53f4ba329adc345d,PERSON_ENEIFER_MOHAMED,MOHAMED ENNEIFER,CO_GESTION_SILOS_SOGES,SOCIETE DE GESTION DES SILOS SOGES,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_493a0c812d998a5c176c,PERSON_KHECHINE_MOURAD,MOURAD KHECHINE,CO_GESTION_DEXPLOITATION_TOURISTIQUE_HOTELIERE_SAGETH,SOCIETE DE GESTION DEXPLOITATION TOURISTIQUE ET HOTELIERE SAGETH,dg,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_f9b8890f9fafddd89b6e,PERSON_BOUAOUAJA_FETHI,FETHI BOUAOUAJA,CO_GESTION_COMPLEXE_INDUSTRIEL,SOCIETE DE GESTION DU COMPLEXE INDUSTRIEL,administrateur,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_17d7b34201ec2d5e828e,PERSON_SELAMI_FATMA,FATMA SELLAMI,CO_GESTION_PATRIMOINE_SIVO,SOCIETE DE GESTION DU PATRIMOINE SIVO,shareholder,corporate,ownership,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_fc1b06d90c44f436ae24,PERSON_SELAMI_LEILA,LEILA SELLAMI,CO_GESTION_PATRIMOINE_SIVO,SOCIETE DE GESTION DU PATRIMOINE SIVO,shareholder,corporate,ownership,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_304e3fae4955abf63ad7,PERSON_SELAMI_MEHDI,MEHDI SELLAMI,CO_GESTION_PATRIMOINE_SIVO,SOCIETE DE GESTION DU PATRIMOINE SIVO,shareholder,corporate,ownership,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_4dbada2f81ca9117404a,PERSON_SELAMI_OLFA,OLFA SELLAMI,CO_GESTION_PATRIMOINE_SIVO,SOCIETE DE GESTION DU PATRIMOINE SIVO,shareholder,corporate,ownership,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_c6cba159e65f1ca41f58,PERSON_BENRHOUMA_AMAR,AMMAR BEN-RHOUMA,CO_GESTION_POLE_INDUSTRIEL_TECHNOLOGIQUE_GABES,SOCIETE DE GESTION DU POLE INDUSTRIEL ET TECHNOLOGIQUE DE GABES,administrateur,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_f4571e492bcba3eecce1,PERSON_MATALO_CARLO,CARLO MATALLO,CO_GESTION_D_ANIMATION_TOURISTIQUE_ITALIA,SOCIETE DE GESTION ET D'ANIMATION TOURISTIQUE ITALIA,shareholder,corporate,ownership,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_e52f0c1b4f0ebf2524cb,PERSON_FILIPINI_DARIO,DARIO FILIPPINI,CO_GESTION_D_ANIMATION_TOURISTIQUE_ITALIA,SOCIETE DE GESTION ET D'ANIMATION TOURISTIQUE ITALIA,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_cffa72d3218b943fea49,PERSON_FILIPINI_DARIO,DARIO FILIPPINI,CO_GESTION_D_ANIMATION_TOURISTIQUE_ITALIA,SOCIETE DE GESTION ET D'ANIMATION TOURISTIQUE ITALIA,shareholder,corporate,ownership,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_125b66857854fa00428f,PERSON_COLUCI_LUCA,LUCA COLUCCI,CO_GESTION_D_ANIMATION_TOURISTIQUE_ITALIA,SOCIETE DE GESTION ET D'ANIMATION TOURISTIQUE ITALIA,shareholder,corporate,ownership,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_3bbd4791b5388b11d522,PERSON_COLUCI_MARCO,MARCO COLUCCI,CO_GESTION_D_ANIMATION_TOURISTIQUE_ITALIA,SOCIETE DE GESTION ET D'ANIMATION TOURISTIQUE ITALIA,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_02f13dcefda37b329a1d,PERSON_COLUCI_MARCO,MARCO COLUCCI,CO_GESTION_D_ANIMATION_TOURISTIQUE_ITALIA,SOCIETE DE GESTION ET D'ANIMATION TOURISTIQUE ITALIA,shareholder,corporate,ownership,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_2e877f5764c7de29b869,PERSON_CALDERER_MARIA_LAURA,MARIA LAURA CALDERER,CO_GESTION_D_ANIMATION_TOURISTIQUE_ITALIA,SOCIETE DE GESTION ET D'ANIMATION TOURISTIQUE ITALIA,shareholder,corporate,ownership,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_961e4e9305d984ddd2a0,PERSON_MATALO_MARIO,MARIO MATALLO,CO_GESTION_D_ANIMATION_TOURISTIQUE_ITALIA,SOCIETE DE GESTION ET D'ANIMATION TOURISTIQUE ITALIA,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
