mention_key,person_mention,org_mention,org_mf,resolved_person_id,resolved_person_label,resolved_org_id,resolved_org_label,score,link_status,s_name,s_org,s_mf,s_cooccur,s_role,n_candidates,margin_to_runner_up,runner_up_person_id,n_events,first_event_date,last_event_date,seed_degree,name_ambiguity,mention_cluster_id,evidence_quote
Chawki Ben Tanfous||CAP Taguermess,Chawki Ben Tanfous,CAP Taguermess,,PERSON_BENTANFOUS_CHAWKI,CHAWKI BEN-TANFOUS,,,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,2,0.21,PERSON_BENTANFOUS_CHOKRI,1,2009-03-28,2009-03-28,3,1,PERSON_BENTANFOUS_CHAWKI,- Le renouvellement du mandat de M. Chawki Ben Tanfous et le mandat de M. Mohamed Néjib Ben Tanfous en qualité de directeurs généraux adjoints de la société pour le reste de leur mandat en tant qu'adm
Chekib Debbabi||Diverses résolutions,Chekib Debbabi,Diverses résolutions,850580N,PERSON_DEBABI_CHEKIB,CHEKIB DEBBABI,,,0.55,ambiguous,1.0,0.0,0.0,1.0,1.0,1,0.55,,1,2009-12-02,2009-12-02,3,1,PERSON_DEBABI_CHEKIB,- Renouvellement du mandat du directeur général Mr Chekib Debbabi pour une durée de 3 ans.
Chekib Debbabi||Société INJECTION PLASTIQUES SYSTEMES I,Chekib Debbabi,Société INJECTION PLASTIQUES SYSTEMES I,,PERSON_DEBABI_CHEKIB,CHEKIB DEBBABI,,,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,1,0.475,,1,2010-04-10,2010-04-10,3,1,PERSON_DEBABI_CHEKIB,"Premier Conseil d'administration : en date du 10/04/2010, enregistré à la recette de l'enregistrement des Actes de Sociétés à Sousse le 21/04/2010 sous n° 10800672 Quittance n° M000728, il a été menti"
Claudio Cassini||SOCIETE CIESSE ITALIAN TRICOT C.I.T,Claudio Cassini,SOCIETE CIESSE ITALIAN TRICOT C.I.T,1032544M,PERSON_CASINI_CLAUDIO,CLAUDIO CASINI,,,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,1,0.475,,1,2010-05-20,2010-05-20,3,1,PERSON_CASINI_CLAUDIO,2- La Nomination de Mr Claudio Cassini comme nouveau gérant de la société.
Didier Charvet||Société Touristique Ed-Dkhila (Groupe STB),Didier Charvet,Société Touristique Ed-Dkhila (Groupe STB),601549D,PERSON_CHARVET_DIDIER,DIDIER CHARVET,CO_TOURISTIQUE,SOCIETE TOURISTIQUE,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,2,0.45,PERSON_DRIS_HICHEM,1,2012-09-06,2012-09-06,3,1,PERSON_CHARVET_DIDIER,"2- Nomination du nouveau Directeur Général, Monsieur Didier Charvet et fixation de ses prérogatives;"
Faouzi Dhemaied||AERO TUNISIA,Faouzi Dhemaied,AERO TUNISIA,1184617E,PERSON_DHEMAIED_FAOUZI,FAOUZI DHEMAIED,CO_AERO_TUNISIA,AERO TUNISIA,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,3,0.425,PERSON_HAMAMI_ANIS,1,2010-12-17,2010-12-17,3,1,PERSON_DHEMAIED_FAOUZI,"représentée par 2 administrateurs Monsieur Seif Eddine BJAOUI et Madame Ichraf Ben Sedrine Bouhafa, la société UNIVERS INVEST SICAR représentée par l'administrateur Monsieur Faouzi Dhemaied, la sociét"
Faouzi Said||Société d'inginiering et réalisation des projet,Faouzi Said,Société d'inginiering et réalisation des projet,33735P,PERSON_SAID_FAOUZI,FAOUZI SAID,CO_SIREP,SIREP,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,3,0.36,PERSON_SAID_FELA,1,2009-12-15,2009-12-15,3,1,PERSON_SAID_FAOUZI,- Est désigné Mr Anis SGHAIER comme Gérant de la société SIREP à la place de Mr Faouzi Said.
Fatma El Gharbi||SOCIETE NINTEX .SARL,Fatma El Gharbi,SOCIETE NINTEX .SARL,,PERSON_GHARBI_FATMA,FATMA GHARBI,CO_NINTEX,SOCIETE NINTEX,0.65,ambiguous,0.857,1.0,0.0,0.0,0.0,1,0.65,,1,2009-11-04,2009-11-04,3,1,PERSON_ELGHARBI_FATMA,En vertu d'un acte sous seing privé enregistré à la recette des finances de Boumhel le 4/11/2009 sous n° 09101857 quittance n° M024416 Mme Fatma El Gharbi a cédé a Mr Noureddine El Gharbi 20 parts soc
Fatma Salima Chaabane||Nomination d'un nouveau gérant,Fatma Salima Chaabane,Nomination d'un nouveau gérant,,PERSON_CHAABANE_FATMA,FATMA CHAABANE,,,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,17,0.0,PERSON_CHAABANE_FATMA_SLIMA,1,2012-05-11,2012-05-11,3,1,PERSON_CHAABANE_FATMA_SALIMA,- Nomination de Mr Ridha Ali Chaabane titulaire de CIN n°03246408 gérant avec les pouvoirs étendus au lieu de Mme Fatma Salima Chaabane titulaire de CIN n° 05909031 pour des raisons de santé.
Fersi Mohamed||SOCOMENIN -SA,Fersi Mohamed,SOCOMENIN -SA,,PERSON_FARSI_MOHAMED,MOHAMED FARSI,CO_SOCOMENIN,SOCOMENIN,0.63,ambiguous,0.8,1.0,0.0,0.0,0.0,6,0.518,PERSON_FARSI_NASR,1,2011-10-31,2011-10-31,3,1,PERSON_MOHAMED_FERSI,"il a été décidé la nomination de Mr FERSI Nasr, Mr Fersi Mohamed, Mr Fersi Ihsan, en tant que membres de conseil d'administration pour la période de trois ans s'achèvent avec la réunion de l'assemblée"
Gerardo Grilli||Nominations,Gerardo Grilli,Nominations,719170J,PERSON_GRILI_GERARDO,GERARDO GRILLI,CO_CONSEIL,SOCIETE LE CONSEIL,0.6,ambiguous,1.0,0.0,1.0,1.0,0.0,2,0.6,PERSON_SAIDI_MOHAMED,1,2009-12-30,2009-12-30,3,1,PERSON_GRILI_GERARDO,"Suivant P.V du conseil d'administration daté du 30/12/2009, et enregistré à la recette d'enregistrement des actes de sociétés 1er bureau Tunis (Guichet unique API) le 12/01/2010 sous le n° 10800296, q"
Habib Ben Hassine||ASSURANCES MAGHREBIA VIE,Habib Ben Hassine,ASSURANCES MAGHREBIA VIE,,PERSON_BENHASINE_HABIB,HABIB BEN-HASSINE,CO_ASSURANCES_MAGHREBIA_VIE,ASSURANCES MAGHREBIA VIE,0.55,ambiguous,1.0,0.0,0.0,1.0,1.0,1,0.55,,1,2009-09-23,2009-09-23,3,1,PERSON_BENHASINE_HABIB,"- Mr. Habib Ben Hassine, Directeur Général"
Hamed Karoui||Délibération de l'assemblée générale ordinaire,Hamed Karoui,Délibération de l'assemblée générale ordinaire,,PERSON_KAROUI_HAMED,HAMED KAROUI,CO_GENERALE,SOCIETE GENERALE,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,3,0.335,PERSON_KAROUI_HATEM,1,2012-06-24,2012-06-24,3,1,PERSON_KAROUI_HAMED,"4) Renouvellement du mandat d'administrateur de Monsieur Hamed Karoui et Mesdames Badra Driss, Zohra Driss et Aicha Driss Jenayah ceci pour une durée de trois années jusqu'à l'issue de l'assemblée gén"
Hamed Karoui||Délégération de l'assemblée générale ordinaire,Hamed Karoui,Délégération de l'assemblée générale ordinaire,,PERSON_KAROUI_HAMED,HAMED KAROUI,CO_GENERALE,SOCIETE GENERALE,0.55,ambiguous,1.0,0.0,0.0,1.0,1.0,3,0.41,PERSON_KAROUI_HATEM,1,2009-06-21,2009-06-21,3,1,PERSON_KAROUI_HAMED,"3) Renouvellement de mandat d'administrateur de Monsieur Hamed Karoui, Madame Zohra Driss et la nomination de Mesdames Badra Driss et Aïcha Jenayah en tant que nouveaux Administrateurs et ceci, pour u"
Hamrouni Mahdi||Immobilière Green Stone,Hamrouni Mahdi,Immobilière Green Stone,,PERSON_HAMROUNI_MEHDI,MEHDI HAMROUNI,CO_IMMOBILIERE_GREEN_STONE,IMMOBILIERE GREEN STONE,0.68,ambiguous,0.8,1.0,0.0,0.0,1.0,1,0.68,,1,2012-09-11,2012-09-11,3,1,PERSON_MAHDI_HAMROUNI,- Gérance : Mr Hamrouni Mahdi est nommé gérant.
Hassib Ellouz||Société Altran-Telnet Corporation,Hassib Ellouz,Société Altran-Telnet Corporation,,PERSON_ELOUZE_HASIB,HASSIB ELLOUZE,CO_ALTRAN_TELNET_CORPORATION,ALTRAN TELNET CORPORATION,0.6682,ambiguous,0.909,1.0,0.0,0.0,0.0,7,0.5409,PERSON_ELOUZE_HABIB,1,2008-07-02,2008-07-02,3,1,PERSON_ELOUZ_HASIB,"Réuni le 10 juillet 2008 et enregistré à Tunis, recette de l'enregistrement des actes de sociétés le 11 Juillet 2008 sous le n° 8806566 quittance 8087, a nommé Monsieur Yves de Chaisemartin Président "
Hatem Denguezli||Réalisation de l'augmentation de capital de la société International City Center S.A,Hatem Denguezli,Réalisation de l'augmentation de capital de la société International City Center S.A,,PERSON_DENGUEZLI_HATEM,HATEM DENGUEZLI,CO_INTERNATIONAL_CITY_CENTER,INTERNATIONAL CITY CENTER,0.55,ambiguous,1.0,0.0,0.0,1.0,1.0,1,0.55,,1,2009-11-17,2009-11-17,3,1,PERSON_DENGUEZLI_HATEM,- le renouvellement du mandat d'administrateur de Monsieur Hatem Denguezli et de Monsieur Hichem Ayed et la nomination de Monsieur Ridha Chouria nouvel administrateur pour une durée de trois exercices
Ibtissem MABROUK||ONUR,Ibtissem MABROUK,ONUR,,PERSON_TOMAC_IBTISEM_MABROUK,IBTISSEM MABROUK TOMAC,CO_ONUR,ONUR,0.6975,ambiguous,0.85,1.0,0.0,0.0,1.0,8,0.5075,PERSON_MABROUK_ISAM,1,2009-05-19,2009-05-19,3,1,PERSON_MABROUK_IBTISEM,Gérance : Madame Ibtissem MABROUK épouse TOMAC est désignée gérante de la société avec les pleins pouvoirs pour une durée indéterminée.
Idris Mehrez||Société AEROSOL du Cap Bon (AEROCAP) SARL,Idris Mehrez,Société AEROSOL du Cap Bon (AEROCAP) SARL,515520F,PERSON_MEHREZ_IDRIS,IDRIS MEHREZ,CO_AEROSOL_CAP_BON,SOCIETE AEROSOL DU CAP BON,0.575,ambiguous,1.0,0.0,1.0,0.5,1.0,1,0.575,,1,2010-05-05,2010-05-05,3,1,PERSON_MEHREZ_IDRIS,- La nomination de Monsieur Idris Mehrez en qualité de gérant pour un mandat de trois ans avec les pouvoirs les plus étendues.
Imed Fakhfakh||Société Italien Style Dress + Capital : 10.000 DT,Imed Fakhfakh,Société Italien Style Dress + Capital : 10.000 DT,,PERSON_FAKHFAKH_IMED,IMED FAKHFAKH,CO_STYLE_ITALIEN,STYLE ITALIEN,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,2,0.425,PERSON_REZGUI_AYOUB,1,2008-10-22,2008-10-22,3,1,PERSON_FAKHFAKH_IMED,Il a été décidé aussi de désigner Mr Mohamed Sabri Driss comme gérant en remplacement de Mr Imed Fakhfakh avec les mêmes pouvoirs en vertu de cette décision l'article 16 des statuts est amendé.
Jaouida Sellami||Société civile Agricole Selma » au capital de 20.000 D,Jaouida Sellami,Société civile Agricole Selma » au capital de 20.000 D,,PERSON_SELAMI_JAOUIDA,JAOUIDA SELLAMI,,,0.5,ambiguous,1.0,0.0,0.0,1.0,0.0,6,0.36,PERSON_SELAMI_JALEL,1,2009-08-04,2009-08-04,3,1,PERSON_SELAMI_JAOUIDA,"Suivant contrat de cession des parts sociales, daté le 24 juin 2009, enregistré à la recette des Finances Charguia I, le 23 juillet 2009 quittance n° 41313 dont deux exemplaires ont été déposés au gre"
Kais BELLIL||SOCIETE TECHNIPLAST INDUSTRIE,Kais BELLIL,SOCIETE TECHNIPLAST INDUSTRIE,869009J,PERSON_BELIL_KAIS,KAIS BELLIL,CO_TECHNIPLAST_INDUSTRIE,TECHNIPLAST INDUSTRIE,0.6,ambiguous,1.0,0.0,1.0,1.0,0.0,3,0.45,PERSON_SELAMI_SLIM,1,2009-03-16,2009-03-16,3,1,PERSON_BELIL_KAIS,- La nomination de M. Kais BELLIL en qualité d'Administrateur Délégué.
Kais Bellil||SOCIETE TECHNIPLAST INDUSTRIE,Kais Bellil,SOCIETE TECHNIPLAST INDUSTRIE,869009J,PERSON_BELIL_KAIS,KAIS BELLIL,CO_TECHNIPLAST_INDUSTRIE,TECHNIPLAST INDUSTRIE,0.65,ambiguous,1.0,0.0,1.0,1.0,1.0,3,0.45,PERSON_SELAMI_SLIM,1,2009-03-16,2009-03-16,3,1,PERSON_BELIL_KAIS,"1- le renouvellement du mandat des administrateurs suivants pour une période de trois ans soit : Messieurs, Laurent Benoit, André Tavernier, Moncef Sellami, Slim Sellami, Ahmed Cherif, Kais Bellil;"
Lassad Trigui||Société Sciences New Technology Matériel &amp; Services S,Lassad Trigui,Société Sciences New Technology Matériel &amp; Services S,1205023A,PERSON_TRIGUI_LASAAD,LASSAAD TRIGUI,CO_NEW_TECHNOLOGY_SERVICES,NEW TECHNOLOGY ET SERVICES,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,2,0.45,PERSON_AREM_HAYET,1,2011-07-06,2011-07-06,3,1,PERSON_TRIGUI_LASAD,- Gérance : Monsieur Lassad Trigui est désigné gérant de la société pour une durée indéterminée qui aura les pouvoirs les plus étendus pour agir au nom de la société. 2011B01044SRLB1
Laurent Tardif||Renouvellement du mandat des d'administrateurs,Laurent Tardif,Renouvellement du mandat des d'administrateurs,775059B,PERSON_TARDIF_LAURENT,LAURENT TARDIF,,,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,1,0.475,,1,2008-05-29,2008-05-29,3,1,PERSON_TARDIF_LAURENT,"- Le renouvellement du mandat de Monsieur Laurent Tardif comme président du conseil d'administration de la société, et ce, pour toute la durée de son mandat d'administrateur."
Liborio Antonelli||Nomination d'un nouveau gérant,Liborio Antonelli,Nomination d'un nouveau gérant,998888V,PERSON_ANTONELI_LIBORIO,LIBORIO ANTONELLI,,,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,1,0.475,,1,2008-11-25,2008-11-25,3,1,PERSON_ANTONELI_LIBORIO,- la nomination de Mr Liborio Antonelli nouveau gérant à la place de Mr Karim Ben Abdessalem gérant démissionnaire et dont on lui a donné quitus pour sa période de gérance.
Mehdi Ayadi||PROMED Int,Mehdi Ayadi,PROMED Int,1058670E,PERSON_AYADI_MEHDI,MEHDI AYADI,CO_PROMED,PROMED,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,5,0.31,PERSON_AYADI_MANSOUR,1,2008-06-18,2008-06-18,3,1,PERSON_AYADI_MEHDI,"Gérance : Monsieur Mehdi Ayadi est nommé gérant de la société avec les pouvoirs les plus étendus, énoncés au statut."
Mehdi Miled||Société Sinutex,Mehdi Miled,Société Sinutex,,PERSON_MILED_MEHDI,MEHDI MILED,,,0.5,ambiguous,1.0,0.0,0.0,1.0,0.0,6,0.21,PERSON_MILED_MOHAMED_AMINE,1,2008-05-28,2008-05-28,3,1,PERSON_MILED_MEHDI,- Approbation de la démission du gérant Mr Mehdi Miled.
Mehrez Riahi||Société AMEN - Capital A.C,Mehrez Riahi,Société AMEN - Capital A.C,1158084Y,PERSON_RIAHI_MEHREZ,MEHREZ RIAHI,CO_AMEN_CAPITAL,AMEN CAPITAL AC,0.525,ambiguous,1.0,0.0,1.0,0.5,0.0,7,0.335,PERSON_RIAHI_MOHAMED_AYMEN,1,2010-06-04,2010-06-04,3,1,PERSON_RIAHI_MEHREZ,- Monsieur Mehrez Riahi - Directeur Général de la société avec les pouvoirs les plus étendus.
Moez Khalfallah||Renouvellement du mandat des membres du conseil d'Administration,Moez Khalfallah,Renouvellement du mandat des membres du conseil d'Administration,14115J,PERSON_KHALFALAH_MOEZ,MOEZ KHALFALLAH,CO_CONSEIL,SOCIETE LE CONSEIL,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,11,0.31,PERSON_KHALFALAH_MONTACER,1,2010-10-30,2010-10-30,3,1,PERSON_KHALFALAH_MOEZ,"Khalfallah est désigné Président Directeur Général de la société des Emballages du Sud ""SES"" et, M. Moez Khalfallah est désigné Directeur Général Adjoint, ils ont les pouvoirs du conseil pour gérer la"
Mohamed Ali Elaouani Cherif||TUNISIE LEASING,Mohamed Ali Elaouani Cherif,TUNISIE LEASING,31440S,PERSON_CHERIF_MOHAMED_ALI_ELAOUANI,MOHAMED ALI ELAOUANI CHERIF,CO_TUNISIE_LEASING,TUNISIE LEASING,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,23,0.0,PERSON_CHERIF_MOHAMED,1,2012-10-04,2012-10-04,3,1,PERSON_CHERIF_MOHAMED_ALI_ELAOUANI,Société inscrite au tableau de l'Ordre des Experts Comptables de Tunisie représentée par M. Mohamed Ali Elaouani Cherif
Mohamed Ben Fadhel||Société OZALIS,Mohamed Ben Fadhel,Société OZALIS,,PERSON_BENFADHEL_MOHAMED,MOHAMED BEN-FADHEL,CO_OZALIS,OZALIS,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,3,0.35,PERSON_DJILANI_MOHAMED_HECHMI,1,2010-09-28,2010-09-28,3,1,PERSON_BENFADHEL_MOHAMED,Suivant acte sous seing privé en date du 28/9/2010 enregistré le 5/10/2010 à la recette des finances de El Alia sous le n°10100915 quittance n°M023170 dont deux copies ont été déposées au greffe du tr
Mohamed Daoued||Société OUR. CO. Tourism Services S.A,Mohamed Daoued,Société OUR. CO. Tourism Services S.A,943396E,PERSON_DAOUED_MOHAMED,MOHAMED DAOUED,CO_OUR_CO_TOURISM_SERVICES,OUR CO TOURISM SERVICES,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,2,0.05,PERSON_DAOUED_MOHAMED_MABROUK,1,2010-05-19,2010-05-19,3,1,PERSON_DAOUED_MOHAMED,Renouvellement du mandat de Mr Mohamed Daoued en tant que Président Directeur Général et ce pour la durée de son mandat d'administrateur et ce en application de l'article 22 des statuts de la société.
Mohamed El Aziz MILAD||TUNISIA AIRPORT SERVICES T,Mohamed El Aziz MILAD,TUNISIA AIRPORT SERVICES T,1127392M,PERSON_MILAD_MOHAMED_ELAZIZ,MOHAMED EL-AZIZ MILAD,CO_TUNISIA_AIRPORT_SERVICES,TUNISIA AIRPORT SERVICES TAS,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,1,0.5,,1,2011-04-15,2011-04-15,3,1,PERSON_MILAD_MOHAMED_ELAZIZ,- Nomination de Monsieur Mohamed El Aziz MILAD en qualité de nouveau membre du Conseil d'Administration de la Société pour une durée égale au restant de la durée du mandat des autres membres du Consei
Mohamed El Aziz Miled||Nomination de nouveaux membres du conseil d'administration,Mohamed El Aziz Miled,Nomination de nouveaux membres du conseil d'administration,804984W,PERSON_MILED_MOHAMED_AZIZ,MOHAMED AZIZ MILED,CO_CONSEIL,SOCIETE LE CONSEIL,0.47,ambiguous,0.7,0.0,1.0,0.5,1.0,7,0.075,PERSON_MILED_MOHAMED_AMIN,1,2009-09-30,2009-09-30,3,1,PERSON_MILED_MOHAMED_ELAZIZ,"En vertu du procès-verbal de l'assemblée générale ordinaire du 30 septembre 2009, enregistré à la recette de l'enregistrement des actes de sociétés 1er bureau - Tunis le 12 octobre 2009 sous le numéro"
Mohamed Fekih||SA au capital d'un million de Dinars,Mohamed Fekih,SA au capital d'un million de Dinars,1075713W,PERSON_FEKIH_MOHAMED,MOHAMED FEKIH,CO_UNITED_GULF_FINANCIAL_SERVICES,UNITED GULF FINANCIAL SERVICES,0.525,ambiguous,1.0,0.0,1.0,0.5,0.0,2,0.075,PERSON_FEKIH_MOHAMED_SALAH,1,2009-10-28,2009-10-28,3,1,PERSON_FEKIH_MOHAMED,En vertu du PV du conseil d'administration en date du 28/10/2009 enregistré auprès de la recette des finances du Lac le 9/11/2009 sous le n° 09705690 quittance n° 63938 et dont deux exemplaires ont ét
Mohamed Fersi||Société TOPNET,Mohamed Fersi,Société TOPNET,,PERSON_FARSI_MOHAMED,MOHAMED FARSI,CO_TOPNET,TOPNET,0.68,ambiguous,0.8,1.0,0.0,0.0,1.0,6,0.555,PERSON_KRAIEM_MOHAMED_FADHEL,1,2011-11-28,2011-11-28,3,1,PERSON_FERSI_MOHAMED,"La nomination de Mr. Mohamed Fersi en tant qu'administrateur, en remplacement de Mr. Slim Jarraya et ce pour le restant de la période du mandat de son prédécesseur qui prendra fin à la date de la tenu"
Mohamed Jebali||Société Maghreb consulting,Mohamed Jebali,Société Maghreb consulting,1168072Z,PERSON_JEBALI_MOHAMED,MOHAMED JEBALI,CO_ITALIAN_CONSULTING_MAGHREB,ITALIAN CONSULTING MAGHREB,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,4,0.05,PERSON_JEBALI_MOHAMED_ALI,1,2010-04-26,2010-04-26,3,1,PERSON_JEBALI_MOHAMED,Gérance : Mr Mohamed Jebali est nommé gérant avec tous les pouvoirs les plus étendus.
Mohamed Khalil Elloumi Expert||Société d'études et de travaux de forage et régénération SETFOR,Mohamed Khalil Elloumi Expert,Société d'études et de travaux de forage et régénération SETFOR,,PERSON_ELOUMI_MOHAMED_KHALIL,MOHAMED KHALIL ELLOUMI,CO_D_ETUDES_TRAVAUX_FORAGE_REGENERATION_SETFOR,SOCIETE D'ETUDES ET DE TRAVAUX DE FORAGE ET REGENERATION SETFOR,0.6475,ambiguous,0.85,1.0,0.0,0.0,0.0,1,0.6475,,1,2010-05-18,2010-05-18,3,1,PERSON_EXPERT_MOHAMED_KHALIL_ELOUMI,"- Nommée Monsieur Mohamed Khalil Elloumi Expert comptable, comme commissaires aux comptes pour les années 2010-2011-2012"
Mohamed Lahmar||DESIGN CUIR,Mohamed Lahmar,DESIGN CUIR,1053081R,PERSON_LAHMAR_MOHAMED,MOHAMED LAHMAR,CO_DESIGN,DESIGN,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,5,0.31,PERSON_LAHMAR_MOHSEN,1,2008-05-14,2008-05-14,3,1,PERSON_LAHMAR_MOHAMED,Gérance : Monsieur Mohamed Lahmar a été nommé gérant de la société avec les pouvoirs les plus étendus.
Mohamed Mehdi Gharbi||Société Utique de Promotion Agricole EL BARAKA,Mohamed Mehdi Gharbi,Société Utique de Promotion Agricole EL BARAKA,707302N,PERSON_GHARBI_MOHAMED,MOHAMED GHARBI,CO_UTIQUE_PROMOTION_AGRICOLE_EL_BARAKA,UTIQUE DE PROMOTION AGRICOLE EL-BARAKA,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,7,0.05,PERSON_GHARBI_MEHDI,1,2007-10-18,2007-10-18,3,1,PERSON_GHARBI_MOHAMED_MEHDI,"Selon le procès-verbal de l'assemblée générale ordinaire du 18 octobre 2007, enregistré à la recette des finances cité Mahrajène Tunis, le 19 octobre 2007, enregistrement n° 07805755, quittance n° 949"
Mohamed Mnif||Société Nour de Commerce - SARL,Mohamed Mnif,Société Nour de Commerce - SARL,1011690G,PERSON_MNIF_MOHAMED,MOHAMED MNIF,CO_NOUR_COMMERCE,NOUR DE COMMERCE,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,4,0.0,PERSON_MNIF_MOHAMED_NEJIB,1,2010-07-11,2010-07-11,3,1,PERSON_MNIF_MOHAMED,"- Le renouvellement du mandat du gérant Mr Mohamed Mnif pour les exercices 2010, 2011 et 2012."
Mohamed Mondher Khalfallah||Société Human Ressources Globe et en Abréviation HR GLOBE SUARL,Mohamed Mondher Khalfallah,Société Human Ressources Globe et en Abréviation HR GLOBE SUARL,1218995Q,PERSON_KHALFALAH_MOHAMED,MOHAMED KHALFALLAH,CO_GLOBE,SOCIETE GLOBE,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,11,0.105,PERSON_KHALFALAH_MOHAMED_YASINE,1,2011-10-25,2011-10-25,3,1,PERSON_KHALFALAH_MOHAMED_MONDHER,Gérance : Mr Mohamed Mondher Khalfallah est nommé gérant de la société pour une durée indéterminée et avec les pouvoirs les plus étendus.
Mohamed Rachid Jebali||Assistance Conseil Transport Maritime et Aérien (ACTMA),Mohamed Rachid Jebali,Assistance Conseil Transport Maritime et Aérien (ACTMA),1165912C,PERSON_JEBALI_MOHAMED,MOHAMED JEBALI,CO_CONSEIL,SOCIETE LE CONSEIL,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,3,0.155,PERSON_JEBALI_MOHAMED_ALI,1,2010-08-26,2010-08-26,3,1,PERSON_JEBALI_MOHAMED_RACHID,"Gérance : Mr Mohamed Rachid Jebali, qui accepte est nommé gérant de la société et investi des pouvoirs les plus étendus."
Mohamed Sahraoui||Société Tunisie Gaz Industries S.A,Mohamed Sahraoui,Société Tunisie Gaz Industries S.A,,PERSON_SAHRAOUI_MOHAMED,MOHAMED SAHRAOUI,CO_TUNISIE_GAZ_INDUSTRIES,TUNISIE GAZ INDUSTRIES TGI,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,1,0.475,,1,2008-04-10,2008-04-10,3,1,PERSON_SAHRAOUI_MOHAMED,"- Reconduction de Monsieur Hassine Doghri, de Monsieur Mohamed Sahraoui et de la société Cotif Sicar dans leurs fonctions d'administrateurs de la société et nomination de Messieurs Peter Stocks, Fabri"
Mohamed Sami Kooli||La Société Général Immobilière de l'Avenir » GIMA,Mohamed Sami Kooli,La Société Général Immobilière de l'Avenir » GIMA,,PERSON_KOOLI_MOHAMED_SAMI,MOHAMED SAMI KOOLI,CO_GENERAL_IMMOBILIERE_L_AVENIR,GENERAL IMMOBILIERE DE L'AVENIR,0.6767,ambiguous,1.0,0.933,0.0,0.0,0.0,8,0.2767,PERSON_KOOLI_MOHAMED,1,2009-03-27,2009-03-27,3,1,PERSON_KOOLI_MOHAMED_SAMI,Gérance : Monsieur Mohamed Sami Kooli est nommé gérant de la société avec les pouvoirs les plus étendus.
Mohamed Slim Ben Abdallah||Général Equipements et Distribution GED» Suarl,Mohamed Slim Ben Abdallah,Général Equipements et Distribution GED» Suarl,1220264F,PERSON_BENABDALAH_MOHAMED_SLIM,MOHAMED SLIM BEN-ABDALLAH,CO_GENERAL_DISTRIBUTION,SOCIETE GENERAL DISTRIBUTION,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,6,0.31,PERSON_BENABDALAH_MEHREZ,1,2011-11-02,2011-11-02,3,1,PERSON_BENABDALAH_MOHAMED_SLIM,Gérant : Mr Mohamed Slim Ben Abdallah.
Mohamed Trifa||RC : B12225200,Mohamed Trifa,RC : B12225200,533026Y,PERSON_TRIFA_MOHAMED,MOHAMED TRIFA,,,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,1,0.475,,1,2012-08-18,2012-08-18,3,1,PERSON_TRIFA_MOHAMED,"Suivant procès verbal de l'assemblée générale ordinaire des associés tenue à Tunis le 24 février 2010, enregistré le 26 mars 2010 sous le n° 10803477 à la Recette de l'enregistrement des actes de soci"
Naceur BEN GHORBAL||WIRENET Spécial Câble,Naceur BEN GHORBAL,WIRENET Spécial Câble,1107405N,PERSON_BENGHORBAL_NACEUR,NACEUR BEN-GHORBAL,,,0.5,ambiguous,1.0,0.0,0.0,1.0,0.0,3,0.285,PERSON_BENGHORBAL_NEBIL,1,2009-02-21,2009-02-21,3,1,PERSON_BENGHORBAL_NACEUR,"Il a été déposé au greffe du tribunal de 1ère instance de Tunis bureau unique en date du 08/07/2009, sous le n° D2415392009 deux exemplaires des statuts et deux exemplaires de la liste des souscripteu"
Naceur Ben Ghorbal||Nomination d'un Président,Naceur Ben Ghorbal,Nomination d'un Président,,PERSON_BENGHORBAL_NACEUR,NACEUR BEN-GHORBAL,,,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,3,0.26,PERSON_BENGHORBAL_NEBIL,1,2009-08-28,2009-08-28,3,1,PERSON_BENGHORBAL_NACEUR,En vertu du PV de la réunion du conseil d'administration du 28/8/2009 enregistré à la recette des finances la Charguia le 17/10/2009 sous le n° 9704977 quittance n° 54042 dont deux exemplaires ont été
