node_id,label,node_class,degree,in_giant_component
ORGE_33aff4e178cbf7492015,STE BODY GARD DE SECURITE PRIVEE,company,1,0
ORGE_33cc2d95c7d5b5f58357,Syndic des Habitants de l'immeuble Diar El Ons à Mahdia,company,1,1
ORGE_34089d0cde9565206571,la société Gmach Consulting réunie le 20 février 2013,company,1,0
ORGE_340d197dd522d14e6842,Mme Meriem Driss épouse Garnaoui est nommée Directeur Général Adjoint de la Société,company,1,1
ORGE_3416047e39ba8c34bf92,AL RAED ELECTRICITE INDUSTRIEL,company,1,1
ORGE_34184103531ebe94f873,Société GHAYA RENT A CAR S,company,1,1
ORGE_3420f1360e0faaeaa7bf,FELLA,company,1,1
ORGE_34214fa8c931fc8115e5,Compagnie Tunisienne d'Electronique El Athir,company,1,1
ORGE_34287922461ccbe45cc3,Société Hôtelière et Touristique HILL DIAR,company,5,0
ORGE_342b52c94694228d8ae9,Société Leith de Commerce,company,1,1
ORGE_342cad874254148a2dea,la société Moalla Distribution,company,1,1
ORGE_342cbc9b88c0e8e394d6,la société qui seront arrêtés par le conseil d'administration dans un rapport app,company,2,0
ORGE_342d0e3de1f6fa64d7b9,Société de Travaux d'Urbanisme et de Bâtiment,company,1,0
ORGE_3433bbf3258d7ce50a38,Sté JIHED TEXTILE » SARL,company,1,0
ORGE_3433de43d5a60f4406d6,SOCIETE MEDITERRANEENNE DEMBALLAGE SME,company,1,0
ORGE_343fa9697f6d16b34ad4,Société Acses,company,1,1
ORGE_34432fa01180143f7209,l'Espace Plus » SARL,company,1,1
ORGE_344b5043f99a59259023,Sté Bargaoui Civil Construction,company,1,1
ORGE_344e89b527e5f2aa2bb5,Sté Chaouich des Produits Agricoles,company,1,0
ORGE_34533f0b4a6a413a3c5c,Ste Tunisienne de fabrication de Filets de Pêche TAHA,company,2,1
ORGE_34570b6f613fdc9cf38c,Société Color Télé Shop,company,1,0
ORGE_3457ae5f505ccd88eafe,la Société MAHMOUD AGRICOLE sont convoqués à l'assemblée générale ordinaire qui a,company,2,1
ORGE_345fd8bd2ce1023049e7,Sté Prates Pack Emballage,company,1,1
ORGE_3469266c1f7199b385df,"Société -H&H for international Trade», siège : AV Taher Ben Ammar Bloc B 45 Manar 2",company,1,1
ORGE_34710e41a3bef4a50aee,la société MAGHREB CONSULTING AND INVESTMENT MCI » ont décidé l'extension de l,company,1,1
ORGE_3473861132a7a3ee11b5,Société Transfert Textile,company,1,1
ORGE_34747ffa31f3916b29ab,STISI,company,1,1
ORGE_3483cc11c8a3d3b11929,SOCIETE TUNISIE POINTS CHAUDS,company,1,1
ORGE_348608bd9ee66c7108cd,Compagnie Tunisienne d'Activité Agricole C,company,1,1
ORGE_34897d2fcad15df9fd3d,SOCIETE EL JOUMAIRA IMMOBILIERE,company,1,1
ORGE_34925019a1a0776880d8,Ste EDC,company,1,0
ORGE_34942aa33c9fa2c63802,la société Grand Comptoir du Sud siège social rue Tahar Kamoun n° 11 immeuble Sal,company,1,0
ORGE_34962b745788a9f3cf7f,Petrochemical & Industrial Partnership PIP,company,1,1
ORGE_349bcfe7eca3c77e7948,Imm. Zitouna n° 6 – 2ème étage,company,1,0
ORGE_349d86153da9cc30bb4c,Association de EL AHRAR » de bienfaisance,association / union,1,1
ORGE_34a2eca1bb400648b185,GERANT MONDIAL EQUIPEMENT AUTO M E A,company,1,1
ORGE_34a64fa330978bfaacb8,SUN SHINE HOLIDAY GROUP,company,1,1
ORGE_34a66a7fe2c062b742a1,Société PORT - POWER,company,1,0
ORGE_34b0490cd497e4f6b92b,Société Civil l'Immobilier FARAH,company,1,0
ORGE_34b953aad8aa5b7f366a,Sté POINTS T,company,1,1
ORGE_34b989a69aa3859c6a93,Société d'Aménagement et de Développement Touristique Kalâat Al Andalous,company,1,1
ORGE_34c211211222287abadf,Nom de l'association : Association Radio Tataouine,association / union,1,1
ORGE_34c754772d2368b5b6a3,la société Global Technology Partners GTP,company,2,1
ORGE_34ca7adc35782e3e3978,Nom de l'association : Jeunes Innovateurs Tunisiens,association / union,1,1
ORGE_34ceeab97e7db7c16117,WIP NEGOCE,company,1,0
ORGE_34d63c1eb3851f9161d6,Toute modification de la structure d'organisation de la Société,company,1,1
ORGE_34efa04ddc262723c8d1,Société mPacte,company,1,1
ORGE_34f514e04edcbbffb132,Sté Tuiles De Medjes,company,1,1
ORGE_34f57d414815911b07a5,Société SARL,company,1,1
ORGE_3505dd54dc0f78cb64e9,Dar El Khabir Management,company,1,1
ORGE_350cef0599e62aa2c350,Association tunisienne pour la bonne gouvernance,association / union,1,1
ORGE_350d1d12e16c52f64895,Société Meubles Zouari SARL,company,1,1
ORGE_35108c865db2e90ff2fa,SOCIETE NOUCH'A DE COMMERCE,company,1,1
ORGE_351e0cc6c8bff19741a3,Société Industrielle des Textiles pour Environnement et Procès,company,1,1
ORGE_352af0bc28ed02cf88f7,DAR EL-HLOU,company,2,1
ORGE_352dc58d5c8eba310a30,Société 12 COM,company,1,1
ORGE_35386988fab62a6c1ec1,Société PM Corporation PMC » SARL,company,1,0
ORGE_353c2f3b01b8061cf544,first fashion Tunisie,company,1,1
ORGE_35422806190f5d0fa573,Société NEGANOR F.F.T,company,1,0
ORGE_3543823d48d333a5417d,Société de Développement Agricole ERRAHMA,company,1,1
ORGE_3545d9aa19b5af88702e,TUNSTORE SA,company,3,1
ORGE_354c2231e1a3ef63449c,Compagnie tunisienne d'électronique El Athir,company,1,1
ORGE_355cbca958f549daa5e3,Société Solitaire Food Services,company,4,0
ORGE_356247749ef9c9d1baee,Société d'Outils Diamantes SARL,company,1,0
ORGE_35833cb28faafca0403c,UNIVERS CONSULTING ET INDUSTRY,company,1,0
ORGE_3587b29d9ea235d11ff2,LA GENERALE DE PRECONTRAINTES GEP,company,1,1
ORGE_358ee9ca7ef7157a9eb9,Société Immobilière Ibn Chabat,company,1,1
ORGE_359b6d48daa10d4ed714,MINISTERE DE L'ENVIRONNEMENT ET DU DEVELOPPEMENT DURABLE,state body,1,1
ORGE_359bb02bca73e828330b,Société des équipements énergétiques et services SEES,company,1,1
ORGE_359d0a1841998e040ce4,Société Gold Informatique,company,1,0
ORGE_35a4dd6e0beec4ce9359,Sise aux jardins de Carthage Ain Zaghouan,company,1,1
ORGE_35b4966508462efa2a06,MAGASIN GENERAL,company,1,1
ORGE_35b5b76f6b779d038c23,la société Maghreb Matériaux de Construction ratifient la nomination du gérant Mr,company,1,0
ORGE_35bf446f6760538d1b75,Gab communications,company,1,1
ORGE_35c2a945e6229ec27311,Société ORNANS,company,1,1
ORGE_35c7ceaef8d6269b8c80,PROLOGIC HOLDING,company,1,0
ORGE_35d569470138befe7c71,la société Mutuelle Zaytouna» de Zarzis sont convoqués à une assemblée générale,company,1,0
ORGE_35d7de6fdac84d75298c,"Méditerranéenne d'expertise, d'assistance et de prévention (MEAP)",company,1,0
ORGE_35e6332cda7e3f42b827,Odéon Immobilière,company,1,1
ORGE_35e6765d0ef5868ae946,Société de promotion immobilière EL MARSAM,company,1,0
ORGE_35f6db808379b89b38e0,Société Rayen Plus SARL,company,1,1
ORGE_35f7fa516d4215318a06,Société Centre Etude Juridique et Technologies d'Organisation,company,1,1
ORGE_35fc212d73ebea3850ce,Société Les Entreprises Générales Industrielles et de Maintenance » (SEGIM),company,1,1
ORGE_3600513ce7bb9a400ced,Société Alamal De Manutention,company,1,0
ORGE_360bca0aec5276f1c5c7,Société F4T Trading,company,1,0
ORGE_36109552c031d17b4ff3,Tunisie Ingénierie Infrastructure,company,1,0
ORGE_362959d23b2ade6d4431,Nom : Société M.T.F de Commerce M.T.F,company,1,0
ORGE_362de906ed262fa3f7dc,Méditerranée Immobilier,company,1,0
ORGE_36304fc43089aa762bfa,Société BIG ZAZA SARL,company,1,1
ORGE_3630b97b44816bcdfba7,SCAMEQ SOCIETE CAP AFRICA DE MATERIELS ELECTRIQUES ET DE QUINCAILLERIE,company,1,0
ORGE_3633f73dabadb6968dda,Société Menuiserie Frikha Frères M2F,company,1,1
ORGE_363566e6db8131dd7113,Ste Haddad études et Conseils H,company,1,1
ORGE_3640846d7d90cd813122,MedAgro,company,1,1
ORGE_364e429aa51b02aafb0d,SOCIV-HYDRING,company,1,1
ORGE_3652a11491f07f73c93f,Sté Union des Services Electriques et Réseaux,association / union,1,1
ORGE_366a5f37efe57c9c9f24,Société SCE,company,1,0
ORGE_366ea920fe46d2c91385,SARL totalement,company,1,0
ORGE_36742e8b0ea94cd7a7fd,Société New Confection,company,2,0
ORGE_3675c3910f8f1531f9b5,Union de placement et de conseil en assurances et réassurance SARL UPCAR,association / union,1,1
ORGE_36799961a25e3ca7b69c,Société RO,company,1,0
ORGE_368288bbf3fa394dfca5,Société PISCINES,company,1,1
ORGE_3684eceb1dfd18adf752,Catégorie : Association caritative d'entraide sociale,association / union,1,1
ORGE_368c2d594706c2b6ee24,ETIQUETTES ET ACCESSOIRES,company,1,0
ORGE_368d313d170a17d332f2,Contribuer à l'encrage de l'esprit de solidarité et d'harmonie entre les Tunisiens,company,1,0
ORGE_369693a33f99e1791fa8,la société GKS Confection en date du 26 octobre 2013,company,1,0
ORGE_3697a306b999a91b81d4,Société d'Aluminium Yosra (en abrégé : ALUMINYOS),company,1,1
ORGE_3697f76da91bc06100a8,ESPERANCE SPORTIVE DE MEGRINE,company,1,1
ORGE_369de43da74de679b603,Société : TECI,company,1,1
ORGE_36afa7eadc85cd9f0386,Nom : Association Tunisienne de l'Economie Familiale,association / union,1,1
ORGE_36b8b70b7cf3fcfb2725,CEVA SANTE ANIMALE TUNISIE,company,1,1
ORGE_36bdbc745cac9ddfe299,RITEJ,company,1,1
ORGE_36d09a468ce67fd4fb5e,Place des lices,company,1,1
ORGE_36d0fc23714cb1167b9e,Société CHAMLI DE COMMERCE» SARL,company,1,1
ORGE_36df386093bf7dd2439d,société EL MANSOURA,company,1,1
ORGE_36e04d5468d570a513ad,Systèmes Solaires Thermiques,company,1,1
ORGE_36e4d8531037647469a4,Sté ClickErp,company,1,0
ORGE_36ea441a595216e65107,STE THERMOFROID SARL,company,1,1
ORGE_370464e590172ff479b9,la société MED Industrie approuvent les états financiers de l'exercice 2021 et af,company,1,1
ORGE_3711963f94384e52b7b5,la société à l'Assemblée Générale Extraordinaire,company,1,0
ORGE_3718c4ad5d2256e9a836,Société SUD RENT A CAR,company,1,1
ORGE_372f38c8c036f50181af,Société B.B.S Textile – SARL,company,1,1
ORGE_373c070cd8c80a31efb4,ELEKTRON,company,1,1
ORGE_373e455545563ad30e0e,le saint veillant,company,1,1
ORGE_373f6892dfb9f654ed55,la Société Commerciale de Mécanographie Bureautique Informatique Technique SOCOM,company,1,0
ORGE_374011fcec70dd19fb65,Société AGRICOLE ETTAOUFIK,company,1,1
ORGE_37414eb3abd314b1ca90,Zakhama Services,company,2,1
ORGE_3743dddb7598fe26652f,Société LUXBERRY SARL,company,1,1
ORGE_3745149768535e601da3,Société le Bosphore Tunisie,company,1,1
ORGE_3745ae77a992d36e13e8,SUNRISE PRODUCTIONS,company,1,1
ORGE_3748f47e194c2555bf9b,INDUSTRIE SERVICES ET REALISATIONS (I S R) S.A,company,2,1
ORGE_374c959a45a955e2cefc,Société NORTEX,company,1,0
ORGE_374fe47e1f477c343789,Société Sun Medical Tunisia» - Sarl,company,1,1
ORGE_37500e8e95c151eab876,Secteur : Sidi Ahmed Essalah,company,1,1
ORGE_3755fddc954a298b503d,DEMCO International,company,1,0
ORGE_37610c005bd732c43561,Société BIO PACK,company,1,1
ORGE_376fef1f23dda187a7ee,"Sté GIM, Siège : Immeuble Molka Bloc B - RDC B2 les Berges du Lac 1053, Capital : 1",company,2,0
ORGE_3777ac87ed7cf9417041,Société Manufacture Africaine,company,1,0
ORGE_377eed6746d10a1161c0,Association Culturelle Numérique Dahmani,association / union,1,0
ORGE_3782121786d5678b8584,Nom : Juristes sans frontières,company,1,1
ORGE_37935c12de1acf94eea6,Société SGBQ SARL,company,1,1
ORGE_3798867b437827d26c77,Société Dolce Famiglia S,company,1,0
ORGE_37a6f5eb6853dbd1d574,Société Maraîchères & Florale Khelidia S.A.R.L,company,1,1
ORGE_37a826f8a2bc84fa391f,la société Ak Consulting,company,1,1
ORGE_37b53435d80d56b9eb3a,PC EMBALLAGE,company,1,0
ORGE_37c90e7da4a2337baf16,Société Bassalah Frère Pièce Auto B,company,1,1
ORGE_37ce7dbdd8dd838c8232,Société GUIZANI ET CO,company,1,0
ORGE_37d832b331d43ca0169d,Afrique du Nord du Commerce International,company,1,1
ORGE_37de99188b8d103909c7,Société Bois d'Andalous,company,1,0
ORGE_37eabd574c56e84c4cd2,LIMMOB DE LA MUTU ASS DE LENSEIGNEMENT,company,1,1
ORGE_37eb564f0801ea5f296e,Sté POLE - VIANDE,company,1,1
ORGE_37ee7bd58f830073709c,Inter Distribution,company,1,1
ORGE_3803fca4d24f40c7e30c,TAYSIR MICROFINANCE,company,1,1
ORGE_3806845722ecd0c6da67,ster à l'Assemblée Générale Ordinaire qui se tiendra le samedi quinze Aoû,company,1,0
ORGE_381c7cc17c37463437dc,Société Geniale de Produits d'Entretien SGPE,company,1,0
ORGE_38242b1deec8c2d6779e,Société Liberty Loisir,company,1,0
ORGE_382d2bcd67a605086268,SALAKTA EXPLOITATION DECHETS ET RESEAUX ASSAINISSEMENT TUNIS,company,1,0
ORGE_384538612d4f9e4cd9e2,Prima Fish,company,1,1
ORGE_385b01ceda66a2c4b6d1,SOCIETE NEWFATEX,company,1,0
ORGE_38661846766b3fdcc416,la Société PRINCESSE HOLDING S,company,1,1
ORGE_3868af5bccb5c144ec07,Société ASIATIC AUTO,company,1,1
ORGE_386ee47c2fb532ebbaf4,Société El Asria Tunisienne,company,1,1
ORGE_3871a7da626bcaad0e9e,Société Restaurant Abou Nawas,company,1,0
ORGE_388411e4f8f770ad1532,SELLCOM SARL,company,1,1
ORGE_388c271a2448065803df,Centre d'affaires de Sidi Bouzid,company,1,1
ORGE_3896c95f7df6c48cee4d,"SARL - Capital 200.000,000 DT",company,1,1
ORGE_389cdd7404e12363753b,Société SARL non résidente,company,2,1
ORGE_38a4c7cf6fe02e1161de,Société Polyclinique Sfax Médina - S.P.S.M,company,1,0
ORGE_38aa6597a7c4629cb59f,la société pour le,company,1,0
ORGE_38ac13457ccb873fd6bf,Star Export,company,1,1
ORGE_38b4ffa2af0d303e78cb,Bennour Aicha,company,1,0
ORGE_38bf24bbbdf1452f7b70,la Société Nour Distribution SND» ont décidé ce qui suit,company,1,0
ORGE_38bf44d682cd9a4b6731,SOCIETE NOUR,company,2,1
ORGE_38c0a15af2b0ddb26cba,Société Ennassr D'équipement,company,1,0
ORGE_38c27835b037ea452ff2,La société Générale des Industries de Peinture,company,1,1
ORGE_38c48e7c6f46a02cc2d5,la Société Entreprise de Bâtiment et Travaux Divers» ont décidé de nommer Monsieu,company,1,0
ORGE_38c73e398cbdd0137b96,CFDB,company,1,1
ORGE_38d03efe420373ff6be4,Société le Partenaire de l'Agriculteur,company,1,1
ORGE_38d6dae525864fe9c4db,SMC CONFECTION,company,1,1
ORGE_38e7bed24153f7ef71da,IINA TRAINING CENTER,company,1,0
ORGE_390488f2d28aad470aff,Société Dominique,company,1,0
ORGE_39056deb3ccd774dccec,BEST IMPORT EXPORT COMPAGNIE,company,1,1
ORGE_39195ab3e6e3a61169c2,Kameleon,company,1,1
ORGE_391cae7c8f8213918f7c,La société PVE Consulting SARL de droit Français,company,1,1
ORGE_39302ae64030dce2f47f,Non de l'association : Wedadiya ENNOUR» de l'ISET de Jendouba,association / union,1,1
ORGE_3931d2f622f92eb80ab8,Société WEMOTEX,company,1,1
ORGE_394299bb261c7b622b8f,Société Kaâbi Frères des Epices,company,1,0
ORGE_39446a0ebd46c3b2caba,Sté Ingeneria et Software Industrielle en Tunisie,company,1,1
ORGE_394f89c62b1f4f0cded2,TUNISIA VIP FIRST,company,1,0
ORGE_395af165890e19a3d775,Objectif : Développer et protéger l'art culinaire,company,2,1
ORGE_396813d455c5da73a27e,Société Ali Toumi & Fils de Promotion Immobilière,company,1,1
ORGE_396a859d18f2eb16fbd3,AVANTGARDE,company,1,0
ORGE_397655549024e5eeb39f,Société CHTIQUI de Restauration,company,1,0
ORGE_39803b158760710ba6bc,Société Butter Fly S.A.R.L,company,1,1
ORGE_399cb8b9344d38dfb134,Société Inno Bat Moalla I,company,1,1
ORGE_39b0fe100d3e006ebbc9,Société International Légal Auditors,company,1,1
ORGE_39b6172cf8f2c6350b00,CITYBEL SA,company,1,1
ORGE_39bc254bb8a64f0935f4,GOLDEN AGRICOL PRODUCT,company,1,0
ORGE_39cb00797bc4cf87dc56,INTERCHAUX,company,1,0
ORGE_39d05e27fd03eceb3d88,Sté Bureau d'ingénierie et pilotage,company,1,1
ORGE_39d0bbb8c951b69df341,Société Kassab de bâtiments SOKABAT,company,1,0
ORGE_39d3f7df34fe2645e5f6,Société AWS DENIM,company,1,1
ORGE_39e1a1499c02531778e8,ART,company,1,1
ORGE_39e935a41f527ed51db2,Association Chebeb el mostakbal,association / union,1,1
ORGE_39f2fed1a4ad866d04e5,Société PAPRIKA FILMS,company,1,1
ORGE_39fcaf2c4a3ab0066ced,la société PIECES INDUSTRIE AUTO ET AGRICOLF PIAA» à partir du 2/1/2009,company,1,0
ORGE_3a048723219dd0f38c3f,SOCIETE HABIB ET JAMIL ZRIDA,company,1,0
ORGE_3a0c89094b230d1ab837,SOCIETE DES TRAVAUX MODERNES,company,1,0
ORGE_3a0e9efe5ba311a9dd1f,EQUIPEMENT GENERAL DE BATIMENT EXPORT EGBE,company,1,0
ORGE_3a13d3c025d96bd434fc,Bio Star,company,1,1
ORGE_3a15e914d9dff02cc443,Association ENNADA de Bienfaisant,association / union,1,1
ORGE_3a27d347eb5a2968ad75,Société Mabrouka Seeds (S,company,1,0
ORGE_3a2d4dbe468329d6a07a,La Société Méditerranéenne d'Organisation des Foires et Expositions et Congrès,company,1,0
ORGE_3a2eccf7ba80d31ccce7,Diar Hamouda Immobilière,company,1,0
ORGE_3a344f917ac35e59b93e,AL JAZIRA INTERNATIONAL TRADING COMPANY,company,1,1
ORGE_3a34981c9a2acd2d1431,HIPPOCLUB,company,1,1
ORGE_3a38f1565e60256f95e2,R & M SILOS S.A,company,1,1
ORGE_3a3f9a6b6ad0a23f608e,la société d'investissement à capital risque Arab Tunisian Development - SICAR,company,1,1
ORGE_3a400c575de6b8325d7f,Société King Market,company,1,1
ORGE_3a431c3a0b3a17954aeb,Promotion Immobilière Dougga,company,2,1
ORGE_3a44d2f714e7d96c116d,SOTUNTRANSMAR,company,1,1
ORGE_3a5ba1897c026f920173,MEZGHANI CONSULT SUARL,company,1,0
ORGE_3a67cc6ad6c0972a6ddb,UTIQUE GAZ,company,1,1
ORGE_3a6ccef4c9bc08b1e635,Association MPCPROKIM Sport,association / union,1,1
ORGE_3a6f107046dc2ed65e11,Société GREEN FIELD TWO SARL,company,1,1
ORGE_3a82d0d52b9658077d00,Ste Mohamed Marouene Sassi,company,1,1
ORGE_3a91f7712fa9d7550c1e,Société Masmoudi de Distribution,company,1,0
ORGE_3a99df823a5431fc0e6c,"M. Ahmed Ben Ayed, en sa qualité de trésorier",company,1,1
ORGE_3aa0dab30f35bfe6156b,Société Sedki de Promotion Immobilière,company,1,0
ORGE_3aa69afc1ecf0b0f84b1,Sté Hôtel El Machrek. SA,company,1,1
ORGE_3ab4aa6d312a19ed2b39,Edelweiss Trading,company,1,1
ORGE_3ac3435f9b86ab62f54d,Société KALIMEX,company,1,1
ORGE_3ac5f4a489460da2628d,Société Mabrouki des Equipements SOMEQ,company,1,0
ORGE_3ae9bb273ca038643d9b,SOCIETE TELECOMMUNICATION SERVICE,company,1,1
ORGE_3af8142426ef235c94aa,Société UND,company,1,0
ORGE_3afbab4b6efc574022ed,CAP Ingenierie,company,1,1
ORGE_3b063aeecd17fb5d8e67,WALLYS ENGENERING ETUDES ET CONSEILS,company,1,1
ORGE_3b0f82e8e135adfb7bab,STEP,company,1,0
ORGE_3b1dfd9ea4d6a880a480,Bel DECOR SUARL,company,1,1
ORGE_3b234f739d1bbf04af70,ster à l'assemblée générale ordinaire qui se tiendra au siège social le m,company,1,0
ORGE_3b2accbe5af3a0e030bc,Advice World Web Marketing A2WM,company,1,0
ORGE_3b3786410cde7082ae82,Société Maghreb Matériaux de Construction,company,1,0
ORGE_3b3824c160fdb7bca1bd,Société GLOBAL TRADING INVEST - SARL,company,1,0
ORGE_3b3cb9d16809b8aa93f1,Société Internationale de Câblage Electrique,company,1,1
ORGE_3b41e2c2d10712124754,SOCIETE CARTHAGE POUR LES FRUITS SECS,company,1,0
ORGE_3b4d64bbdc6145d36b95,Ets Salah Khalfallah & Fils SARL,company,1,0
ORGE_3b4fa03768a1b3ff9083,Karthago Travel Services,company,1,0
ORGE_3b5221566db40ae4d1a8,Bel Ghou شركة بال غو,company,1,1
ORGE_3b6abbcea44aaf81a6a6,My moderne couture -MMC,company,1,1
ORGE_3b7ae80547c8067b62f9,CERAMIQUE ARTISTIQUE DE TUNISIE CERAT,company,2,1
ORGE_3b855cedf3c845e09b24,SOCIETE DE MISE EN VALEUR ET DE DEVELOPPEMENT AGRICOLE LEPI,company,1,1
ORGE_3b870ff96e4bfee6fce5,Société Huilerie Moderne Ouled Brahim SOBRAM,company,1,0
ORGE_3b897919d3057d546918,Société GLOBAL CHATTI» SUARL,company,1,1
ORGE_3b8e4b5b2cdb2c89c03f,Société ADVANCIA TELESERVICES,company,2,1
ORGE_3b94504816d43cfcda62,Sté Rihen Plast,company,1,0
ORGE_3b96d96713aa4357a984,TOP SKILLS,company,1,1
ORGE_3ba215f3158ea7f46cf2,Sté Restaurant Al Meyda,company,1,1
ORGE_3ba86a5cac245f6dd1ac,Elcon Tunisie Sarl,company,1,1
ORGE_3ba8b2d781b8306a7865,SOCIETE NADINE +,company,1,1
ORGE_3bb1a4c8c4f7b7b125b1,Tripoliconsulting,company,1,1
ORGE_3bb9e0f359c35a73f36b,NEGOCE ON LINE,company,1,0
ORGE_3bbe9b9f14933ef18401,Association Pères et Mères des Elèves,association / union,1,1
ORGE_3bc8e6097a078bd491a7,MAKCI SERVICES S,company,1,1
ORGE_3bcb552c8c9a2d9eee59,Société Happy's,company,1,1
ORGE_3bd049ffa9330a5ecbf8,Sté TunEgy,company,1,0
ORGE_3be6de7e03b588032533,Société CHAHD NEGOCE,company,1,1
ORGE_3bef77ae3f2a028b221e,Société Internationale de L'Ingénierie de La Maintenance industrielle et de levage SARL,company,1,1
ORGE_3bf3968282233d1f78ae,TOPNET,company,1,1
ORGE_3bfd83921ecb5bcf4663,Sté Internationale de location d'élevateur,company,1,0
ORGE_3bffe272a1fc09798b60,Sté S,company,1,1
ORGE_3c0f2dd39cd412128a06,la société Ettoumouh à concurrence de 3 500 (trois mille cinq cent) parts sociale,company,1,0
ORGE_3c0fc9cf50358fe21101,Société L'horizon Alimentaire,company,1,1
ORGE_3c13983630bee6d0ccfb,LOWE SHEM'S - SARL,company,1,1
ORGE_3c14d241c445f2e3dbdd,Prolongation de gérance,company,1,0
ORGE_3c16747a4b076eb9952a,TUNIS ACCESSOIRES DE L'INDUSTRIE,company,1,1
ORGE_3c1ff8cea3be26548d65,AR QUINT,company,1,1
ORGE_3c2043297521710a5122,4/ L'introduction de trois nouveaux actionnaires : Société MERSA et MC et MMI,company,1,1
