id_type,value_normalised,rne_name_fr,rne_name_ar,rne_category,rne_year_creation,seed_org_id,seed_org_label,match_basis,match_score,is_identity,n_jort_orgs
matricule_fiscal,1005470H,STE AGRICULTURE DU SUD,شركة  فلاحة  الجنوب,SOCIETE,2007,,,generic_fuzzy,0.8462,0,1
matricule_fiscal,1005472K,STE M T F DE COMMERCE,شركة م ت ف للتجارة,SOCIETE,2007,,,generic_fuzzy,0.6923,0,1
matricule_fiscal,1005474M,Ste HIGH MARSH  SERVICES,شركة هاي مارش للخدمات,SOCIETE,2007,,,generic_fuzzy,0.8421,0,1
matricule_fiscal,1005486R,STE MHIRI DISTRIBUTION,شركة المهيرى للتوزيع,SOCIETE,2007,,,generic_fuzzy,0.9143,0,1
matricule_fiscal,1005527H,ASPIRE COMMERCE,شركة اسبير للتجارة ش م م,SOCIETE,2007,,,generic_fuzzy,0.8148,0,2
matricule_fiscal,1005571M,,د.ج.ف ش ش م م,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1005575R,BIOTOP,شركة بيوتوب,SOCIETE,2007,,,none,0.0,0,1
matricule_fiscal,10055X,STE LES AGRUMES DU  GOLF,شركة القوارص للخليج,SOCIETE,1998,CO_AGRUMES_GOLF_PLUS,LES AGRUMES DU GOLF PLUS,discriminating_fuzzy,1.0,1,1
matricule_fiscal,1005634K,,شركة معلى للانتاج السمعي البصري,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1005642K,STE SERVICE MEDICAL INTERNATIONAL DE TUNISIE SMEDI,شركة الخدمات الطبية العالمية,SOCIETE,2007,,,generic_fuzzy,0.8936,0,1
matricule_fiscal,1005667V,PITERION TUNISIA,شركة بيتريون  تونيزيه,SOCIETE,2007,,,generic_fuzzy,0.8235,0,1
matricule_fiscal,1005668W,ALPHA TECHNOLOGY,الفا تكنولوجي ش م م,SOCIETE,2007,,,generic_fuzzy,0.8333,0,1
matricule_fiscal,1005686Y,STE ORIENTALIS COMPANY,STE ORIENTALIS COMPANY,SOCIETE,2007,,,generic_fuzzy,0.7778,0,1
matricule_fiscal,1005692W,,أومبلتاك تونيزي ش م م,SOCIETE,2007,,,no_french_name,,0,2
matricule_fiscal,1005693X,,شركة  ألفا  برانت,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1005704G,SRS,SRSشركة الرسكلة للجنوب,SOCIETE,2007,,,none,0.0,0,1
matricule_fiscal,1005782X,,المقاولات الدولية  للبناء,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1005848Y,SOCIETE GENERAL SECURITY,شركة جنرال سكرتي,SOCIETE,2007,,,generic_fuzzy,1.0,0,1
matricule_fiscal,1005911M,,شركة كسكاس لتسيير و تصرف في نقطة بيع المحروقات,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1005917T,YOUSSTEX,شركة يوستاكس,SOCIETE,2007,,,none,0.0,0,1
matricule_fiscal,1005920N,,البعث العقاري شبيل,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1005927W,SOCIETE AGRICOLE EL BARAKA,الشركة الفلاحية البركة,SOCIETE,2008,CO_AGRICOLE_EL_BARAKA,SOCIETE AGRICOLE EL-BARAKA,exact,1.0,1,1
matricule_fiscal,1005931R,STE DELTA PISCINE ET SPA,دلتا بيسين وسبا,SOCIETE,2007,,,generic_fuzzy,1.0,0,1
matricule_fiscal,1006000J,STE EURO MED DISTRIBUTION,اوروماد للتوزيع,SOCIETE,2007,,,generic_fuzzy,1.0,0,1
matricule_fiscal,1006061Y,STE 'BOURSE IMMOBILIERE DE TUNISIE',بورصة العقارات بتونس,SOCIETE,2007,,,generic_fuzzy,0.8077,0,1
matricule_fiscal,1006062Z,,شركة سيديتاليا,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1006063A,SOCIETE AMILCAR HOLDING,شركة أميلكار هولدنيغ,SOCIETE,2007,CO_AMILCAR_HOLDING,AMILCAR HOLDING,exact,1.0,1,1
matricule_fiscal,1006073C,STE NEW BEACH,STE NEW BEACH,SOCIETE,2007,,,discriminating_fuzzy,0.72,0,1
matricule_fiscal,1006078H,STE TUNITALIA,شركة تونيطاليا,SOCIETE,2007,,,none,0.0,0,1
matricule_fiscal,1006079J,,شركة سوديس ش م م في حالة تصفية,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1006167H,UNIVERS INTERIM ET TRAVAIL TEMPORAIRE,عالم المناولة و العمل العرضي,SOCIETE,2007,,,generic_fuzzy,0.7778,0,1
matricule_fiscal,1006176J,SOPEM,الشركة الحديثة للدهن SOPEM,SOCIETE,2007,CO_DOUTILLAGES_PRECISION_DEQUIPEMENTS_MECANIQUES_SOPEM,SOCIETE DOUTILLAGES DE PRECISION ET DEQUIPEMENTS MECANIQUES SOPEM,discriminating_fuzzy,1.0,1,1
matricule_fiscal,1006184J,SOCIETE LOUKIL MANAGEMENT-CONSEIL,شركة الوكيل للتصرف والارشاد,SOCIETE,2007,CO_LOUKIL_MANAGEMENT_CONSEIL,SOCIETE LOUKIL MANAGEMENT CONSEIL,exact,1.0,1,1
matricule_fiscal,1006273J,STE SEFA DATTES,شركة مخازن عبشة للتمور,SOCIETE,2007,,,generic_fuzzy,0.7619,0,1
matricule_fiscal,1006279Q,TITRAC,الشركة التونسية  للتجارة العالمية TITRAC,SOCIETE,2007,,,none,0.0,0,1
matricule_fiscal,1006289S,,شركة أيمون تاكس ش ش م م,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1006309D,ASTRAZENCA TUNISIE,شركة أسترازينكا,SOCIETE,2007,,,generic_fuzzy,0.8235,0,1
matricule_fiscal,1006323B,STE TECHNO JARDINS,تقنيات الحدائق,SOCIETE,2007,,,generic_fuzzy,0.7692,0,1
matricule_fiscal,1006376Q,ARYBE,أريب ش م م,SOCIETE,2007,,,none,0.0,0,1
matricule_fiscal,1006378S,,شركة اسكندر للترفيه,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1006426H,Sté MODERN SERVICE DE PLACEMENT DE PERSONNEL,مودرن سرفيس بلاسمون برسونال,SOCIETE,2007,,,generic_fuzzy,0.8235,0,1
matricule_fiscal,1006449Q,STE ALPHA TRADING  SARL,الفا  للتجارة  العالمية,SOCIETE,2007,,,generic_fuzzy,0.8462,0,1
matricule_fiscal,1006481Q,STE AMAL2,شركة الامل 2,SOCIETE,2007,,,none,0.0,0,1
matricule_fiscal,1006488Y,AGRO SERVICE COMPANY,شركة أقرو سرفيس كومبني,SOCIETE,2008,,,generic_fuzzy,0.8571,0,1
matricule_fiscal,1006510C,L'EXPRESS IMMOBILIER,شركة السريع العقاري,SOCIETE,2007,,,generic_fuzzy,0.7568,0,1
matricule_fiscal,1006590V,SOCIETE RIHAB,الرحاب,SOCIETE,2007,CO_RIHAB,SOCIETE RIHAB,exact,1.0,1,1
matricule_fiscal,1006619Q,,شر كة  فن  ا لا خضر,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1006626P,STE ALDOTEX SARL,شركة الدوتاكس,SOCIETE,2007,,,none,0.0,0,1
matricule_fiscal,1006649X,,المثالية في الصناعات و الخدمات البترولية,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1006697F,Sté SOBOCO-ELECT,Sté SOBOCO-ELECT,SOCIETE,2007,,,discriminating_fuzzy,0.7692,0,1
matricule_fiscal,1006710J,SOCIETE ARCOMODE,فن الخياطة و الموضة ش م م,SOCIETE,2007,,,none,0.0,0,1
matricule_fiscal,1006718S,AGROPACK,اقروباكAGROPACK,SOCIETE,2007,CO_AGROPACK,AGROPACK,exact,1.0,1,1
matricule_fiscal,1006723P,,أقري قورمي ش م م,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1006734S,,أفيباك,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1006750S,,شركة هبة لاشغال الطاقة والتجهيز الصحي  وحفر الابار,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1006761W,STE DE DEVELOPPEMENT AGRICOLE  MAHROUG'SO D A MA',شركة التنمية الفلاحية المحروق,SOCIETE,2007,,,generic_fuzzy,0.8312,0,1
matricule_fiscal,1006790B,COFAT MED,شركة كوفات ماد خ أ,SOCIETE,2007,CO_COFAT_MED,COFAT MED,exact,1.0,1,1
matricule_fiscal,1006798K,DECIBEL TUNISIE,شركة دسيبال تونس,SOCIETE,2007,,,generic_fuzzy,0.8387,0,1
matricule_fiscal,1006814R,ABM management,أ ب م مناجمنت,SOCIETE,2007,CO_ABM_MANAGEMENT,ABM MANAGEMENT,exact,1.0,1,1
matricule_fiscal,1006827X,STE KHESSAIRI FRIGORIFIQUE,شركة الخصائري للتبريد,SOCIETE,2007,,,generic_fuzzy,0.8,0,1
matricule_fiscal,1006884G,SOCIETE DE DETERGENTS OUSSIF,شركة مواد تنظيف أوصيف,SOCIETE,2007,,,discriminating_fuzzy,0.7692,0,1
matricule_fiscal,1006981G,STE CAR GROS,كارقرو,SOCIETE,2007,,,generic_fuzzy,0.8,0,1
matricule_fiscal,1007003R,,الشركة العالمية للمبادلات ش م م,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1007025Y,SAEB,شركة فن التعليب  للخشب S A E B,SOCIETE,2007,,,none,0.0,0,1
matricule_fiscal,1007083J,STE ENNAJEH DECORS  'SENDECOR',شركة النجاح ديكور,SOCIETE,2007,,,generic_fuzzy,0.6316,0,1
matricule_fiscal,1007086M,SOKRA MANAGEMENT COMPANY SMC,سكرة منجمنت كومبني,SOCIETE,2007,,,generic_fuzzy,0.88,0,1
matricule_fiscal,1007104W,,شركة بن كالية للتكييف -ب-ك-س ش م م,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1007109B,,شركة ماركوارد اتوموتيف التونسية,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1007131Z,,شركة الأمل+ ش م م,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1007135D,NEW ACA,نيو أديت كمسريا و أسستنس ش م م,SOCIETE,2007,,,none,0.0,0,1
matricule_fiscal,1007145F,SOTACIB KAIROUAN,شركة سوتاسيب القيروان,SOCIETE,2007,CO_SOTACIB_KAIROUAN,SOTACIB KAIROUAN,exact,1.0,1,1
matricule_fiscal,1007154G,STE LA MAISON SARL,شركة الدار,SOCIETE,2007,,,generic_fuzzy,1.0,0,1
matricule_fiscal,1007230B,Sté SOCODAR,Sté SOCODAR,SOCIETE,2007,,,none,0.0,0,1
matricule_fiscal,1007246K,WIV TUNISIA,ويف تونيزيا ش م مWIV TUNISIA,SOCIETE,2007,CO_WIV_TUNISIA,WIV TUNISIA,exact,1.0,1,1
matricule_fiscal,1007271L,STE BEN AYED DISTRIBUTION PDTS DE MER,شركة بن عياد لتوزيع منتجات البحر,SOCIETE,2007,CO_BEN_AYED_DISTRIBUTION_PRODUITS_MER,BEN AYED DISTRIBUTION DE PRODUITS DE MER BDPM,discriminating_fuzzy,0.9375,1,1
matricule_fiscal,1007280M,,شركة تترا للخدمات ش ش م م,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1007318J,STE CONFECTION DE LA ROSE,شركة كونفاكسيون دو لاروز في طور التصفية,SOCIETE,2007,,,generic_fuzzy,1.0,0,1
matricule_fiscal,1007377W,PRO-NET,شركة برونات,SOCIETE,2007,,,none,0.0,0,1
matricule_fiscal,1007402D,STE RIANYA,STE RIANYA,SOCIETE,2007,,,none,0.0,0,1
matricule_fiscal,1007412F,,شركة  ج -  نا ت  كلين,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1007431J,,شركة الأحياء والتنمية الفلاحية ماطر جالطة خ أ,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1007437Q,,شركة هنشير  عزيز,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1007483X,,التونسية للرسكلة ش م م,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1007524N,L'ELEGANCE DU PRET A PORTER,شركة الأناقة للملابس الجاهزة,SOCIETE,2007,,,generic_fuzzy,0.8387,0,1
matricule_fiscal,1007545T,Ste ZINIT RENT A CAR,شركة زينيت رنت كار,SOCIETE,2007,,,generic_fuzzy,0.8125,0,1
matricule_fiscal,1007552S,Ste MUSTANG RENT A CAR,موستنق لكراء السيارات,SOCIETE,2007,,,generic_fuzzy,0.8571,0,1
matricule_fiscal,1007570V,,شركة جوزابي,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1007589G,SOCIETE LE PARI  AGRICOL,شركة الرهان الفلاحي في حالة تصفية,SOCIETE,2007,,,discriminating_fuzzy,0.7368,0,1
matricule_fiscal,1007609S,TOP COBRA SECURITY,توب كوبرا للحراسة,SOCIETE,2007,CO_COBRA,COBRA,discriminating_fuzzy,1.0,1,1
matricule_fiscal,1007612M,,شركة نيروز,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1007616R,,شركة البلاسيد,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1007658C,Sté VENUS,شركة  فينيس Sté  VENUS,SOCIETE,2007,CO_VENUS,VENUS,exact,1.0,1,2
matricule_fiscal,1007686G,,أوبن  تكنو  لو جيز,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1007730S,,ايتاليكا ش م م,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1007738B,HYGIPRO TUNISIE,ايجي برو تونيزي ش ش م م,SOCIETE,2007,,,generic_fuzzy,0.8235,0,1
matricule_fiscal,1007807X,SOCIETE NOUVELLE DES PIECES DE RECHANGE,الشركة الجديدة لقطع الغيار,SOCIETE,2007,,,generic_fuzzy,0.8824,0,1
matricule_fiscal,1007808Y,MSB CONSULTING,م س ب للاستشارة,SOCIETE,2007,,,generic_fuzzy,1.0,0,1
matricule_fiscal,1007819B,,شركة التوأم للمواد الشبه طبية,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1007875K,STE BAKHTRI CAPITAL  INGENIERIE,شركة بختري كابيتال انجينيري,SOCIETE,2007,,,generic_fuzzy,0.7407,0,1
matricule_fiscal,1007888Q,STE T D A SERVICES   NABEUL,شركة تي .د.أ خدمات,SOCIETE,2009,,,generic_fuzzy,0.8421,0,1
matricule_fiscal,1007901T,STE INTERSERVICE,"شركة انتر سرفيس "" في طور التصفية",SOCIETE,2007,,,none,0.0,0,1
matricule_fiscal,1007916B,,شركة أسيا الدولية  في حالة تصفية.,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1007917C,SOCIETE L'EXPERT IMMOBILIER,شركة الخبير العقاري,SOCIETE,2007,,,generic_fuzzy,0.7027,0,1
matricule_fiscal,1007958M,Ste'MOHAMED HAKIM   GAM & FILS',شركة محمد حكيم قم وابناؤه,SOCIETE,2007,,,discriminating_fuzzy,0.5,0,1
matricule_fiscal,1007983N,STE BACCOUCHE AUTOMOBILES,شركة البكوش للسيارات,SOCIETE,2007,,,generic_fuzzy,0.7586,0,1
matricule_fiscal,1007M,MED CHOUIREF ET CIE,شركة محمد الشويرف وشركاؤه,SOCIETE,1998,,,none,0.0,0,1
matricule_fiscal,1008030Z,,ْاطالقلاس,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1008041C,SOCIETE FOUSSANA DE COUTURE,شركة فوسانة للخياطة,SOCIETE,2007,,,generic_fuzzy,0.8148,0,1
matricule_fiscal,1008205E,TAC,شركة تونس للتدقيق والأستشارة ش م م,SOCIETE,2007,,,none,0.0,0,1
matricule_fiscal,1008211C,,شركة الازدهار للنقل,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1008279Z,STE 'SATER SOLAR',الشركة الألمانية لتكنولوجيات الطاقة المتجددة ساتار سولار,SOCIETE,2007,,,none,0.0,0,1
matricule_fiscal,1008306J,Ste TUNISIE MEDICALE  TUNMED SARL,شركة تونس الطبية,SOCIETE,2007,,,generic_fuzzy,0.9787,0,1
matricule_fiscal,1008309M,TAI,شركة تونس لحاجيات الصناعةT A I,SOCIETE,2007,,,none,0.0,0,1
matricule_fiscal,1008328Q,,شركة خوجة العقارية خ أ,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1008347T,SOCIETE IMMOBILIERE FATHALLAH,الشركة العقارية فتح الله,SOCIETE,2007,,,generic_fuzzy,0.8108,0,1
matricule_fiscal,1008362S,CPT,س. ب. ت CPT,SOCIETE,2007,CO_CPT,CPT,exact,1.0,1,1
matricule_fiscal,1008429V,STE ZAGDOUDI  D'EXPORTATIONS,"شركة زغدودي للتصد��ر "" في طور التصفية",SOCIETE,2007,,,none,0.0,0,1
matricule_fiscal,1008443S,SOCIETE LE PETIT ELFE TUNISIE,شركة الألف الصغير تونس بحالة تصفية,SOCIETE,2007,,,generic_fuzzy,0.8235,0,1
matricule_fiscal,1008449Z,,لاو فيرم صولوشن ش م م في حالة تصفية,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1008531R,,شركة  صدر بعل  للدراسات والتكوين,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1008550V,,اكسيس ترنسبور روتيي ش م م,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1008551W,HAPPY JEANS,شركة هابي دجينز,SOCIETE,2007,,,discriminating_fuzzy,0.7,0,1
matricule_fiscal,1008561Y,GERCO,جاركو ش م م,SOCIETE,2007,,,none,0.0,0,1
matricule_fiscal,1008569G,TEX-DEVELOPMENTS,شركة تطوير  النسيج,SOCIETE,2007,,,none,0.0,0,1
matricule_fiscal,1008618Y,HD promotion,شركة هشام ذويب للبعث العقاري ش م م,SOCIETE,2007,,,generic_fuzzy,0.8571,0,1
matricule_fiscal,1008643Z,STE COMPTOIR ELLOUMI FRERES 'COMEF',شركة مصرف اللومي اخوان كوماف,SOCIETE,2007,,,generic_fuzzy,0.8,0,1
matricule_fiscal,1008670C,,شركة كادر سوبر ستار,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1008697P,NOVACTIVE OFF SHORE,شركة  نوفأكتيف اوف شور.,SOCIETE,2007,,,discriminating_fuzzy,0.6471,0,1
matricule_fiscal,1008698Q,STE JOUINI DE COMMERCE EN GROS JOUICOM,الجويني لتجارة الجملة,SOCIETE,2007,,,generic_fuzzy,0.7636,0,2
matricule_fiscal,1008704V,SOCIETE HADRUMETE   TRAVEL,شركة حضر موت للأسفار,SOCIETE,2007,,,generic_fuzzy,0.8571,0,1
matricule_fiscal,1008707Y,POISSON DU JOUR,شركة سمك اليوم ش.ذ.م.م,SOCIETE,2007,,,discriminating_fuzzy,0.5926,0,1
matricule_fiscal,1008709A,SOCIETE IMMOBILIERE BEN MESSAOUD IBM,شركة عقارية بن مسعود,SOCIETE,2007,,,generic_fuzzy,0.7619,0,1
matricule_fiscal,1008821Z,STE MEDITERRANEENE DE COMMERCE,الشركة المتوسطية للتجارة,SOCIETE,2007,,,generic_fuzzy,0.875,0,1
matricule_fiscal,1008836G,ESTHETI-STYLE,ESTHETI-STYLE,SOCIETE,2007,,,generic_fuzzy,0.7143,0,1
matricule_fiscal,1008943J,,تونديبونت ش م م,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1008983S,,شركة الطرابلسي والقرقوري اخوة للخياطة,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1009060K,,شركة سلمون لانتاج الزيوت,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1009084T,STE SOTAC,الشركة السياحية والتنشيط الثقافي,SOCIETE,2007,CO_TOURISTIQUE_DANIMATION_CULTURELLE_SOTAC,SOCIETE TOURISTIQUE ET DANIMATION CULTURELLE SOTAC,discriminating_fuzzy,1.0,1,1
matricule_fiscal,1009121F,P.S. W,ب. أس . ف,SOCIETE,2007,,,none,0.0,0,1
matricule_fiscal,1009145P,"SOCIETE FAFOU SHOES, SUARL",فافو للاحذية,SOCIETE,2007,,,generic_fuzzy,0.7692,0,1
matricule_fiscal,1009170Q,SOCIETE DAOUED   TOURISME SERVICES,شركة داود للخدمات السياحية,SOCIETE,2007,,,generic_fuzzy,0.8421,0,1
matricule_fiscal,1009175W,STE L'AVENIR EXPLOITATION AGRICO,شــركة المستقبل للخدمات الفلاحية,SOCIETE,2007,CO_AGRICO,AGRICO,discriminating_fuzzy,1.0,1,2
matricule_fiscal,1009220H,STE MARINE FONDERIE SARL NON RESIDENTE,MARINE FONDERIE,SOCIETE,2007,,,discriminating_fuzzy,0.7273,0,1
matricule_fiscal,1009234P,EXIS CAPITAL SICAF,إكسيس كابتال سيكاف خ أ,SOCIETE,2007,CO_EXIS_CAPITAL_SICAF,EXIS CAPITAL SICAF,exact,1.0,1,1
matricule_fiscal,1009240M,STE BLACHERE FACTORY,STE BLACHERE FACTORY,SOCIETE,2007,,,generic_fuzzy,0.875,0,1
matricule_fiscal,1009249X,TN MED,شركة ت أن ماد,SOCIETE,2007,,,none,0.0,0,1
matricule_fiscal,1009300G,,شركة الخدمات وأشغال الفضاءات الخضراء ش م م,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1009321M,,شركة فنطازي,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1009386F,,شركة محامي النزاعات والأعمال,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1009393E,Sté Mémoire Du Sud,ش��كة ذاكرة الجنوب ش م م,SOCIETE,2007,,,none,0.0,0,1
matricule_fiscal,1009396H,,مؤسسات وليد شقرون,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1009409V,CENTRE REPARATION AUTO - CRA,المركز لتصليح السيارات,SOCIETE,2007,,,generic_fuzzy,1.0,0,1
matricule_fiscal,1009468G,,صولوفيل تونس,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1009495K,MCMINTERNATIONAL,م س م الدولية ش م م,SOCIETE,2007,,,none,0.0,0,1
matricule_fiscal,1009510Q,,شركة البعث العقاري سفيطلة,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1009511R,,شركة نيو واي شوز ش م م,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1009674L,RELIANCE,روليانس ش م م,SOCIETE,2007,CO_RELIANCE,SOCIETE RELIANCE,exact,1.0,1,1
matricule_fiscal,1009676N,COGEMAT,شركة كوجمات,SOCIETE,2007,CO_COGEMAT,COGEMAT,exact,1.0,1,1
matricule_fiscal,1009682L,,شر كة  بو لراك,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1009690L,RHO SERVICES MULTILINGUES,رو متعددة اللغات ش م م,SOCIETE,2007,,,generic_fuzzy,0.8421,0,1
matricule_fiscal,1009691M,NIFERTITY CENTRE,NIFERTITY CENTRE,SOCIETE,2007,,,generic_fuzzy,0.75,0,1
matricule_fiscal,1009693P,MAYSA CONFECTION  SARL,شركة ميساء للخياطة,SOCIETE,2007,CO_MAYSSA_CONFECTION,MAYSSA CONFECTION,exact,1.0,1,1
matricule_fiscal,1009707C,STE AWEB DE PROMOTION IMMOBILIERE,شركة أواب للبعث العقاري,SOCIETE,2007,,,generic_fuzzy,0.9388,0,1
matricule_fiscal,1009709E,,كوماكس ش م م,SOCIETE,2007,,,no_french_name,,0,1
matricule_fiscal,1009781N,sociéte LABCHEM,شركة لاب شام,SOCIETE,2007,,,none,0.0,0,1
matricule_fiscal,1009803B,ALBITEC,شركة البيتاك,SOCIETE,2007,,,none,0.0,0,1
matricule_fiscal,1009827K,MATRIX,ماتركس أندوستري ش م م,SOCIETE,2007,,,none,0.0,0,1
matricule_fiscal,1009900B,ST TNNE DE PRODUITS INSECTICIDES,التونسية لمبيدات  الحشرات,SOCIETE,2007,,,generic_fuzzy,0.6667,0,1
