company_key,matricule,num_registre,identifiers_in_gazette,legal_form,legal_form_first,is_conversion,conversion_date,minority_forms,form_basis,forms_stated,n_forms_stated,rne_name_fr,rne_name_ar,rne_category,rne_year_creation,jort_label,org_entity_id,seed_org_id,first_seen,last_seen,n_events,n_persons,n_persons_seed_elite,n_persons_gazette_only
B2290912016,1453919Q,B2290912016,B2290912016,SARL,SARL,0,,,gazette_rubric,SARL:1,1,SOCIETE MULTI TECHNIQUES : ETUDE ET REALISATION,شركة تقنيات صناعية  : دراسة وانجاز,SOCIETE,2016,Société MULTI TECHNIQUE INDUSTRIES,ORGE_712ed2de447b7ee7214d,,2017-01-07,2017-01-07,1,0,0,0
B229102014,1329431Y,B229102014,1329431Y|B229102014,SARL,SARL,0,,,gazette_rubric,SARL:1,1,,شركة الواحة,SOCIETE,2014,Révision du statut de la société,ORGE_f7f9bcbd462ed3097db4,,2017-03-09,2017-03-09,1,1,0,1
B2292242007,1031393L,B2292242007,1031393L,SA,SA,0,,,gazette_rubric,SA:13,1,,شركة اسفلت افريقيا,SOCIETE,2007,Société Africa Bitume,CO_AFRICA_BITUME,,2007-12-18,2017-05-09,13,9,0,9
B229262007,989749H,B229262007,B229262007,SARL,SARL,0,,,gazette_rubric,SARL:2,1,,الشركة الجنوبية للخدمات البيئية,SOCIETE,2007,Société Sud Des Services Environnementaux,ORGE_1894ad3c58f1c77cc0d9,,2007-01-03,2007-01-03,2,1,0,1
B2292712011,1200335S,B2292712011,B2292712011,SA,SA,0,,,gazette_rubric,SA:2,1,,شركة قوادرية للخزن والتبريد,SOCIETE,2011,Société Entrepôt Gouadria,CO_ENTREPOT_GOUADRIA,,2013-08-16,2017-08-17,2,0,0,0
B2293872015,1400739Y,B2293872015,1400739Y,SA,SA,0,,,gazette_rubric,SA:3,1,"SOCIETE BLINDAGE DE TUNISIE  ""BDT""",شركة تونس للتصفيح,SOCIETE,2015,Société blindage de Tunisie,CO_BLINDAGE_TUNISIE,CO_BLINDAGE_TUNISIE,2017-12-14,2018-10-10,3,3,0,3
B2294272007,1031521A,B2294272007,1031521A,SARL,SARL,0,,,gazette_rubric,SARL:2,1,,الشركة التونسية الايطالية للتوريد والتصدير,SOCIETE,2007,Société Tuniso - Italienne d'import - export (S,ORGE_d58c9108a4a0d45773e7,,2007-10-15,2007-10-15,2,1,0,1
B229462010,1129948L,B229462010,1129948L,SUARL,SUARL,0,,,gazette_rubric,SUARL:4,1,E-KARHABTY,شركة ا كرهبتي,SOCIETE,2010,e-KARHABTY,ORGE_57f406af430e998cf534,,2014-11-10,2016-12-15,4,3,0,3
B2294702014,1120156W,B2294702014,1120156W,SARL,SARL,0,,,gazette_rubric,SARL:2,1,SOCIETE D'EQUIPEMENT DU SUD,شركة تجهيزات الجنوب,SOCIETE,2014,SOCIETE D'EQUIPEMENT DU SUD SUDEQ,ORGE_820a4cc9fddc5f06a8ed,,2015-04-06,2015-04-06,2,0,0,0
B2295082010,1151822D,B2295082010,1151822D|B2295082010,SUARL,SUARL,0,,,gazette_rubric,SUARL:1,1,,شركة الذويبي للدواجن,SOCIETE,2010,SOCIETE DHOUIBI VOLAILES,ORGE_d78458d4fe11ce424f89,,2016-02-26,2016-02-26,1,0,0,0
B2295602015,1399884N,B2295602015,1399884N,SARL,SARL,0,,,gazette_rubric,SARL:2,1,STE SERVICE TELECOM DU SUD,شركة خدمات الاتصالات للجنوب,SOCIETE,2015,Société Service Telecom Sud,ORGE_ca076fc56dfd64bd2327,,2015-03-24,2015-03-24,2,1,0,1
B229592005,907603M,B229592005,907603M,SARL,SARL,0,,,gazette_rubric,SARL:2,1,,شركة فن الطباعــة,SOCIETE,2005,Société l'Art d'Impression,ORGE_503ffcd627bb3406762b,,2005-02-15,2005-02-15,2,1,0,1
B2295992017,1501194X,B2295992017,1501194X,SARL,SARL,0,,,gazette_rubric,SARL:2,1,STE LA CHANDELLE,مدرسة لاشوندال,SOCIETE,2017,Société La chandelle,ORGE_4bc716ea3ab0fb5db7f7,,2017-01-19,2017-01-19,2,1,0,1
B2296752016,1455204T,B2296752016,1455204T,SUARL,SUARL,0,,,gazette_rubric,SUARL:2,1,SMART & GREEN INNOVATIONS,شركة  سمارت أند قرين انفسيون,SOCIETE,2016,Sté SMART & GREEN INNOVATIONS,ORGE_89bd4031c29c03ec2361,,2016-04-24,2016-04-24,2,1,0,1
B2296782018,1565485F,B2296782018,1565485F,SUARL,SUARL,0,,,gazette_rubric,SUARL:1,1,SOCIETE HOUSSEM VOYAGES,شركة حسام للاسفار,SOCIETE,2018,société Houssem voyages,ORGE_238a4f81b8bc87ca534b,,2018-04-12,2018-04-12,1,0,0,0
B229702005,907799R,B229702005,907799R|B229702005,SARL,SARL,0,,,gazette_rubric,SARL:12,1,,شركة طه عبد الكريم للنقل,SOCIETE,2005,Société Taha Abdelkrim de Transport,ORGE_ac889c5d326753fb6a98,,2005-02-28,2019-01-11,12,8,0,8
B2297542013,1298687Z,B2297542013,1298687Z|B2297542013,SA,SA,0,,,gazette_rubric,SA:10,1,STE CHAUX EL HAMMA,شركة جير الحامة,SOCIETE,2013,Société de Chaux El Hamma SOCHA,ORGE_17dbf0f9b43629bc091e,,2013-04-23,2016-08-23,10,4,1,3
B229762008,1037369M,B229762008,1037369M,SARL,SARL,0,,,gazette_rubric,SARL:2,1,,شركة قابس  للأشغال الصناعية,SOCIETE,2008,Société Gabès des Travaux Industriels,ORGE_df9b802e9235f653098c,,2008-01-29,2008-01-29,2,1,0,1
B2298102013,1298285J,B2298102013,1298285J,SARL,SARL,0,,,gazette_rubric,SARL:2,1,DERMA SUD,درماسود,SOCIETE,2013,Derma sud,ORGE_292179de5d8b13aa0702,,2013-05-07,2013-05-07,2,1,0,1
B2298172013,1297528E,B2298172013,1297528E,SARL,SARL,0,,,gazette_rubric,SARL:1,1,SGMC,الشركة العامة لمواد  البناء,SOCIETE,2013,Sté Générale des Matériaux de Construction SGMC,CO_GENERALE_MATERIAUX_CONSTRUCTION_SGMC,CO_SGMC,2013-05-02,2013-05-02,1,0,0,0
B2298322012,1219543T,B2298322012,1219543T,SARL,SARL,0,,,gazette_and_register_name_agree,SARL:2,1,PALMA DEL GOLFO-SARL,شركة نخلة الخليج ش م م,SOCIETE,2012,Société Palma Del Golfo,ORGE_382582baca48d0350395,,2015-04-04,2015-04-04,2,1,0,1
B2298332013,1298714J,B2298332013,1298714J,SARL,SARL,0,,,gazette_rubric,SARL:3,1,SOCIETE L'EXCELLENCE MEDICALE,الامتياز الطبي,SOCIETE,2013,"Société L'Excellence Médicale, Sarl Capital : 30 000 Dinars",ORGE_f17204aae55d08d427f9,,2015-09-30,2015-09-30,3,1,0,1
B2298372009,1104526J,B2298372009,1104526J|B2298372009,SARL,SARL,0,,,gazette_rubric,SARL:2,1,TRADING TUNISIAN FEED PHOSPHATE,التونسية لتجارة الغذاء الفسفاطي,SOCIETE,2009,Société Trading International,ORGE_b10f4e261f94eb150693,CO_TRADING_TUNISIAN_FEED_PHOSPHATE,2010-03-19,2010-03-19,2,1,0,1
B2298392009,1103189H,B2298392009,1103189H,SUARL,SUARL,0,,,gazette_rubric,SUARL:2,1,,الدريدي للأشغال العامة والخدمات,SOCIETE,2009,Dridi de travaux publics et services D,ORGE_8060760116f5dd6f512b,,2009-05-27,2009-05-27,2,1,0,1
B2298452009,1106054F,B2298452009,1106054F,SARL,SARL,0,,,gazette_rubric,SARL:1,1,,الفنية للخراطة العامة,SOCIETE,2009,Société Art de Rectification et de Tournage,ORGE_0cf38336ef14008cbe3b,,2016-09-03,2016-09-03,1,1,0,1
B2298622017,1511114K,B2298622017,1511114K,SUARL,SUARL,0,,,gazette_rubric,SUARL:2,1,Societe Awtar  Hazar Son et Lumière,شركة اوتار هزار للصوت و الاضاءة,SOCIETE,2017,Sté AWTAR HAZAR SON ET LUMIÈRE AHSL,ORGE_a986eae440b2c036607e,,2017-03-28,2017-03-28,2,1,0,1
B2298652015,1402434R,B2298652015,1402434R,SARL,SARL,0,,,gazette_rubric,SARL:1,1,OIL AND GAS ENGINEERING SERVICES,الشركة الهندسية لخدمات النفط والغاز ش م م,SOCIETE,2015,Oil And Gas Engineering Services - OGES SARL,ORGE_164e4a85d9f9a9714f1a,,2015-05-07,2015-05-07,1,0,0,0
B229872008,1036737M,B229872008,1036737M,SARL,SARL,0,,,gazette_rubric,SARL:3,1,,شركة التعهد وانجاز المشاريع,SOCIETE,2008,Société Assistance et Réalisation des Projets A,ORGE_695498f8a60e837b44aa,,2008-01-12,2008-05-02,3,2,0,2
B2298832015,1400931W,B2298832015,1400931W,SARL,SARL,0,,,gazette_rubric,SARL:2,1,SOCIETE DES SERVICES INDUSTRIELS,شركة الخدمات الصناعية,SOCIETE,2015,Société des Services Industriels,CO_SERVICES_INDUSTRIELS,CO_SERVICES_INDUSTRIELS,2015-04-24,2015-04-24,2,1,0,1
B2298932010,1152190Y,B2298932010,1152190Y,SUARL,SUARL,0,,,gazette_rubric,SUARL:2,1,GABES AUTO SERVICES,شركة قابس لخدمات السيارات,SOCIETE,2010,Société Gabès Auto-Services: G,ORGE_98b2079f91fcc58c2edb,,2010-05-19,2010-05-19,2,1,0,1
B23101162018,1566200F,B23101162018,1566200F,SARL,SARL,0,,,gazette_rubric,SARL:2,1,SOCIETE  BEN HAMED COMMERCE INTERNATINNAL,شركة بن حامد للتجارة الدولية,SOCIETE,2018,BEN HAMED COMMERCE INTERNATIONAL,ORGE_a058a3822923afcffeb1,,2018-04-18,2018-04-18,2,1,0,1
B23101212018,1563852A,B23101212018,1563852A,SARL,SARL,0,,,gazette_rubric,SARL:3,1,SOCIETE  GOLDEN PEARL INTERNATIONAL TRADING,شركة اللؤلؤة الذهبية للتجارة الدولية,SOCIETE,2018,Société Golden Pearl International Trading,ORGE_b8ab3c6cb218b7e54e2c,,2018-03-28,2018-03-28,3,2,0,2
B2310152018,1545273J,B2310152018,1545273J,SARL,SARL,0,,,gazette_rubric,SARL:2,1,SOCIETE  GLORY INTERNATIONAL  TRADING,شركة المجد للتجارة الدولية,SOCIETE,2018,Société GLORY INTERNATIONAL TRADING,ORGE_e5117bcb07bdfec95fe3,,2017-12-27,2017-12-27,2,1,0,1
B23103422015,1402956P,B23103422015,1402956P,SA,SA,0,,,gazette_rubric,SA:4,1,SOCIETE SEIF DATTES,شركة سيف للتمور,SOCIETE,2015,Société Seif Dattes,ORGE_7e7008d2b7b16058d574,,2015-04-13,2018-11-13,4,2,1,1
B23103462013,1299846A,B23103462013,1299846A,SARL,SARL,0,,,gazette_rubric,SARL:1,1,SOCIETE-GENERAL CERAMIQUE,"شركة""جنرال سيراميك""",SOCIETE,2013,Général Céramiq,ORGE_9c027a0d4c1669b131ed,,2013-05-21,2013-05-21,1,0,0,0
B23103492017,1514297X,B23103492017,1514297X,SUARL,SUARL,0,,,gazette_rubric,SUARL:2,1,SOIN DE SOI,إعتني بنفسك ش ش م م,SOCIETE,2017,Ste Soin de Soi,ORGE_fb4ce777fc764d83a168,,2017-05-08,2017-05-08,2,1,0,1
B23105392012,1250013D,B23105392012,1250013D,SA,SA,0,,,gazette_rubric,SA:4,1,SOCIETE DE MISE EN VALEUR ET DEVELOPPEMENT AGRICOLE JEMNA,شركة الاحياء و التنمية الفلاحية جمنة,SOCIETE,2012,Société de Mise en Valeur et de Développement Agricole Jemna,ORGE_95f8e4b93e2e918097ab,CO_MISE_EN_VALEUR_DEVELOPPEMENT_AGRICOLE_EL_HANA,2012-04-23,2012-04-23,4,2,0,2
B23105962017,1513142Y,B23105962017,1513142Y,SARL,SARL,0,,,gazette_rubric,SARL:3,1,,شركة بنعبدالله للتوزيع,SOCIETE,2017,Société BEN ABDALLAH DE DISTRIBUTION,ORGE_4d505b991a8bc9a98a1c,,2017-05-02,2017-12-29,3,2,0,2
B2310642010,1130640J,B2310642010,1130640J,SARL,SARL,0,,,gazette_rubric,SARL:2,1,FEYEFY Tours,شركة الفيافي للأسفار,SOCIETE,2010,Société Feyefy Tours,ORGE_b6b0f1866a96b274a0d7,,2010-01-16,2010-01-16,2,1,0,1
B23109832017,1514869M,B23109832017,1514869M,SARL,SARL,0,,,gazette_rubric,SARL:2,1,SOCIETE SUDATTES,شركة الجنوب للتمور,SOCIETE,2017,Société SUDATTES,ORGE_825746fcbf37293f2d43,,2017-05-10,2017-05-10,2,1,0,1
B23110522016,1457473Y,B23110522016,1457473Y,SARL,SARL,0,,,gazette_rubric,SARL:5,1,SOCIETE PARC DE DOUZ,شركة  حديقة دوز,SOCIETE,2016,Société Dream Park,CO_DREAM_PARK,,2016-04-04,2018-02-26,5,4,0,4
B23110932016,1459316T,B23110932016,1459316T,SARL,SARL,0,,,gazette_rubric,SARL:2,1,SOCIETE PANOTECH,شركة بانوتيك,SOCIETE,2016,Société PANOTECH SARL,ORGE_5231ec50252a7e26d0f1,,2018-03-05,2018-03-05,2,2,0,2
B23111362016,1458401K,B23111362016,1458401K,SARL,SARL,0,,,gazette_rubric,SARL:2,1,SOCIETE ALA COMMERCE,شركة ألاء للتجارة,SOCIETE,2016,Société ALA DE COMMERCE,ORGE_b31ff362ed8ac9e8b820,,2016-04-13,2016-04-13,2,1,0,1
B2311142006,950654W,B2311142006,950654W|B2311142006,SARL,SARL,0,,,gazette_rubric,SARL:5,1,,شركة نداءالصحراء,SOCIETE,2006,Sté Appel de Désert,ORGE_ebaa40ae20a43a57715e,,2010-01-19,2010-01-19,5,3,0,3
B23111722015,1404937V,B23111722015,1404937V,SUARL,SUARL,0,,,gazette_rubric,SUARL:2,1,SOCIETE DE PIECES AUTOS ET EQUIPEMENTS AGRICOLES,"""شركة قطع غيار السيارات والتجهيزات الفلاحية""",SOCIETE,2015,Société de pièces autos et équipements agricoles,ORGE_dcc44c3316f8869e4315,,2015-05-27,2015-05-27,2,1,0,1
B23112212018,1551919N,B23112212018,1551919N,SUARL,SUARL,0,,,gazette_rubric,SUARL:1,1,"SOCIETE  MOUNIR DE TRAVAUX PUBLICS "" SOMOTRAP""",شركة منير للاشغال العامة,SOCIETE,2018,Société Mounir de travaux publics,ORGE_930fdd7b3b0d90dd8069,,2018-01-15,2018-01-15,1,0,0,0
B23113042012,1252019T,B23113042012,1252019T,SA,SA,0,,,gazette_rubric,SA:3,1,LA SOCIETE MODERNE DE SALINES,"""الشركة الحديثة للملاحات """,SOCIETE,2012,Société Moderne de Salines Kebili SA,ORGE_5e3c9d4758dd9e78e6ec,,2012-05-22,2012-05-22,3,1,0,1
B23113272012,1246586J,B23113272012,1246586J,SARL,SARL,0,,,gazette_rubric,SARL:2,1,,أحلام تنبايين للدراجات النارية,SOCIETE,2012,Société Dreams Tembaien Motos,ORGE_f42bda29f36703d39308,,2012-04-17,2012-04-17,2,1,0,1
B2311352006,950037A,B2311352006,950037A|B2311352006,SARL,SARL,0,,,gazette_rubric,SARL:1,1,,شركة الشبكات المختلفة,SOCIETE,2006,des Réseaux divers,ORGE_c3566056f0a6a09d27d8,,2015-12-22,2015-12-22,1,0,0,0
B23114112015,1404814J,B23114112015,1404814J,SUARL,SUARL,0,,,gazette_rubric,SUARL:2,1,,"""شركـــة بالقاضــي للتجـــــارة""",SOCIETE,2015,société Société Belkhadi de commerce,ORGE_65e4521c2906d600ec9a,,2015-05-20,2015-05-20,2,1,0,1
B2311412016,1414161Z,B2311412016,1414161Z,SARL,SARL,0,,,gazette_rubric,SARL:2,1,SOCIETE TAHA TRAVAUX SERVICES,"""شركـــــــــة طـــه للأشغال والخدمـــات""",SOCIETE,2016,Société Taha Travaux Service,ORGE_ad5c9085e2b6a50decde,,2015-07-30,2015-07-30,2,1,0,1
B23121892015,1406684B,B23121892015,1406684B,SARL,SARL,0,,,gazette_rubric,SARL:4,1,SONAB.CED,"""شركة نصر بنبراهيم و شركائه لتحويل  وتصدير التمور""",SOCIETE,2015,Société SONAB CED,ORGE_22a671296bf90674ca14,,2015-06-03,2018-09-18,4,3,0,3
B23122922015,1407534R,B23122922015,1407534R,SARL,SARL,0,,,gazette_rubric,SARL:3,1,,شركة المستقبل للمقاولات العامة,SOCIETE,2015,Société ELMOSTAKBEL,ORGE_eceef0e43120056f2ce1,,2015-06-04,2015-06-04,3,2,0,2
B23124982018,1571117W,B23124982018,1571117W,SARL,SARL,0,,,gazette_rubric,SARL:2,1,,شركة غرس الله للتجارة الدولية,SOCIETE,2018,Société Gharsallah Trading Company,ORGE_4827984055417d39f4af,,2018-05-22,2018-05-22,2,1,0,1
B23125502018,1571321Y,B23125502018,1571321Y,SARL,SARL,0,,,gazette_rubric,SARL:1,1,,شركة الكعباوي للاشغال العامة,SOCIETE,2018,Société Kaabaoui de Travaux Publics,ORGE_967162cf7ad2e3e29f8d,,2018-05-22,2018-05-22,1,0,0,0
B23126462018,1571653R,B23126462018,1571653R,SARL,SARL,0,,,gazette_rubric,SARL:1,1,Ste Hidaya Trade Company,شركة هداية للتجارة الدولية,SOCIETE,2018,Société HIDAYA trade company,ORGE_999a6cd14cf4958aefce,,2018-05-24,2018-05-24,1,0,0,0
B23127852017,1518064Y,B23127852017,1518064Y,SARL,SARL,0,,,gazette_rubric,SARL:2,1,SOCIETE  DHAOUI DATTES,شركة الضاوي للتمور,SOCIETE,2017,Société Dhaoui dattes,ORGE_0851f822e842105322cb,,2017-05-24,2017-05-24,2,1,1,0
B23128182012,1255229Q,B23128182012,1255229Q,SARL,SARL,0,,,gazette_rubric,SARL:8,1,,شركة بن محمود للتبريد,SOCIETE,2012,Société Frigorifique Ben Mahmoud,ORGE_656d7acd1f0c8f6c0455,,2013-12-30,2015-09-16,8,6,0,6
B23129462014,1356120N,B23129462014,1356120N|B23129462014,SARL,SARL,0,,,gazette_rubric,SARL:5,1,SOCIETE SOLAR TECHNOLOGY TUNISIE,SOCIETE SOLAR TECHNOLOGY TUNISIE,SOCIETE,2014,Société SOLAR technologie Tunisie (STT),ORGE_7d06a5af953d411d72af,,2015-01-28,2015-01-28,5,3,0,3
B23129642014,1355420T,B23129642014,1355420T,SARL,SARL,0,,,gazette_rubric,SARL:2,1,,"""شركــة الكعوبــــي للكهربــاء""",SOCIETE,2014,Société KAOUBI D'ELECTRICITE,ORGE_c6cee5e5e6e532f5c0be,,2014-06-09,2014-06-09,2,1,0,1
B23129842014,1355219V,B23129842014,1355219V,SARL,SARL,0,,,gazette_rubric,SARL:2,1,SOCIETE DAWN DESERT DOUZ 3 _ D,شركة فجر الصحراء دوز   D _ 3,SOCIETE,2014,Société DAWN DESERT DOUZ 3-D,ORGE_ba5d565ab0c6c46c34d5,,2014-06-02,2014-06-02,2,1,0,1
B23130562013,1305580H,B23130562013,1305580H,SARL,SARL,0,,,gazette_rubric,SARL:2,1,AL BARAKA EQUIPEMENT GENERALE - B.E.G,"شركة""البركة للتجهيزات العامة""",SOCIETE,2013,Société Al Baraka Equipement Générale,ORGE_a88eb0f1085ece7dfebc,,2013-06-25,2014-10-06,2,0,0,0
B23130712017,1517962W,B23130712017,1517962W,SARL,SARL,0,,,gazette_rubric,SARL:1,1,SOCIETE LES NOUVELLES TECHNIQUES SOLARIES,شركة التقنية الشمسية الحديثة,SOCIETE,2017,société les nouvelles techniques solaires,CO_NOUVELLES_TECHNIQUES_SOLAIRES,,2017-05-17,2017-05-17,1,0,0,0
B23131792018,1570830L,B23131792018,1570830L,SARL,SARL,0,,,gazette_rubric,SARL:2,1,SOCIETE FRIJA DATTES,شركة فريجة للتمور,SOCIETE,2018,Sté FRIJA DATTEs,ORGE_b44a8b45e5e6b69c701a,,2018-05-11,2018-05-11,2,1,0,1
B23132112015,1407982N,B23132112015,1407982N,SUARL,SUARL,0,,,gazette_rubric,SUARL:2,1,,"شركــــــــة""دوز سكـــــــــول""",SOCIETE,2015,société Douz SCHOOL,ORGE_26bfb54af81e0187a703,,2015-03-18,2015-03-18,2,1,0,1
B23133232009,1112674S,B23133232009,1112674S,SARL,SARL,0,,,gazette_rubric,SARL:2,1,,"شركة ""غيلان كواد""",SOCIETE,2009,Société GHILANE QUADS,ORGE_a8963b7d619bc4f2ed7e,,2009-08-21,2009-08-21,2,1,0,1
B23135052009,1114132Z,B23135052009,1114132Z,SARL,SARL,0,,,gazette_rubric,SARL:6,1,SOCIETE /SAHARA TRAVAUX,شركة الصحراء للأشغالSOCIETE /SAHARA TRAVAUX,SOCIETE,2009,Société SAHARA TRAVAUX,ORGE_e2289b2e7c0bb97f9b7c,,2009-09-02,2012-05-19,6,2,0,2
B23136162017,1520721E,B23136162017,1520721E,SARL,SARL,0,,,gazette_rubric,SARL:1,1,SOTUMAC,الشركة التونسية لمواد البناء,SOCIETE,2017,société Tunisienne de Matériaux de Construction,ORGE_fd6cadc554c5d835366a,CO_SOTUMAC,2018-06-06,2018-06-06,1,0,0,0
B23136342017,1520765S,B23136342017,1520765S,SARL,SARL,0,,,gazette_rubric,SARL:1,1,,شركة محمد حماد للاشغال العامة,SOCIETE,2017,Société MOHAMED HAMMED DE TRAVAUX PUBLICS,ORGE_1cceb019cc6fbd49e1b5,,2018-01-02,2018-01-02,1,1,0,1
B23136452017,1521108S,B23136452017,1521108S|B23136452017,SARL,SARL,0,,,gazette_rubric,SARL:1,1,,شركة فرح للتوزيع,SOCIETE,2017,Société : Farah Distribution SARL,CO_FARAH_DISTRIBUTION,,2017-12-27,2017-12-27,1,0,0,0
B23136642017,1520754P,B23136642017,1520754P,SARL,SARL,0,,,gazette_rubric,SARL:2,1,SOCEIETE AMEUR COMMERCE INTERNATIONAL,شركة عامر للتجارة الدولية,SOCIETE,2017,Société AMEUR COMMERCE INTERNATIONAL,ORGE_dc13de49f457dadb32f5,CO_AMEUR,2017-06-16,2017-06-16,2,1,0,1
B231392010,1127713J,B231392010,1127713J,SARL,SARL,0,,,gazette_rubric,SARL:1,1,AFS,شركة حمد عماره وأبناؤه للخدمات,SOCIETE,2010,Société Amara et Fils Services Sarl,ORGE_129dad0ee6e8c0efb95a,,2015-04-21,2015-04-21,1,1,0,1
B2313962006,897191F,B2313962006,897191F,SARL,SARL,0,,,gazette_rubric,SARL:2,1,,شركة ت و ت ستون,SOCIETE,2006,Société T & TSTONE,ORGE_f8ec0eee10560a82ac4f,,2007-08-08,2007-08-08,2,2,0,2
B23139782015,1411313J,B23139782015,1411313J,SARL,SARL,0,,,gazette_rubric,SARL:2,1,,"""الشركة العربية للأشغال العامة""",SOCIETE,2015,Société Arabe des travaux publics,ORGE_c9834917a39aa52b4501,,2015-11-11,2016-10-11,2,0,0,0
B23139832016,1465805V,B23139832016,1465805V,SARL,SARL,0,,,gazette_rubric,SARL:7,1,SOCIETE NOMADES DEXPLOITATION DES STATIONS LOUAGE,شركة البدو لاستغلال محطات اللواج,SOCIETE,2016,Société Nomade d'exploitation des stations louage SNES,ORGE_d98ccfbc13e46d715ebb,,2016-06-29,2017-09-11,7,6,0,6
B23141952017,1522123W,B23141952017,1522123W,SARL,SARL,0,,,gazette_rubric,SARL:2,1,STE GENERAL DES TRAVAUX ET SERVICES SO.GE.TRA.S,الشركة العامة للاشغال والخدمات,SOCIETE,2017,Société Général des Travaux et Services,ORGE_a803bf0d1aa803193f41,,2017-07-03,2017-07-03,2,1,0,1
B23142152011,1210816L,B23142152011,1210816L,SARL,SARL,0,,,gazette_rubric,SARL:1,1,KTS,شركة الخليفة للسياحة الصحروية,SOCIETE,2011,Société Khalifa du Tourisme Saharien SARL,ORGE_5f3b10d235705a285d7b,,2013-08-16,2013-08-16,1,1,0,1
B23142582016,1466511M,B23142582016,B23142582016,SARL,SARL,0,,,gazette_rubric,SARL:2,1,ATTAKA PV,"شركة الطاقة "" بي في """,SOCIETE,2016,Société ATTAKA PV,ORGE_871c58a2ef0e49caff7f,,2018-06-02,2018-06-02,2,2,0,2
B23144952017,1522817W,B23144952017,1522817W,SARL,SARL,0,,,gazette_rubric,SARL:2,1,DOUZ TRADING INTERNATIONAL,شركة دوز للتجارة الدولية,SOCIETE,2017,Société Douz Trading International,ORGE_ec8d0c38116ebe121e3f,,2017-06-12,2017-06-12,2,1,0,1
B23147032017,1521703G,B23147032017,1521703G,SARL,SARL,0,,,gazette_rubric,SARL:7,1,SOCIETE DOUZ CATERING,شركة دوز كاترينق,SOCIETE,2017,Société DOUZ CATERING,ORGE_a904f9d3560fc66a725a,,2017-06-20,2018-11-21,7,5,0,5
B23148142016,1466800T,B23148142016,1466800T,SARL,SARL,0,,,gazette_rubric,SARL:5,1,SOCIETE KADDOUR DATTE,شركة قدور للتمور,SOCIETE,2016,Société KADOUR DATTE,ORGE_b69615c91ae8992daf73,,2016-05-20,2018-10-23,5,2,0,2
B23148152010,1163848D,B23148152010,1163848D,SARL,SARL,0,,,gazette_rubric,SARL:6,1,,مقاولات بنصالح للأشغال العامة,SOCIETE,2010,Entreprise Ben Salah de Travaux Publics,ORGE_119f9b613994561ac513,,2015-01-13,2017-07-24,6,2,0,2
B23148522016,1467932K,B23148522016,1467932K,SARL,SARL,0,,,gazette_rubric,SARL:2,1,SOCIETE ELBEY  DES COMMERCES INTERNATIONALE,شركة الباي للتجارة الدولية,SOCIETE,2016,Société Elbey de Commerce International,ORGE_e6e90e3db9e403de409a,,2016-07-21,2016-07-21,2,1,0,1
B23149832017,1522751V,B23149832017,1522751V,SARL,SARL,0,,,gazette_rubric,SARL:1,1,ste Rami General Radiateur,شركة العامة رامي رادياتور,SOCIETE,2017,Société Rami général radiateur,ORGE_e4cef7b32835f4c8a5a4,,2017-06-13,2017-06-13,1,0,0,0
B23150082017,1518209X,B23150082017,1518209X,SARL,SARL,0,,,gazette_rubric,SARL:1,1,SOCIETE YAACOUBI DATTES,شركة اليعقوبي للتمور,SOCIETE,2017,Société YAACOUBI DATTEs,ORGE_61f2acb2dd589ea5c3f9,,2017-05-29,2017-05-29,1,0,0,0
B23151882015,1353970M,B23151882015,1353970M,SARL,SARL,0,,,gazette_rubric,SARL:3,1,,"""شركــــــــة ضو وشركائـــه للخدمـــات""",SOCIETE,2015,Société SO,ORGE_8982986f4876f58786d1,,2015-03-03,2015-03-03,3,2,0,2
