org_tie_obs_id,holder_id,holder_label,target_id,target_label,relation,is_ownership,obs_kind,obs_date,date_precision,holder_mention,target_mention,holder_match,target_match,score,link_status,evidence_quote,event_id,block_uid,issue_uid,folio_page,extract_confidence,holder_basis,target_basis,holder_seed_id,target_seed_id,queue_reason,failed_end,failed_mention,near_org_id,near_org_label,near_score,holder_entity_id,target_entity_id
OS_05651c015587a67014d977,,,CO_OLYMP_RECOUVREMENT,OLYMP RECOUVREMENT,shareholder_confirmed,1,confirmation,2009-10-10,exact,la Société OLYMP ont décidé de nommer Mr,SOCIETE OLYMP,0.6047,1.0,0.6047,unresolved,associés de la Société OLYMP ont décidé de nommer Mr,EV_8c9e805446cf994f836a,annonces-legales/fr/2010/005:2010T00155SRLB2,annonces-legales/fr/2010/005,191,0.8,unresolved,discriminating_fuzzy,,CO_OLYMP_RECOUVREMENT,one_end_resolved,holder,la Société OLYMP ont décidé de nommer Mr,CO_OLYMP_RECOUVREMENT,OLYMP RECOUVREMENT,0.6047,ORGE_d481818a8f121901e203,CO_OLYMP_RECOUVREMENT
OS_6b595a1060d07a9937374a,,,CO_OLYMP_RECOUVREMENT,OLYMP RECOUVREMENT,shareholder_confirmed,1,confirmation,2009-10-10,exact,la Société OLYMP ont décidé d'ouvrir un point de vente au 8 rue de Korbous la Gou,SOCIETE OLYMP,0.7143,1.0,0.7143,unresolved,associés de la Société OLYMP ont décidé d'ouvrir un point de vente au 8 rue de Korbous la Gou,EV_362f895141a458413beb,annonces-legales/fr/2010/005:2010T00155SRLB2,annonces-legales/fr/2010/005,191,0.8,unresolved,discriminating_fuzzy,,CO_OLYMP_RECOUVREMENT,one_end_resolved,holder,la Société OLYMP ont décidé d'ouvrir un point de vente au 8 rue de Korbous la Gou,CO_POINT_COM,POINT COM,0.7143,ORGE_2aa909d66e6911fb958e,CO_OLYMP_RECOUVREMENT
OS_53000ccf9a68d0165aaa48,,,ORGE_b53f1063421c8f23cd0d,Société ALLIANCE TECHNOLOGIE SA,auditor,0,confirmation,2009-12-25,exact,la société pour une période de 3 ans,Société ALLIANCE TECHNOLOGIE SA,0.5714,0.95,0.5714,unresolved,commissaire aux comptes de la société pour une période de 3 ans,EV_8e48ad4e8cf74acfd50a,annonces-legales/fr/2010/006:2010G00189SANB1,annonces-legales/fr/2010/006,210,0.9,unresolved,generic_fuzzy,,,one_end_resolved,holder,la société pour une période de 3 ans,CO_SUD_POUR_SERVICES_MEDICALES,SOCIETE SUD POUR SERVICES MEDICALES,0.5714,ORGE_f91d6daa574e4f43dfec,ORGE_b53f1063421c8f23cd0d
OS_9096afbd890949c7e5e690,,,ORGE_eb5f5aa8be4ec987b7f0,ECO2LAB,shareholder_confirmed,1,confirmation,2010-01-05,exact,la société scindées enregistré à Sousse recette des actes de sociétés,Société ECO2LAB : Laboratoire d'analyse des sols et de eaux,0.5205,1.0,0.5205,unresolved,actionnaires de la société scindées enregistré à Sousse recette des actes de sociétés,EV_e7b91707e798759bb16b,annonces-legales/fr/2010/006:2010A00015SANB1,annonces-legales/fr/2010/006,210,0.8,unresolved,discriminating_fuzzy,,CO_ECO2LAB,one_end_resolved,holder,la société scindées enregistré à Sousse recette des actes de sociétés,CO_SOCIETES_CIMENTS_BIZERTE,SOCIETES DES CIMENTS DE BIZERTE,0.5205,ORGE_f243325285cce31ad40b,ORGE_eb5f5aa8be4ec987b7f0
OS_58ec5de2ddc24a9925cf46,CO_ME_CONSULTANTS,ME CONSULTANTS,,,auditor,0,confirmation,2009-07-16,exact,la société d'expertise comptable EXPERTS COMPTABLES ET CONSULTANTS ASSOCIES - E,SOCIETE LA CIGOGNE DELLMANN,0.88,0.0,0.0,unresolved,"commissaire aux comptes, la société d'expertise comptable « EXPERTS COMPTABLES ET CONSULTANTS ASSOCIES - E",EV_a56fb11837528c3ae822,annonces-legales/fr/2010/006:2010G00214SRLB2,annonces-legales/fr/2010/006,231,0.9,discriminating_fuzzy,unresolved,CO_ME_CONSULTANTS,,one_end_resolved,target,SOCIETE LA CIGOGNE DELLMANN,,,0.0,CO_ME_CONSULTANTS,ORGE_4af9a189bbb7baca0d82
OS_cc50471bfa23a6f094d764,,,ORGE_7526d45ae6088196f2df,SOCIETE SIPA INTERNATIONAL,auditor,0,confirmation,2010-01-14,pub_only,la société SIPAIN ERNATIONAL pour les exercices 2007,SOCIETE SIPA INTERNATIONAL,0.5797,0.9189,0.5797,unresolved,Commissaire aux Comptes de la société SIPAIN ERNATIONAL pour les exercices 2007,EV_ea420176ebd8f7851cca,annonces-legales/fr/2010/006:2010E00015SRLB2,annonces-legales/fr/2010/006,234,0.9,unresolved,generic_fuzzy,,,one_end_resolved,holder,la société SIPAIN ERNATIONAL pour les exercices 2007,CO_IDEALE_POUR_EMPORTE_PIECES_SIPEP,SOCIETE IDEALE POUR EMPORTE PIECES SIPEP,0.5797,ORGE_bb918ab600fd6e7de7cf,ORGE_7526d45ae6088196f2df
OS_2ce9563ee783877bd0792f,,,ORGE_9daf63c8e504b50d8f71,Société GREEN CITY DISTRIBUTION,shareholder_confirmed,1,confirmation,2009-12-19,exact,la société GREEN CITY » ont décidé,Société GREEN CITY DISTRIBUTION,0.7143,0.8889,0.7143,unresolved,associés de la société « GREEN CITY » ont décidé,EV_210d70f6c637e65da111,annonces-legales/fr/2010/006:2010P00026SRLB2,annonces-legales/fr/2010/006,236,0.8,unresolved,generic_fuzzy,,,one_end_resolved,holder,la société GREEN CITY » ont décidé,CO_GREEN_TEX,SOCIETE GREEN TEX,0.7143,ORGE_cb7cfbb6055d693f5340,ORGE_9daf63c8e504b50d8f71
OS_f8672045617e50e2d8b733,,,ORGE_f3802a51f4ae2049bd2a,SIPA TUNISIE,auditor,0,confirmation,2010-01-14,pub_only,la société SIPA TUNISIE pour le exercices 2007,SIPA TUNISIE,0.8235,0.88,0.8235,unresolved,Commissaire aux Comptes de la société SIPA TUNISIE pour le exercices 2007,EV_9c9340a5c27af7cb1a89,annonces-legales/fr/2010/006:2010E00014SRUB2,annonces-legales/fr/2010/006,236,0.9,unresolved,generic_fuzzy,,,one_end_resolved,holder,la société SIPA TUNISIE pour le exercices 2007,CO_VE_TUNISIE,VE TUNISIE,0.8235,ORGE_a2db4bd2e14514744326,ORGE_f3802a51f4ae2049bd2a
OS_150bfa694604b04b676ea8,,,CO_COFIGEP_SICAF,COFIGEP SICAF,auditor,0,confirmation,2009-06-30,exact,la société pour les états financiers consolidés pour une durée de 3 années,UNION FINANCIERE HOLDING SICAF,0.7143,1.0,0.7143,unresolved,commissaire aux comptes de la société pour les états financiers consolidés pour une durée de 3 années,EV_df3a39c5d3f3d99649c8,annonces-legales/fr/2010/006:2010G00215SODB2,annonces-legales/fr/2010/006,237,0.9,unresolved,exact,,CO_UNION_FINANCIERE_HOLDING_SICAF,one_end_resolved,holder,la société pour les états financiers consolidés pour une durée de 3 années,CO_FINANCIERS_SWICORP,FINANCIERS SWICORP,0.7143,ORGE_9b4516af9ef4028aee6a,CO_COFIGEP_SICAF
OS_70df9a000482066a0dc96c,,,CO_IDEE_TUNISIE,IDEE TUNISIE,auditor,0,confirmation,2010-01-16,pub_only,la société pour les exercice 2010,Idée Tunisie,0.5556,1.0,0.5556,unresolved,commissaire aux comptes de la société pour les exercice 2010,EV_13e11affda15482605c0,annonces-legales/fr/2010/007:2010G00274SRLB1,annonces-legales/fr/2010/007,264,0.9,unresolved,exact,,CO_IDEE_TUNISIE,one_end_resolved,holder,la société pour les exercice 2010,CO_AZIZ_POUR_COMMERCE,SOCIETE AZIZ POUR LE COMMERCE,0.5556,ORGE_6571aae2c6d27983eae6,CO_IDEE_TUNISIE
OS_e084490712edd26159185c,,,CO_BALNEAIRE_HAMMAMET_SUD,SOCIETE BALNEAIRE DE HAMMAMET SUD,shareholder_confirmed,1,confirmation,2009-12-17,exact,société ont décidé de,Société Balnéaire de Hammamet Sud,0.0,1.0,0.0,unresolved,associés de la dite société ont décidé de,EV_355f525cbe08ef1c31d6,annonces-legales/fr/2010/007:2010S00061SANB2,annonces-legales/fr/2010/007,277,0.8,unresolved,exact,,CO_BALNEAIRE_HAMMAMET_SUD,one_end_resolved,holder,société ont décidé de,,,0.0,ORGE_155bc917767f48e0394b,CO_BALNEAIRE_HAMMAMET_SUD
OS_0dbf38d03ddab135d7f690,,,ORGE_33364cacfa6493b46a13,Société Mc Pharma Sarl,auditor,0,confirmation,2007-05-03,exact,la société MC PHARMA pour les exercices 2006,Société Mc Pharma Sarl,0.8,0.8889,0.8,unresolved,commissaire aux comptes de la société MC PHARMA pour les exercices 2006,EV_103ae36290a60086c956,annonces-legales/fr/2010/007:2010T00234SRLB2,annonces-legales/fr/2010/007,279,0.9,unresolved,generic_fuzzy,,,one_end_resolved,holder,la société MC PHARMA pour les exercices 2006,CO_RS_PHARMA,RS PHARMA,0.8,ORGE_28901c75f68b7edbe87b,ORGE_33364cacfa6493b46a13
OS_3d4c0b3e237a0e0c73370a,,,ORGE_5a3a2f3a52d44982cdd3,SOCIETE BIBC DISTRIBUTION,auditor,0,confirmation,2009-11-02,exact,la Société et ce pour l'année 2009,SOCIETE BIBC DISTRIBUTION,0.5714,0.9143,0.5714,unresolved,commissaire aux comptes de la Société et ce pour l'année 2009,EV_172406639c4d488519fb,annonces-legales/fr/2010/007:2010G00280SRLB2,annonces-legales/fr/2010/007,285,0.9,unresolved,generic_fuzzy,,,one_end_resolved,holder,la Société et ce pour l'année 2009,CO_EL_FAOUEZ_POUR_CCE_BOIS,EL FAOUEZ POUR LE CCE DE BOIS,0.5714,ORGE_a2bad55087756dda0218,ORGE_5a3a2f3a52d44982cdd3
OS_1351c9fb2c5ea2d16aa2c7,,,CO_TUNINVEST_FINANCE_GROUP,TUNINVEST FINANCE GROUP,shareholder_confirmed,1,confirmation,2009-12-28,exact,la Société ne jouiront pas d'un droit préférentiel de souscription,TUNINVEST FINANCE GROUP (T.F.G),0.0,1.0,0.0,unresolved,actionnaires actuels de la Société ne jouiront pas d'un droit préférentiel de souscription,EV_362ad74a09c1cf398d70,annonces-legales/fr/2010/008:2010T00281SANB2,annonces-legales/fr/2010/008,322,0.8,unresolved,discriminating_fuzzy,,CO_TUNINVEST,one_end_resolved,holder,la Société ne jouiront pas d'un droit préférentiel de souscription,,,0.0,ORGE_6051659288cb48cc7935,CO_TUNINVEST_FINANCE_GROUP
OS_8db3666bcad27b0be64c2d,,,CO_EVAZUR_TUNISIE,EVAZUR TUNISIE,shares_ceded,1,closing,2007-11-28,exact,société à responsabilité limitée,EVAZUR - TUNISIE,0.6087,1.0,0.6087,unresolved,société à responsabilité limitée a cédé,EV_728c3efb86610e7bc9be,annonces-legales/fr/2010/008:2010T00282SRLB2,annonces-legales/fr/2010/008,331,0.88,unresolved,exact,,CO_EVAZUR_TUNISIE,one_end_resolved,holder,société à responsabilité limitée,CO_LIMITEE_FORACHEM,LIMITEE FORACHEM,0.6087,ORGE_5f1da2e74aea24145d01,CO_EVAZUR_TUNISIE
OS_33f38d48394084968d954f,,,ORGE_53edd92c6b36791c358b,Société JAARSI INTERNATIONAL,shareholder_confirmed,1,confirmation,2010-01-15,exact,Société MINDEST SA) pour passer à 47,Société JAARSI INTERNATIONAL,0.549,0.8947,0.549,unresolved,associé Société MINDEST SA) pour passer à 47,EV_5ab78a72b2b32bad9f1b,annonces-legales/fr/2010/008:2010A00047SRLB2,annonces-legales/fr/2010/008,336,0.8,unresolved,generic_fuzzy,,,one_end_resolved,holder,Société MINDEST SA) pour passer à 47,CO_TECHNOPLAST_POUR_L_INDUSTRIE,TECHNOPLAST POUR L'INDUSTRIE,0.549,ORGE_46fa6b5639928f5a7ae0,ORGE_53edd92c6b36791c358b
OS_b5bb5438f7e04173d90c78,,,CO_TELECONTROL_DETECTION_SYSTEM,TELECONTROL DETECTION SYSTEM TDS,auditor,0,confirmation,2010-01-02,exact,la société pour les années 2009,Telecontrol Detection System - T.D.S,0.5143,1.0,0.5143,unresolved,commissaire aux comptes de la société pour les années 2009,EV_16ca635408c31a7db02f,annonces-legales/fr/2010/008:2010B00050SRLB2,annonces-legales/fr/2010/008,336,0.9,unresolved,discriminating_fuzzy,,CO_TELECONTROL_DETECTION_SYSTEM,one_end_resolved,holder,la société pour les années 2009,CO_CHAABANE_POUR_FRUITS,SOCIETE CHAABANE POUR LES FRUITS,0.5143,ORGE_710b9dd1232d90c38f10,CO_TELECONTROL_DETECTION_SYSTEM
OS_321f749e4b84ce3079c984,,,CO_MODERNE_DELEVAGE_SME,SOCIETE MODERNE DELEVAGE SME,shareholder_confirmed,1,confirmation,2010-01-04,exact,la société Moderne d'élevage décident de nommer Madame Essia Baccar née Chargui,Société Moderne d'Elevage SME,0.7778,0.9756,0.7778,unresolved,associés de la société Moderne d'élevage décident de nommer Madame Essia Baccar née Chargui,EV_7eed8eb2c27c0558cffa,annonces-legales/fr/2010/009:2010R00169SRLB2,annonces-legales/fr/2010/009,376,0.8,unresolved,discriminating_fuzzy,,CO_MODERNE_DELEVAGE_SME,one_end_resolved,holder,la société Moderne d'élevage décident de nommer Madame Essia Baccar née Chargui,CO_CCP_MODERNE,CCP MODERNE,0.7778,ORGE_78d6443b11717662e282,CO_MODERNE_DELEVAGE_SME
OS_17cba0868d53a6ee73db94,,,ORGE_178ce974106428db04d3,Société Poly Services Industriels,shareholder_confirmed,1,confirmation,2010-01-21,pub_only,la société qui devienne SUARL,Société Poly Services Industriels,0.0,1.0,0.0,unresolved,associé unique de la société qui devienne SUARL,EV_807e19d7a7433264b880,annonces-legales/fr/2010/009:2010A00049SRLB2,annonces-legales/fr/2010/009,381,0.8,unresolved,generic_fuzzy,,,one_end_resolved,holder,la société qui devienne SUARL,,,0.0,ORGE_00ebc47aec1d111c23d3,ORGE_178ce974106428db04d3
OS_43833f4b08f8d795d92fb9,,,CO_INOV_PSE,INOV PSE,shareholder_confirmed,1,confirmation,2009-08-20,exact,la société SIM SCIAR à hauteur de 11 600 actions,INOV PSE,0.6087,1.0,0.6087,unresolved,actionnaires parmi les actionnaires de la société «SIM SCIAR à hauteur de 11 600 actions,EV_cfd0102452fb16538524,annonces-legales/fr/2010/010:2010R00187SANB2,annonces-legales/fr/2010/010,426,0.8,unresolved,exact,,CO_INOV_PSE,one_end_resolved,holder,la société SIM SCIAR à hauteur de 11 600 actions,CO_TOURISME_ACTIONS,SOCIETE TOURISME ET ACTIONS,0.6087,ORGE_b171c144093f241693a5,CO_INOV_PSE
OS_a3e39115f970d63534c140,,,ORGE_3c99ece3e178ae7258d1,Société NETWORK TECHNOLOGIE,shareholder_confirmed,1,confirmation,2009-12-27,exact,la société et de nommer Mr Hichem Bchir en tant que liquidateur,Société NETWORK TECHNOLOGIE,0.5205,0.88,0.5205,unresolved,associés ont décidé de liquider la société et de nommer Mr Hichem Bchir en tant que liquidateur,EV_4d41ced37973e2cae4a2,annonces-legales/fr/2010/010:2010G00420SRLB2,annonces-legales/fr/2010/010,434,0.8,unresolved,generic_fuzzy,,,one_end_resolved,holder,la société et de nommer Mr Hichem Bchir en tant que liquidateur,CO_HICHEM_PROMOTION_IMMOBILIERE,SOCIETE HICHEM DE PROMOTION IMMOBILIERE,0.5205,ORGE_1b663faf0a9f65827ae5,ORGE_3c99ece3e178ae7258d1
OS_913c0b823bcbfee980142f,,,ORGE_4e400f3ccc67d2078854,Société Bois & Bois,shares_acquired,1,opening,2010-01-16,exact,la société Auditors Italiana SRL,Société Bois & Bois,0.6154,1.0,0.6154,unresolved,cédé la totalité de ses parts à la société Auditors Italiana SRL,EV_458853f2d796fadbecad,annonces-legales/fr/2010/010:2010G00423SRLB2,annonces-legales/fr/2010/010,435,0.88,unresolved,generic_fuzzy,,,one_end_resolved,holder,la société Auditors Italiana SRL,CO_ITALIANA_INDUSTRIA,ITALIANA INDUSTRIA,0.6154,ORGE_56b77e42478c0ff65efb,ORGE_4e400f3ccc67d2078854
OS_e0c30d5fc921437ee76479,,,CO_PRIME_SERVICES_INFORMATIQUES,PRIME SERVICES INFORMATIQUES,auditor,0,confirmation,2009-11-15,exact,la Société PRIME SERVICES INFOR,Prime Services Informatiques,0.8421,1.0,0.8421,unresolved,commissaire aux comptes de la Société PRIME SERVICES INFOR,EV_304a3f93e64285b45f08,annonces-legales/fr/2010/010:2010G00444SRLB2,annonces-legales/fr/2010/010,436,0.9,unresolved,exact,,CO_PRIME_SERVICES_INFORMATIQUES,one_end_resolved,holder,la Société PRIME SERVICES INFOR,CO_EF_SERVICES,EF SERVICES,0.8421,ORGE_80cde4d9d60990222105,CO_PRIME_SERVICES_INFORMATIQUES
OS_817166d0b6ff7116dcabab,ORGE_8a6f7cdc0f96d1658de2,ster à l'assemblée générale extraordinaire qui sera tenue le 05/02/2010 à,,,shareholder_confirmed,1,confirmation,2010-01-23,pub_only,ster à l'assemblée générale extraordinaire qui sera tenue le 05/02/2010 à,Société Techno Ink Systems,1.0,0.7778,0.7778,unresolved,actionnaires sont priés d'assister à l'assemblée générale extraordinaire qui sera tenue le 05/02/2010 à,EV_2133639ffb6d6ef65ec3,annonces-legales/fr/2010/010:2010T00395SRLB3,annonces-legales/fr/2010/010,454,0.8,generic_fuzzy,unresolved,,,one_end_resolved,target,Société Techno Ink Systems,CO_PLM_SYSTEMS,PLM SYSTEMS,0.7778,ORGE_8a6f7cdc0f96d1658de2,ORGE_a21e2b9dcd4203c0a37a
OS_264ebef83403d851e974a6,,,ORGE_9866c75a037945f11e73,SUD SUD TRAVAUX,auditor,0,confirmation,2010-01-11,exact,la société pour une période de 3 années,Sud Sud Travaux,0.5882,1.0,0.5882,unresolved,commissaire aux Comptes de la société pour une période de 3 années,EV_e8dfadd6b5dcb332866e,annonces-legales/fr/2010/011:2010G00469SANB1,annonces-legales/fr/2010/011,458,0.9,unresolved,exact,,CO_SUD_SUD_TRAVAUX,one_end_resolved,holder,la société pour une période de 3 années,CO_SUD_POUR_SERVICES_MEDICALES,SOCIETE SUD POUR SERVICES MEDICALES,0.5882,ORGE_cacdb52b7573ba057c1f,ORGE_9866c75a037945f11e73
OS_cfd3f30cb874107bd2f224,,,CO_PIERRE_CARTHAGE,PIERRE DE CARTHAGE,shareholder_confirmed,1,confirmation,2007-06-05,exact,la société PIERRE DE CARTHAGE SARL ont décidé,PIERRE DE CARTHAGE SARL,0.8,1.0,0.8,unresolved,associés de la société PIERRE DE CARTHAGE SARL ont décidé,EV_4d2c0576ccd6211ffbf6,annonces-legales/fr/2010/011:2010T00457SRLB2,annonces-legales/fr/2010/011,471,0.8,unresolved,exact,,CO_PIERRE_CARTHAGE,one_end_resolved,holder,la société PIERRE DE CARTHAGE SARL ont décidé,CO_CAP_CARTHAGE,SOCIETE CAP CARTHAGE,0.8,ORGE_daeb1ee8ffd91c11b3a9,CO_PIERRE_CARTHAGE
OS_cd73ad0030ca2b611bc35e,,,CO_PIERRE_CARTHAGE,PIERRE DE CARTHAGE,shareholder_confirmed,1,confirmation,2007-02-01,exact,la société Pierre de Carthage SARL ont décidé,Pierre de Carthage SARL,0.8,1.0,0.8,unresolved,associés de la société Pierre de Carthage SARL ont décidé,EV_fd2246eab5524c9e7233,annonces-legales/fr/2010/011:2010T00458SRLB2,annonces-legales/fr/2010/011,471,0.8,unresolved,exact,,CO_PIERRE_CARTHAGE,one_end_resolved,holder,la société Pierre de Carthage SARL ont décidé,CO_CAP_CARTHAGE,SOCIETE CAP CARTHAGE,0.8,ORGE_daeb1ee8ffd91c11b3a9,CO_PIERRE_CARTHAGE
OS_f5d563f0ab63502333e2d7,,,CO_SOMAC,SOMAC,shareholder_confirmed,1,confirmation,2010-01-14,exact,la société qui est transformée en SUARL,Société maghrébine de commerce - SOMAC-SUARL,0.0,1.0,0.0,unresolved,associé unique et gérant de la société qui est transformée en SUARL,EV_ef4f63ae51b9b2fe999a,annonces-legales/fr/2010/011:2010P00065SRUB2,annonces-legales/fr/2010/011,478,0.8,unresolved,discriminating_fuzzy,,CO_SOMAC,one_end_resolved,holder,la société qui est transformée en SUARL,,,0.0,ORGE_06c0459b9a25fa17da65,CO_SOMAC
OS_b6602029157f4f041d2fa4,,,CO_COMPAGNIE_IMMOBILIERE_INDUSTRIELLE_MODULAIRE,COMPAGNIE IMMOBILIERE INDUSTRIELLE MODULAIRE CIIM,shareholder_confirmed,1,confirmation,2009-11-20,exact,la COMPAGNIE IMMOBILIERE INDUSTRIELLE MODUMAIRE - CIIM a décidé d'augmenter le capi,COMPAGNIE IMMOBILIERE INDUSTRIELLE MODULAIRE SA - CIIM,0.8571,1.0,0.8571,unresolved,actionnaires de la COMPAGNIE IMMOBILIERE INDUSTRIELLE MODUMAIRE - CIIM a décidé d'augmenter le capi,EV_a78f06792b3a66855a87,annonces-legales/fr/2010/012:2010G00516SANB2,annonces-legales/fr/2010/012,513,0.8,unresolved,exact,,CO_COMPAGNIE_IMMOBILIERE_INDUSTRIELLE_MODULAIRE,one_end_resolved,holder,la COMPAGNIE IMMOBILIERE INDUSTRIELLE MODUMAIRE - CIIM a décidé d'augmenter le capi,CO_BZ_COMPAGNIE,BZ ET COMPAGNIE,0.8571,ORGE_cf3b82e888df66251d50,CO_COMPAGNIE_IMMOBILIERE_INDUSTRIELLE_MODULAIRE
OS_4b3be1ed0dfef1ae72fa61,CO_NATIONALE_IMMOBILIERE_TUNISIE,SOCIETE NATIONALE IMMOBILIERE DE TUNISIE,,,shareholder_confirmed,1,confirmation,2009-06-19,exact,la Société Nationale Immobilière de Tunisie,SNIT CENTRE S.A,1.0,0.8462,0.8462,unresolved,actionnaires au capital de la Société Nationale Immobilière de Tunisie,EV_17e110ff344ebfd4a119,annonces-legales/fr/2010/012:2010S00158SANB2,annonces-legales/fr/2010/012,514,0.8,exact,unresolved,CO_NATIONALE_IMMOBILIERE_TUNISIE,,one_end_resolved,target,SNIT CENTRE S.A,CO_NATIONALE_IMMOBILIERE_SNIT_CENTRE_SNIT_CENTRE,SOCIETE NATIONALE IMMOBILIERE SNIT CENTRE SNIT CENTRE,0.8462,CO_NATIONALE_IMMOBILIERE_TUNISIE,
OS_049672ed59209937b8c648,,,ORGE_8aaeb02aca9c65acffae,Ets Sahli Pièces Auto,auditor,0,confirmation,2008-11-25,exact,la société Ets Sahli Pièces Autos,Ets Sahli Pièces Auto,0.85,1.0,0.85,unresolved,Commissaire aux Comptes de la société Ets Sahli Pièces Autos,EV_af124cf2455a923c3fca,annonces-legales/fr/2010/012:2010T00519SRLB2,annonces-legales/fr/2010/012,517,0.9,unresolved,generic_fuzzy,,,one_end_resolved,holder,la société Ets Sahli Pièces Autos,CO_SAHEL_PIECES_AUTOS,SAHEL PIECES AUTOS,0.85,ORGE_998cffb8815aca54e752,ORGE_8aaeb02aca9c65acffae
OS_761e58e04fbcc449f8d30f,,,ORGE_8aaeb02aca9c65acffae,Ets Sahli Pièces Auto,auditor,0,confirmation,2008-11-25,exact,la société Ets Sahli Pièces Autos pour les exercices 2005-2006-2007,Ets Sahli Pièces Auto,0.8,1.0,0.8,unresolved,Commissaire aux Comptes de la société Ets Sahli Pièces Autos pour les exercices 2005-2006-2007,EV_ffc9aaf93c7ee589c5c3,annonces-legales/fr/2010/012:2010T00519SRLB2,annonces-legales/fr/2010/012,517,0.9,unresolved,generic_fuzzy,,,one_end_resolved,holder,la société Ets Sahli Pièces Autos pour les exercices 2005-2006-2007,CO_SAHEL_PIECES_AUTOS,SAHEL PIECES AUTOS,0.8,ORGE_5d8043c8271ebccf8bf3,ORGE_8aaeb02aca9c65acffae
OS_30ca50ba5810df3f426d48,,,CO_PETRA_ROMANA,PETRA ROMANA,shares_acquired,1,opening,2009-12-23,exact,la société CARRARA INTERNATIONAL MARBRES - SRL,la société PETRA ROMANA,0.8667,1.0,0.8667,unresolved,"cédé 800 parts sociales de la société PETRA ROMANA, à la société CARRARA INTERNATIONAL MARBRES - SRL",EV_84c149338774a3416692,annonces-legales/fr/2010/012:2010G00488SRLB2,annonces-legales/fr/2010/012,520,0.88,unresolved,exact,,CO_PETRA_ROMANA,one_end_resolved,holder,la société CARRARA INTERNATIONAL MARBRES - SRL,CO_CFK_INTERNATIONAL,CFK INTERNATIONAL,0.8667,ORGE_4168873421c11efdb515,CO_PETRA_ROMANA
OS_755dd4148b205ee0c5f56d,,,CO_PETRA_ROMANA,PETRA ROMANA,shares_acquired,1,opening,2009-12-23,exact,la société MAGELLANO,la société PETRA ROMANA,0.0,1.0,0.0,unresolved,"cédé 2560 parts sociales de la société PETRA ROMANA, à la société MAGELLANO",EV_12f2dbb1aa6355714a8e,annonces-legales/fr/2010/012:2010G00488SRLB2,annonces-legales/fr/2010/012,520,0.88,unresolved,exact,,CO_PETRA_ROMANA,one_end_resolved,holder,la société MAGELLANO,,,0.0,ORGE_4af5256db09ba970b25c,CO_PETRA_ROMANA
