onset,terminus,tail,head,spell_id,role,layer,link_status
1459,1791,2558,516,SP_67df6272bcb72a6951f0,dg,corporate,resolved
1542,Inf,1161,1218,SP_c9b0763e753e25ec4a30,gerant,corporate,resolved
1521,Inf,3194,4793,SP_2042cd4aaeb3368c0496,dga,corporate,resolved
-Inf,Inf,1073,2231,SP_590b148a1f56d7d0930b,administrateur,corporate,resolved
-Inf,Inf,4794,2231,SP_de48e0a840f1660ba616,administrateur,corporate,ambiguous
-Inf,Inf,1073,2231,SP_083e813dafbc162e1986,pdg,corporate,resolved
1547,Inf,4795,4796,SP_250e3e9d7453396ec9c5,gerant,corporate,resolved
-Inf,Inf,74,336,SP_e6784cad3e674d3f33ed,administrateur,corporate,ambiguous
-Inf,Inf,337,336,SP_b80e7694099bea4c1f92,administrateur,corporate,ambiguous
-Inf,Inf,338,336,SP_b4a1d169928474848ea4,administrateur,corporate,ambiguous
-Inf,Inf,4797,336,SP_986d445317865d4adbb8,administrateur,corporate,ambiguous
-Inf,Inf,4798,336,SP_0afa986ea8de7724cf89,administrateur,corporate,ambiguous
1527,Inf,4799,4800,SP_de5cc8bbd81b277e1e44,gerant,corporate,resolved
1527,Inf,4801,4800,SP_1431bed44e84885115c7,pdg,corporate,resolved
1527,Inf,1799,4802,SP_2382f62c2141da98e3f5,dg,corporate,ambiguous
1535,Inf,4803,4804,SP_c571212a1e6bf2d35219,gerant,corporate,resolved
1542,Inf,3873,4805,SP_1695f6f6ea0bc117bb93,gerant,corporate,resolved
1525,Inf,131,4806,SP_b050f0224577c59aa3b0,gerant,corporate,resolved
1519,Inf,4807,4808,SP_62ce6321ac79b76ba013,gerant,corporate,resolved
1519,Inf,4809,4808,SP_0147daf85b554ec06753,gerant,corporate,resolved
1554,Inf,4810,4811,SP_2143cd941a7e9759c455,gerant,corporate,resolved
1532,Inf,4812,4813,SP_95dd857e8a855c5ce075,gerant,corporate,ambiguous
1554,Inf,4814,4815,SP_b189cf5000d4dc02a560,gerant,corporate,ambiguous
1365,Inf,129,4816,SP_e5cba4ba92a659a4b6ae,pdg,corporate,resolved
1521,Inf,4131,2899,SP_fb57681adf58fd940c55,gerant,corporate,ambiguous
1513,Inf,813,4817,SP_501dab1b9015e59225af,gerant,corporate,resolved
1513,Inf,1216,4818,SP_982f31c3af97801549cd,gerant,corporate,resolved
1513,Inf,2630,4819,SP_eedde29e1c0d8a845f59,gerant,corporate,resolved
1533,Inf,4820,4821,SP_38f4cc87c9f25aafed17,gerant,corporate,resolved
1542,Inf,2160,4822,SP_1a3119995ac66f04c82f,gerant,corporate,resolved
-Inf,1547,4823,176,SP_228ddfde09993e07e571,gerant,corporate,ambiguous
1555,Inf,4824,4825,SP_833a670589afaa846f02,gerant,corporate,resolved
1561,Inf,4826,4827,SP_73d9ccbe848a49164e55,gerant,corporate,resolved
1534,Inf,4828,4829,SP_6495bcfaa843f727a634,gerant,corporate,resolved
1497,Inf,1420,4399,SP_1532296cf71f0ebbd45b,pdg,corporate,resolved
-Inf,1536,4830,3476,SP_db50b5719568e511a3d3,gerant,corporate,resolved
1548,Inf,1799,1801,SP_5958b96ca24ba34d869b,administrateur,corporate,resolved
1548,Inf,1802,1801,SP_7d81b9da2a2d880909f5,administrateur,corporate,resolved
1548,Inf,4831,1801,SP_9b698690e57b7573cd89,administrateur,corporate,resolved
1548,Inf,4832,1801,SP_43f93f697bbf04c1d66b,administrateur,corporate,resolved
1535,Inf,4833,4834,SP_d95106d4e71e216ae445,gerant,corporate,ambiguous
1551,Inf,4835,4836,SP_e22e80993eae51790cfa,gerant,corporate,resolved
-Inf,Inf,1081,1082,SP_b035ea3bb182cf114784,dg,corporate,ambiguous
1563,Inf,4837,4838,SP_d0ae91f97dc08428f954,gerant,corporate,resolved
1563,Inf,4839,4840,SP_07b7e07c231539b74afa,gerant,corporate,resolved
1563,Inf,4841,4842,SP_48e5bc87d594273fafec,gerant,corporate,resolved
1290,Inf,1511,1512,SP_7ed8d8babb95104acfc9,president_ca,corporate,resolved
1561,Inf,678,4843,SP_ad32ac91cfad62828a6e,gerant,corporate,resolved
1555,Inf,1089,4844,SP_ae63ae96eacc03e3d5f6,gerant,corporate,ambiguous
1549,Inf,3053,4845,SP_5e30fa15b55494054c97,gerant,corporate,resolved
1572,Inf,4846,4847,SP_f2e65b4121b54ad9024f,gerant,corporate,resolved
1565,Inf,298,4848,SP_b53aae42ea3ff0389f2f,gerant,corporate,resolved
1567,Inf,522,4849,SP_c65f877521551471fc5b,gerant,corporate,resolved
1569,Inf,3412,4850,SP_70d1f4d09941f5ce3b72,gerant,corporate,resolved
1551,Inf,4851,4852,SP_a546c2990ee173269505,gerant,corporate,resolved
1569,Inf,4853,4854,SP_b40987e73da78dd892fa,gerant,corporate,resolved
1536,Inf,4855,4856,SP_a2cc4ca886629888f97f,gerant,corporate,resolved
1547,Inf,4857,4858,SP_a5b4583e771c2d15863b,gerant,corporate,resolved
-Inf,1490,3039,4859,SP_a90d5f2ab7225b01be58,gerant,corporate,resolved
1520,Inf,262,4860,SP_8887fa46de7bd40db1f3,gerant,corporate,resolved
1229,Inf,4861,2996,SP_0beec800260384107fc3,member,corporate,ambiguous
1570,Inf,4862,4863,SP_e8fda55e060a86486cf6,gerant,corporate,resolved
1561,Inf,4864,4865,SP_695a1bc49f7a5a00987c,gerant,corporate,resolved
1528,Inf,4866,4867,SP_f2c3735523ca060cc97f,pdg,corporate,resolved
1564,Inf,1911,4868,SP_df8f9c5c7bfbb063e598,associe,corporate,ambiguous
1574,Inf,1913,4869,SP_a78bba876f9109142bdb,gerant,corporate,resolved
1549,Inf,4870,4871,SP_7087af210924c1612939,gerant,corporate,resolved
1546,Inf,4872,4873,SP_fae47a91ca85962e15eb,gerant,corporate,resolved
1535,Inf,1866,4874,SP_2e11b26dcdbeba9c532a,dg,corporate,resolved
-Inf,Inf,47,1565,SP_19d5b95f4f9ace6489b0,administrateur,corporate,resolved
-Inf,Inf,49,1565,SP_5f607bc101d4c4d71c7b,administrateur,corporate,resolved
-Inf,Inf,4317,1565,SP_6d9a546c113ed04c576e,administrateur,corporate,resolved
-Inf,Inf,1087,1565,SP_fe38abb30847000a034f,administrateur,corporate,resolved
-Inf,Inf,1098,4875,SP_1bdb7c05cb5d73153256,gerant,corporate,resolved
-Inf,1567,4876,4877,SP_83d4705219631ab9b373,gerant,corporate,resolved
-Inf,1543,2512,817,SP_109aab221220a9bce8f9,gerant,corporate,ambiguous
1538,Inf,1295,4878,SP_b4e08537c1fda446ceaf,president_ca,corporate,resolved
1538,Inf,4879,4878,SP_2073528b78f0e5fb2fd1,dg,corporate,resolved
1498,Inf,4880,4881,SP_847730ebc5c1f083f918,president_ca,corporate,resolved
1498,Inf,4882,4881,SP_d59df470b76203141492,dg,corporate,resolved
1577,Inf,4883,4884,SP_092520051fd864ad7c07,gerant,corporate,resolved
1576,Inf,4885,4886,SP_278287cf21aff4390746,gerant,corporate,resolved
1567,Inf,608,4887,SP_28bc8e3c4b7bd4ee164e,gerant,corporate,resolved
1578,Inf,4888,4889,SP_33c873fc8c28fa860532,gerant,corporate,ambiguous
1529,Inf,90,4890,SP_827a42566b19f943cd04,gerant,corporate,resolved
1577,Inf,4891,4892,SP_64f1d8b342812ddd24f9,gerant,corporate,resolved
1578,Inf,4893,4894,SP_f8f23cb55fdef6574cac,gerant,corporate,resolved
1576,Inf,1308,4895,SP_8e4c9f9a9507aae1694e,gerant,corporate,resolved
1532,Inf,4896,3116,SP_76acf04472dfb87842af,dg,corporate,ambiguous
1544,Inf,1443,1444,SP_734302aa19df495e03d6,unspecified,corporate,resolved
1572,Inf,2164,4897,SP_6ec2417533b748365a57,associe,corporate,resolved
1570,Inf,29,1805,SP_e0311fbe492eaf9aa405,gerant,corporate,resolved
1577,Inf,4898,4899,SP_fcce1cb3eeaa556708d1,gerant,corporate,resolved
1567,Inf,4900,4901,SP_7da077e9efe70a5d5fce,gerant,corporate,resolved
1591,Inf,72,4902,SP_4c6039143f3a0eb87b5c,gerant,corporate,ambiguous
-Inf,Inf,4903,4904,SP_dbbc56a0c66e1a48ba88,gerant,corporate,resolved
-Inf,Inf,4903,4905,SP_cb1157a4e55cc2db7b19,gerant,corporate,resolved
1593,Inf,4906,4907,SP_14d2a75dc451b270c17d,association_president,corporate,ambiguous
1581,Inf,4908,4909,SP_95445dacecb131c5bc63,president_ca,corporate,ambiguous
1581,Inf,198,4909,SP_f3bf47b86e8ffb166dd7,dg,corporate,resolved
1590,Inf,3204,4910,SP_5ce74f7937319761c5a3,associe,corporate,resolved
-Inf,1542,3673,4911,SP_611102ecd642643894a1,gerant,corporate,ambiguous
1526,Inf,2981,4912,SP_0aada20109165b22a933,unspecified,corporate,resolved
1590,Inf,4913,4914,SP_9c72feb0c4237578e2d8,gerant,corporate,resolved
1556,Inf,4915,4916,SP_8a5dc48d27bb2626b5eb,gerant,corporate,resolved
1590,Inf,4824,4917,SP_88b9eaeebca5e8abc7da,gerant,corporate,resolved
1571,Inf,4918,4919,SP_a5bcee29081403954e4c,gerant,corporate,resolved
-Inf,Inf,1389,4920,SP_a967dfd24b629a32e52d,administrateur,corporate,ambiguous
1057,Inf,1243,4920,SP_741e6e72546a0e0e9bba,pdg,corporate,resolved
1553,Inf,4921,4922,SP_e24d2f6a5e799b50d1f8,gerant,corporate,resolved
1591,Inf,4723,215,SP_520e90538661e0ddf673,gerant,corporate,ambiguous
1523,Inf,1926,4923,SP_39e0bd35aa086055d082,cogerant,corporate,resolved
1595,Inf,4924,609,SP_a34208b7d34212333923,gerant,corporate,ambiguous
1595,Inf,4925,609,SP_11cadf51d74b98daeefd,gerant,corporate,ambiguous
1591,Inf,4926,4927,SP_06ef332184bd1b411ff5,gerant,corporate,resolved
1596,Inf,4928,4929,SP_dac5e8849a2c78f9169b,gerant,corporate,resolved
1576,Inf,4103,4083,SP_99db8b64f8abdef08216,dg,corporate,resolved
-Inf,Inf,790,4930,SP_6ea730f82b76bae097b7,gerant,corporate,resolved
1603,Inf,596,909,SP_11eada2fd90b38cf8b82,commissaire_aux_comptes,corporate,ambiguous
-Inf,1514,4931,609,SP_35ab044ff24729b37463,gerant,corporate,ambiguous
1074,Inf,216,1141,SP_a03de220a95bb001edf8,gerant,corporate,ambiguous
1590,Inf,4099,4932,SP_dd0482d86a876eb56dcc,cogerant,corporate,resolved
1592,Inf,4933,4934,SP_7d200dde0904664993d5,administrateur,corporate,resolved
1592,Inf,4935,4934,SP_a8ffd58e23e95b2922e1,administrateur,corporate,resolved
1592,Inf,928,4934,SP_c60f649ebd278862a497,administrateur,corporate,resolved
1592,Inf,4936,4934,SP_883e8166d1edcae1eb43,administrateur,corporate,resolved
1592,Inf,4933,4934,SP_5c0b992fa387237c9e67,pdg,corporate,resolved
1592,Inf,4935,4934,SP_2d339a56ede7f0449177,dga,corporate,resolved
1589,Inf,339,4937,SP_b9050e8136085b9c03ba,associe,corporate,resolved
1588,Inf,542,4938,SP_b57ac21023d76c916636,gerant,corporate,resolved
1575,Inf,4939,3474,SP_2d1b2b9dc1f8f13b84b0,gerant,corporate,ambiguous
1553,Inf,4359,269,SP_0cdc2d1e2c0c8733d41a,representant,corporate,resolved
1553,Inf,268,269,SP_c10fb76238b3e3e9944b,unspecified,corporate,resolved
1553,Inf,4359,269,SP_f2e704a96f4d701fd90b,dg,corporate,resolved
1553,Inf,4359,430,SP_e14f1317368c6b667109,representant,corporate,resolved
1553,Inf,4940,430,SP_b8f7622f7c9c98f2ac34,representant,corporate,resolved
1553,Inf,268,430,SP_66ab6e963b86d8839541,unspecified,corporate,resolved
1553,Inf,4359,430,SP_d3d338ab363a436ce183,pdg,corporate,resolved
1591,Inf,4941,4942,SP_251b5e070736f8dbcb52,cogerant,corporate,resolved
-Inf,Inf,337,336,SP_eeee25459c72ab8d834d,pdg,corporate,ambiguous
-Inf,1564,3117,4943,SP_2e7fc78540baf36ae00e,gerant,corporate,ambiguous
1576,Inf,3208,4944,SP_32b7408ffdceb9778294,gerant,corporate,resolved
1607,Inf,4945,4946,SP_26067abfda40e0524599,unspecified,corporate,resolved
1513,1737,4947,3302,SP_01561085c00c6fb8cecf,administrateur,corporate,ambiguous
1599,Inf,220,4948,SP_54ac7d2ccd5db099ac99,pdg,corporate,resolved
1600,Inf,4949,4950,SP_2aff24bf037adf610270,cogerant,corporate,resolved
1593,Inf,4951,4952,SP_a737d293cca24259cbcc,pdg,corporate,resolved
1591,Inf,4953,4954,SP_4f3d0ea20f68e412f5da,gerant,corporate,resolved
1598,Inf,4955,4956,SP_ee32f2aaa16377b2a6d5,gerant,corporate,resolved
1596,Inf,4957,4579,SP_db3bcf982a39f398dc9d,dg,corporate,resolved
1200,Inf,4958,4959,SP_35fecf6ae9a05d53bdff,gerant,corporate,resolved
1591,Inf,4960,4961,SP_1f17e7b30e53466393f7,gerant,corporate,resolved
1606,Inf,4962,4963,SP_efed8b319167d2e6117d,gerant,corporate,resolved
1606,Inf,4964,4965,SP_6c5aa1a0bcd60e5a729d,gerant,corporate,resolved
1606,Inf,2394,176,SP_3c2fb3b04ded54827462,gerant,corporate,ambiguous
-Inf,1575,4690,4966,SP_aa829089fc2f3d8636d8,gerant,corporate,resolved
880,Inf,4967,4968,SP_8004ac7082978dc7a7c8,gerant,corporate,resolved
880,Inf,4969,4970,SP_01f59f94fd73befa541b,gerant,corporate,resolved
1585,Inf,1860,4971,SP_18635a40391e758e8755,gerant,corporate,resolved
1550,Inf,846,1591,SP_fa90ca5c8e701adb2dcf,pdg,corporate,ambiguous
1550,Inf,131,1591,SP_29c87e931d14949a9ffa,administrateur,corporate,ambiguous
-Inf,1492,4972,4973,SP_8b23ac08fbccd8decc7e,president_ca,corporate,resolved
-Inf,1492,4972,4973,SP_aad598347fee6fb6585f,administrateur,corporate,resolved
-Inf,Inf,4974,4975,SP_98b50d0a8e8b6df48eac,pdg,corporate,resolved
1593,Inf,2817,1075,SP_4196a8a53ceade42c4a5,gerant,corporate,ambiguous
1592,Inf,262,4976,SP_d5e457859678377bb8d2,gerant,corporate,resolved
1612,Inf,2531,4977,SP_f8c2769703fcc14946db,gerant,corporate,resolved
1612,Inf,4978,4979,SP_dcf3b4ff5e8d3a5275df,gerant,corporate,resolved
1604,Inf,4980,4981,SP_8e5a788c27f04a851bf8,gerant,corporate,resolved
1611,Inf,1043,4982,SP_3f192bb19432e25a6209,gerant,corporate,resolved
1605,Inf,4983,4984,SP_44b6372fab70ccbc6b7e,gerant,corporate,ambiguous
1616,Inf,4985,4986,SP_cf7012a4c35a17a6a238,gerant,corporate,ambiguous
1616,Inf,4987,4988,SP_b41bfd33295d766cbd42,gerant,corporate,resolved
1602,Inf,2387,3515,SP_bb2e99de2aa2fca7e823,gerant,corporate,ambiguous
-Inf,1583,4374,1075,SP_7df81907023a4088c468,gerant,corporate,ambiguous
1543,Inf,4989,4990,SP_bff53663dfd587dd1c4f,gerant,corporate,resolved
1605,Inf,4991,4992,SP_7cd368465b9f3ff01e0e,cogerant,corporate,resolved
1581,Inf,4993,363,SP_a38089a5e027e1dd5c7c,dg,corporate,resolved
-Inf,1598,559,558,SP_ed359d28ffb2d9e08d1c,administrateur,corporate,resolved
1567,Inf,924,4994,SP_89c3fa7228f89f8421b0,gerant,corporate,resolved
-Inf,1581,4995,4996,SP_440e314da5d6b2aafde1,gerant,corporate,resolved
1619,Inf,4997,4998,SP_cde65e81ea79944a3801,gerant,corporate,resolved
1613,Inf,4999,5000,SP_5467f21c8c257f223230,pdg,corporate,resolved
-Inf,1291,865,866,SP_dc39a9d8721a47151b04,pdg,corporate,resolved
-Inf,1291,5001,866,SP_a94b5eaaedad6497534c,pdg,corporate,resolved
-Inf,Inf,129,1198,SP_80e6a90d2a595a1f1638,unspecified,corporate,ambiguous
-Inf,Inf,129,5002,SP_a73142f304305efa188f,unspecified,corporate,ambiguous
1386,Inf,129,5002,SP_5d421ef2c076febefcb3,pdg,corporate,ambiguous
-Inf,1604,5003,4633,SP_e3f2a48048cf1c9e1bd7,gerant,corporate,ambiguous
1616,Inf,5004,5005,SP_943a639fb5d6f1080032,gerant,corporate,resolved
-Inf,1604,268,5006,SP_b057814682ce77680be2,gerant,corporate,resolved
1533,Inf,5007,5008,SP_816b3709e4db670c2599,gerant,corporate,resolved
1624,1624,2913,2914,SP_6aa96dbf4011038ecb55,liquidateur,corporate,resolved
-Inf,1593,5009,5010,SP_bbb6fbcd8a659dba0115,gerant,corporate,resolved
546,Inf,5011,5012,SP_0b2212f6a275f4a46417,gerant,corporate,resolved
1600,Inf,2459,5013,SP_a8e1f614ae383010bca7,gerant,corporate,resolved
1625,Inf,5014,5015,SP_01020db2a0631d29d5b3,gerant,corporate,resolved
1625,Inf,5016,5015,SP_552d1200649b8fc653a1,cogerant,corporate,resolved
1417,Inf,5017,5018,SP_cb642155c9777bda309e,gerant,corporate,resolved
1611,Inf,5019,5020,SP_5f3ab15819a8a20e9b40,dga,corporate,resolved
1581,Inf,5021,5022,SP_040e39c445c3fd4bc7f0,administrateur,corporate,ambiguous
-Inf,1581,5023,5022,SP_b8c9f0ff48b640131918,administrateur,corporate,ambiguous
-Inf,1581,5024,5022,SP_95d0ab377fdb265c4106,administrateur,corporate,ambiguous
1581,Inf,79,5022,SP_b303f0a291347ab4a6e8,pdg,corporate,ambiguous
1366,Inf,2630,5025,SP_eb42ea07314e308bc922,association_president,corporate,resolved
1607,Inf,5026,5027,SP_bd9ab90865b431992580,pdg,corporate,resolved
1569,Inf,5028,5029,SP_649248211ff37b3e1051,gerant,corporate,resolved
1627,Inf,4410,5030,SP_bc64fccc94a7002cdda8,cogerant,corporate,resolved
1625,Inf,5031,5032,SP_62c1122a1292b4415ad3,gerant,corporate,resolved
1630,Inf,725,5033,SP_c5a1bd56fb5e253bd475,gerant,corporate,resolved
1635,Inf,1635,5034,SP_3af9c6841dbc4de76dfc,gerant,corporate,resolved
-Inf,1556,5035,5036,SP_78904fb114eff6c7ee62,dga,corporate,resolved
-Inf,1556,5035,5036,SP_5631a865c7f1bb5c32be,administrateur,corporate,resolved
1613,Inf,2464,5037,SP_ae55a9f657d12f6a5290,gerant,corporate,resolved
-Inf,1492,5038,4426,SP_01ceaa4bf57b25d6079e,dg,corporate,resolved
-Inf,Inf,5039,5040,SP_5b88d1000f311297e854,pdg,corporate,resolved
-Inf,1596,1389,5041,SP_9bd7f76ab515a8740d1c,administrateur,corporate,resolved
1614,Inf,5042,5043,SP_51c0c6c9282629b91a1f,unspecified,corporate,resolved
1614,Inf,5042,5043,SP_6f7967de4ace496bf52d,pdg,corporate,resolved
440,Inf,3065,5044,SP_53c50f9e89082365f562,gerant,corporate,ambiguous
1632,Inf,5045,5046,SP_bd01fdf2c990b86b96f2,gerant,corporate,ambiguous
1633,Inf,5047,5048,SP_51ffed222fdafc3a51a4,gerant,corporate,resolved
1569,Inf,5049,5050,SP_f141860c7a73bcd396da,gerant,corporate,ambiguous
1632,Inf,5051,5052,SP_9f95511f797eee7883ce,gerant,corporate,resolved
1613,Inf,5053,5054,SP_233c2950ca7147118f21,gerant,corporate,ambiguous
-Inf,Inf,5055,5056,SP_200770c0ff41014e1152,administrateur,corporate,resolved
-Inf,Inf,5057,5056,SP_a8ab35c1ffde4108ec81,administrateur,corporate,resolved
1642,Inf,748,5058,SP_15ab2d148cfeda10a5c6,gerant,corporate,resolved
1637,Inf,1617,1616,SP_58958f37a7f1ee37f9b6,president_ca,corporate,resolved
1637,Inf,5059,1616,SP_658e8b2bcd5444eb52d2,dg,corporate,resolved
1616,Inf,29,5060,SP_819718d0fc71686dce19,gerant,corporate,resolved
1601,Inf,1866,5061,SP_a0447b834d4eb2011880,gerant,corporate,ambiguous
-Inf,1613,2641,2642,SP_e5c20e0732df2019f0fc,gerant,corporate,resolved
-Inf,1613,2643,2642,SP_9bf1a9554156bf39dfbf,gerant,corporate,resolved
1593,Inf,5062,5063,SP_85eda08b2e5824e65758,gerant,corporate,resolved
1641,Inf,5064,5065,SP_9f02bed1ee4a78e287c3,gerant,corporate,ambiguous
1613,Inf,704,5066,SP_c60c5795e83e1cbf8bb8,gerant,corporate,resolved
1613,Inf,339,5067,SP_b5d2c2d2e67dae1baa17,gerant,corporate,resolved
1526,Inf,2093,2094,SP_c2ebbfe97207cf006a34,vice_president,corporate,ambiguous
-Inf,Inf,2187,2174,SP_9fcc77d15523af03424a,unspecified,corporate,ambiguous
-Inf,Inf,224,2174,SP_0bf29a394113976d62d0,unspecified,corporate,resolved
-Inf,Inf,3110,2174,SP_636d6ce4abaf2b6df34b,unspecified,corporate,resolved
-Inf,1610,5068,5069,SP_d473bf7fec294cc6bd42,gerant,corporate,resolved
1618,Inf,5070,5071,SP_c1c40207d1831bf06c01,gerant,corporate,ambiguous
1644,Inf,4987,5072,SP_3fdbdc8130a10f9171d5,gerant,corporate,resolved
1630,Inf,5073,5074,SP_098325af17e401f107bc,gerant,corporate,ambiguous
1633,Inf,5075,4055,SP_a1e12d7c95265e6e407a,gerant,corporate,resolved
1639,Inf,5076,5077,SP_c69842cdff6c5ef1718c,gerant,corporate,resolved
1644,Inf,5078,5079,SP_ff01558725d3de81dc27,gerant,corporate,ambiguous
1644,Inf,5080,5081,SP_75c2710f5f0f7cd7215b,gerant,corporate,resolved
1630,Inf,5082,5083,SP_497c817000d1cdfb322d,administrateur,corporate,ambiguous
1630,Inf,5084,5083,SP_3a0ae3cf4ae11da7223b,administrateur,corporate,ambiguous
1630,Inf,5082,5085,SP_a1fe666ee9dd93acd982,administrateur,corporate,ambiguous
1630,Inf,5084,5085,SP_f1f7350e5a875df0b46a,administrateur,corporate,ambiguous
-Inf,Inf,5086,4274,SP_ebd24cdcb63920cf4e7a,administrateur,corporate,ambiguous
1633,Inf,4940,1050,SP_31371a9c6a10dc3f4624,administrateur,corporate,resolved
-Inf,1633,5087,1050,SP_000662d42086ecd12146,unspecified,corporate,resolved
-Inf,1633,4123,1050,SP_aa4358a969034d4d94c0,unspecified,corporate,resolved
1654,Inf,5088,5089,SP_95eb91a940d2ddaff89e,gerant,corporate,resolved
1652,Inf,542,5090,SP_8d70bc95caa085c96ff9,gerant,corporate,resolved
-Inf,Inf,5091,5092,SP_c8d8a1c9f5615eab1538,administrateur,corporate,resolved
-Inf,Inf,5091,5092,SP_f45eae7032b5a0f4011a,pdg,corporate,resolved
1645,Inf,5093,5094,SP_bd85f398aba6901771b6,gerant,corporate,resolved
1652,Inf,5095,5096,SP_1499c26a6be07f192a0e,gerant,corporate,resolved
1059,Inf,1364,5097,SP_5ae81a5be23285ea0519,gerant,corporate,resolved
1596,Inf,5098,5099,SP_a50b4fe658077eb35587,gerant,corporate,ambiguous
1638,Inf,5100,1261,SP_7f8c7fdfe7ba1e6fec59,administrateur,corporate,resolved
1640,Inf,5101,3909,SP_2cab5905a0cec7c3b884,administrateur,corporate,resolved
1267,Inf,220,1120,SP_dbe3483c31acaed81150,association_president,corporate,resolved
1634,Inf,5102,5103,SP_b1a685fe5f67b8706c0d,unspecified,corporate,resolved
-Inf,1656,5104,5105,SP_fb00954e6ebe11d95805,gerant,corporate,resolved
1640,Inf,96,5106,SP_4d43cf96e8c2bacf0d6b,administrateur,corporate,resolved
1640,Inf,96,5106,SP_7c3145e29e296d1c4c20,pdg,corporate,resolved
1660,Inf,5107,5108,SP_aef5a455e30a83200f56,gerant,corporate,resolved
1660,Inf,1443,535,SP_4a9f9b19dbd27da0ab88,gerant,corporate,resolved
1618,Inf,5109,5110,SP_0763f985a52bc8c39765,gerant,corporate,resolved
1640,Inf,5111,5112,SP_ce2d2a348dfcf9c3d840,gerant,corporate,ambiguous
1640,Inf,5113,5112,SP_76614efb7a3554ee5796,gerant,corporate,ambiguous
1666,Inf,5114,5115,SP_0fd6be147153a64417b8,pdg,corporate,resolved
1666,Inf,5116,5115,SP_b96c136c439e5f24f776,dga,corporate,resolved
1662,Inf,5117,5118,SP_a30b77c391bbdc9ed2aa,gerant,corporate,ambiguous
1660,Inf,5119,5120,SP_4640c63c9b1856ceb35a,gerant,corporate,resolved
1658,Inf,129,4697,SP_b11729a5a787d969d2e6,pdg,corporate,resolved
-Inf,1247,5121,5122,SP_b212ffc10f9e44f1e6ad,administrateur,corporate,ambiguous
-Inf,1247,5123,5122,SP_d9bf0036be6a85c075fe,president_ca,corporate,ambiguous
-Inf,1247,5121,5122,SP_2b44074e10575912b30e,president_ca,corporate,ambiguous
-Inf,1247,5123,5122,SP_d624f6599dd636d892d0,unspecified,corporate,ambiguous
1640,Inf,96,5124,SP_766d0fdb571a1c00aa09,administrateur,corporate,resolved
1640,Inf,96,5124,SP_588ab6b0be842d71c839,pdg,corporate,resolved
1609,Inf,5125,5126,SP_94ee12cbbdc20db7313d,president_ca,corporate,resolved
1609,Inf,5127,5126,SP_74e432893660279f12e2,dg,corporate,ambiguous
1668,Inf,512,5128,SP_eafc245454a96d4aab67,gerant,corporate,resolved
-Inf,1547,4381,5129,SP_7a6b3bfc2b21f89ea383,administrateur,corporate,ambiguous
-Inf,1673,4381,3343,SP_308ac1edd0f68db5b452,administrateur,corporate,ambiguous
1592,Inf,596,5130,SP_7bba3ed5333e8516002b,commissaire_aux_comptes,corporate,ambiguous
1575,Inf,5131,5132,SP_9cf045fd211ed45a8283,gerant,corporate,ambiguous
1558,1639,5133,1591,SP_d07c89b22c91d130198c,gerant,corporate,ambiguous
1599,Inf,1243,5134,SP_298e892d40658e2941a5,president_ca,corporate,resolved
1656,Inf,5135,5136,SP_d94e05b3f06606881fca,gerant,corporate,resolved
1634,Inf,3157,716,SP_cdf9478565e2acaf02df,liquidateur,corporate,resolved
