period,tail,head,role_canonical,certainty,link_status,dissolution_observed
2011,1159,5481,dg,probable,ambiguous,0
2011,1160,5496,treasurer,certain,resolved,0
2011,1161,4333,unspecified,certain,ambiguous,0
2011,1162,3939,administrateur,probable,resolved,0
2011,1163,4230,gerant,certain,resolved,0
2011,1164,5497,secretaire_general_adj,certain,resolved,0
2011,1166,4069,gerant,probable,resolved,0
2011,1167,3587,gerant,certain,resolved,0
2011,1168,3587,gerant,certain,resolved,0
2011,1169,3750,gerant|liquidateur,certain,resolved,1
2011,1170,4748,administrateur,probable,resolved,1
2011,1172,3169,gerant,certain,ambiguous,0
2011,1172,4185,gerant,possible,ambiguous,1
2011,1173,3847,pdg,probable,resolved,0
2011,1174,3620,gerant,certain,resolved,0
2011,1175,3648,gerant,certain,ambiguous,0
2011,1176,3990,administrateur,certain,resolved,0
2011,1177,3046,president_ca,certain,resolved,0
2011,1178,5110,gerant,probable,resolved,0
2011,1179,3765,gerant,possible,resolved,1
2011,1179,4841,dg,certain,resolved,0
2011,1179,4987,dg,certain,resolved,0
2011,1180,3150,gerant,certain,resolved,0
2011,1181,3296,gerant,certain,resolved,0
2011,1182,2595,gerant,certain,resolved,0
2011,1183,3661,gerant,certain,resolved,0
2011,1184,3418,gerant,certain,resolved,0
2011,1184,4432,gerant,certain,resolved,0
2011,1184,4913,pdg,certain,resolved,0
2011,1185,3015,gerant,certain,resolved,0
2011,1187,2803,dg,certain,ambiguous,0
2011,1187,4653,president_ca,certain,resolved,0
2011,1187,5072,unspecified,probable,resolved,0
2011,1188,2911,gerant,certain,resolved,0
2011,1188,4761,gerant,certain,resolved,0
2011,1189,5125,gerant,certain,resolved,0
2011,1190,3649,gerant,certain,ambiguous,0
2011,1191,2755,gerant,certain,resolved,0
2011,1195,5215,gerant,certain,resolved,0
2011,1196,4928,gerant,certain,resolved,0
2011,1197,3645,gerant,certain,resolved,0
2011,1198,5096,gerant,certain,ambiguous,0
2011,1199,3234,gerant,certain,resolved,0
2011,1200,3469,gerant,certain,resolved,0
2011,1201,4814,gerant,certain,resolved,0
2011,1202,3672,gerant,certain,resolved,0
2011,1203,3843,gerant,certain,resolved,0
2011,1205,3810,gerant,certain,ambiguous,0
2011,1206,3350,gerant,certain,resolved,0
2011,1207,2736,gerant,certain,resolved,0
2011,1208,3799,gerant,certain,ambiguous,0
2011,1208,4352,gerant,certain,resolved,0
2011,1208,5104,gerant,certain,resolved,0
2011,1208,5145,pdg,certain,resolved,0
2011,1208,5190,gerant,certain,resolved,0
2011,1209,4424,gerant,certain,resolved,0
2011,1210,4094,cogerant,certain,resolved,0
2011,1211,3061,gerant,certain,resolved,0
2011,1212,3764,gerant,certain,resolved,0
2011,1213,4859,gerant,certain,resolved,0
2011,1215,5117,gerant,certain,resolved,0
2011,1217,3442,gerant,certain,resolved,0
2011,1218,4253,gerant,certain,resolved,0
2011,1219,3414,gerant,certain,resolved,0
2011,1220,3120,cogerant,certain,resolved,0
2011,1221,2660,gerant,certain,resolved,0
2011,1222,2631,pdg,certain,resolved,0
2011,1222,4504,gerant,certain,resolved,1
2011,1222,4710,gerant,certain,resolved,0
2011,1223,3214,gerant,certain,resolved,0
2011,1223,3762,gerant,certain,resolved,0
2011,1223,5188,gerant,certain,resolved,0
2011,1225,3500,gerant,certain,resolved,0
2011,1227,2700,gerant,certain,resolved,0
2011,1227,5157,gerant,certain,resolved,0
2011,1228,3639,gerant,certain,resolved,0
2011,1229,3079,gerant,certain,resolved,0
2011,1230,5299,gerant,certain,resolved,0
2011,1232,3493,gerant,certain,resolved,0
2011,1233,4479,gerant,certain,resolved,0
2011,1233,5203,gerant,certain,resolved,0
2011,1234,4413,pdg,certain,resolved,0
2011,1234,4972,pdg,certain,resolved,0
2011,1235,4484,gerant,certain,resolved,0
2011,1236,3761,gerant,certain,resolved,0
2011,1237,5066,gerant,certain,resolved,0
2011,1238,4244,gerant,certain,resolved,0
2011,1238,4471,gerant,certain,resolved,0
2011,1238,5330,gerant,certain,resolved,0
2011,1239,2766,gerant,certain,resolved,0
2011,1239,3024,administrateur,certain,resolved,0
2011,1239,3501,gerant,certain,resolved,0
2011,1239,3757,gerant,certain,resolved,0
2011,1239,4153,gerant,certain,resolved,0
2011,1239,4195,administrateur,certain,ambiguous,0
2011,1239,5224,gerant,probable,resolved,0
2011,1240,5019,gerant,certain,ambiguous,0
2011,1241,3443,gerant,certain,resolved,0
2011,1241,5021,gerant,certain,resolved,0
2011,1244,3765,gerant,certain,resolved,0
2011,1245,3957,administrateur,certain,resolved,0
2011,1246,2897,gerant,certain,ambiguous,0
2011,1247,4074,gerant,certain,resolved,0
2011,1250,3816,gerant,certain,ambiguous,0
2011,1251,4444,gerant,certain,resolved,0
2011,1252,5344,gerant,certain,resolved,1
2011,1253,4805,gerant,certain,resolved,0
2011,1254,3159,gerant,probable,resolved,0
2011,1254,3808,gerant,certain,resolved,0
2011,1254,4063,gerant,certain,resolved,0
2011,1256,5063,dga,certain,resolved,0
2011,1257,4068,gerant,certain,resolved,0
2011,1258,3507,gerant,certain,resolved,0
2011,1259,2860,gerant,certain,resolved,0
2011,1260,3758,gerant,certain,resolved,0
2011,1261,5320,dga,certain,resolved,0
2011,1262,3642,gerant,certain,resolved,0
2011,1262,3756,gerant,certain,resolved,0
2011,1263,5157,gerant,certain,resolved,0
2011,1264,4865,gerant,certain,resolved,0
2011,1266,3315,gerant,certain,resolved,0
2011,1267,5343,gerant,certain,resolved,0
2011,1269,5262,gerant,certain,resolved,0
2011,1270,3599,gerant,certain,resolved,0
2011,1270,3872,gerant,certain,resolved,0
2011,1270,4295,gerant,certain,resolved,0
2011,1271,4753,gerant,certain,resolved,0
2011,1273,3855,gerant,certain,resolved,0
2011,1274,3410,gerant,certain,resolved,0
2011,1274,4345,gerant,probable,resolved,0
2011,1274,4485,gerant,certain,resolved,0
2011,1275,4622,gerant,certain,resolved,0
2011,1275,5130,gerant,certain,resolved,0
2011,1276,3652,gerant,certain,resolved,0
2011,1276,3851,gerant,certain,resolved,0
2011,1278,5338,gerant,certain,resolved,0
2011,1279,3866,gerant,certain,resolved,0
2011,1280,3335,gerant,certain,resolved,0
2011,1282,5108,gerant,probable,resolved,0
2011,1284,3062,gerant,certain,resolved,0
2011,1284,3897,gerant,certain,ambiguous,0
2011,1285,2979,gerant,certain,resolved,0
2011,1286,4494,pdg,certain,resolved,0
2011,1287,4455,president_ca,certain,resolved,0
2011,1288,2849,gerant,certain,resolved,0
2011,1288,4711,gerant,certain,resolved,0
2011,1289,3775,unspecified,probable,resolved,0
2011,1289,5356,gerant,probable,resolved,0
2011,1289,5461,unspecified,certain,ambiguous,0
2011,1290,5357,pdg,certain,resolved,0
2011,1293,3433,gerant,certain,resolved,0
2011,1294,4800,gerant,certain,resolved,0
2011,1295,4829,commissaire_aux_comptes,certain,ambiguous,0
2011,1295,5487,administrateur,certain,ambiguous,0
2011,1296,3775,unspecified,probable,resolved,0
2011,1296,4829,commissaire_aux_comptes|pdg,certain,ambiguous,0
2011,1296,5487,administrateur,certain,ambiguous,0
2011,1297,3027,fondateur|pdg,certain,resolved,0
2011,1298,2786,gerant,certain,resolved,0
2011,1300,4959,gerant,certain,resolved,0
2011,1301,3451,cogerant,certain,resolved,0
2011,1301,5196,gerant,certain,resolved,0
2011,1302,4112,gerant,certain,resolved,0
2011,1303,3710,gerant,certain,resolved,0
2011,1305,3607,gerant,probable,resolved,1
2011,1306,4249,gerant,certain,resolved,0
2011,1307,3365,gerant,certain,resolved,0
2011,1308,4795,commissaire_aux_comptes,certain,resolved,0
2011,1309,5256,administrateur,certain,resolved,0
2011,1310,3852,gerant,possible,resolved,1
2011,1311,3766,gerant,certain,resolved,0
2011,1313,5199,pdg|unspecified,certain,resolved,0
2011,1314,3768,gerant,certain,resolved,0
2011,1315,4813,gerant,certain,resolved,0
2011,1316,3396,gerant,certain,resolved,0
2011,1317,3772,gerant,certain,resolved,0
2011,1318,3238,gerant,certain,resolved,0
2011,1319,3962,gerant,certain,resolved,0
2011,1321,3643,gerant,certain,resolved,0
2011,1324,3395,gerant,certain,resolved,0
2011,1326,4829,administrateur|commissaire_aux_comptes,certain,ambiguous,0
2011,1326,5487,administrateur,certain,ambiguous,0
2011,1327,3002,administrateur,certain,resolved,0
2011,1329,3485,gerant,certain,resolved,0
2011,1330,2836,gerant,certain,resolved,0
2011,1330,4393,gerant,certain,resolved,0
2011,1331,2772,gerant,certain,resolved,0
2011,1332,4572,gerant,certain,ambiguous,0
2011,1333,4955,gerant,certain,resolved,0
2011,1334,4890,gerant,certain,resolved,0
2011,1336,4434,cogerant|gerant,probable,resolved,0
2011,1338,4927,administrateur,certain,resolved,0
2011,1338,4961,gerant,certain,resolved,0
2011,1338,5199,unspecified,certain,resolved,0
2011,1338,5256,administrateur,certain,resolved,0
2011,1338,5257,administrateur,certain,resolved,0
2011,1339,4926,gerant,certain,ambiguous,0
2011,1340,3246,gerant,certain,resolved,0
2011,1340,4734,gerant,probable,resolved,1
2011,1341,3075,gerant,certain,resolved,0
2011,1343,2758,gerant,certain,resolved,0
2011,1346,3221,gerant,certain,resolved,0
2011,1346,4911,unspecified,certain,resolved,0
2011,1347,3767,gerant,certain,resolved,0
2011,1348,3770,gerant,certain,resolved,0
2011,1349,3771,gerant,certain,resolved,0
2011,1350,3871,gerant,certain,resolved,0
2011,1352,3202,gerant,certain,resolved,0
2011,1353,4695,administrateur,probable,resolved,1
2011,1355,3146,pdg,possible,resolved,1
2011,1356,3428,gerant,certain,resolved,0
2011,1358,5416,administrateur,certain,ambiguous,0
2011,1359,3269,president_ca,certain,ambiguous,0
2011,1360,4975,administrateur,certain,ambiguous,0
2011,1362,4950,administrateur,certain,resolved,0
2011,1363,4950,pdg,certain,resolved,0
2011,1367,4234,gerant,certain,resolved,0
2011,1369,3006,pdg,certain,resolved,0
2011,1370,3482,unspecified,certain,ambiguous,0
2011,1370,3588,president_ca|unspecified,certain,ambiguous,0
2011,1370,3904,unspecified,certain,ambiguous,0
2011,1371,2841,administrateur|pdg,certain,resolved,0
2011,1371,3482,pdg|unspecified,certain,ambiguous,0
2011,1371,3588,unspecified,certain,ambiguous,0
2011,1371,3904,pdg,certain,ambiguous,0
2011,1371,4718,pdg,certain,ambiguous,0
2011,1371,4721,pdg,certain,ambiguous,0
2011,1372,2841,administrateur,certain,resolved,0
2011,1372,3482,unspecified,certain,ambiguous,0
2011,1372,3904,unspecified,certain,ambiguous,0
2011,1373,2781,gerant,certain,resolved,0
2011,1374,4398,gerant,certain,ambiguous,1
2011,1375,3795,pdg,certain,resolved,0
2011,1376,4130,gerant,certain,resolved,0
2011,1377,3798,president_ca,certain,resolved,0
2011,1380,3798,actionnaire,certain,resolved,0
2011,1381,3798,member,certain,resolved,0
2011,1382,3527,gerant,certain,resolved,0
2011,1383,4727,gerant,certain,resolved,0
2011,1384,4435,gerant,certain,resolved,0
2011,1385,4435,gerant,possible,resolved,1
2011,1386,4957,gerant,certain,resolved,0
2011,1387,3582,cogerant,certain,resolved,0
2011,1388,5263,pdg,certain,resolved,0
2011,1390,4618,fondateur,certain,resolved,0
2011,1392,4336,gerant,certain,resolved,0
2011,1393,4818,gerant,certain,resolved,0
2011,1394,3732,gerant,certain,resolved,0
2011,1395,4487,gerant,certain,resolved,0
2011,1396,4006,gerant,certain,resolved,0
2011,1396,4463,gerant,possible,resolved,1
2011,1397,4614,gerant,certain,resolved,0
2011,1399,5006,gerant|unspecified,certain,resolved,1
2011,1400,5502,member,certain,resolved,0
2011,1401,4117,administrateur|dga|president_ca,certain,resolved,0
2011,1402,3069,gerant,certain,resolved,0
2011,1403,4592,gerant,certain,resolved,0
2011,1404,3892,gerant,certain,ambiguous,0
2011,1404,4221,gerant,probable,resolved,0
2011,1405,5244,dga,certain,ambiguous,0
2011,1406,3906,gerant,certain,resolved,0
2011,1407,4199,administrateur,certain,resolved,0
2011,1408,3195,gerant,probable,ambiguous,1
2011,1409,3043,gerant,certain,ambiguous,0
2011,1410,4390,gerant,certain,resolved,0
2011,1411,2681,gerant,certain,resolved,0
2011,1412,3030,representant,certain,resolved,0
2011,1412,3341,representant,certain,resolved,0
2011,1412,3742,unspecified,certain,ambiguous,0
2011,1412,4008,representant,certain,resolved,0
2011,1412,4162,representant,certain,resolved,0
2011,1412,4355,unspecified,certain,resolved,0
2011,1412,4425,representant,certain,resolved,0
2011,1412,4477,member,certain,resolved,0
2011,1412,4885,representant,certain,resolved,0
2011,1412,5255,representant,certain,resolved,0
2011,1413,5431,association_president,certain,ambiguous,0
2011,1414,3219,pdg,certain,resolved,0
2011,1415,3179,administrateur,probable,resolved,0
2011,1415,3531,administrateur,probable,resolved,0
2011,1417,3066,cogerant,certain,resolved,0
2011,1419,4067,gerant,certain,resolved,0
2011,1420,3187,gerant,possible,ambiguous,1
2011,1422,2925,representant,certain,resolved,0
2011,1423,5435,dga,certain,ambiguous,0
2011,1423,5467,gerant,certain,ambiguous,0
2011,1424,4062,gerant,certain,resolved,0
2011,1425,4666,gerant,certain,resolved,0
2011,1426,5234,dg,certain,resolved,0
2011,1427,3177,gerant,certain,ambiguous,1
2011,1428,3927,pdg,certain,resolved,0
2011,1429,4075,gerant,certain,resolved,0
2011,1430,3914,gerant,probable,resolved,0
2011,1431,4233,unspecified,certain,resolved,0
2011,1432,3035,president_ca,probable,resolved,0
2011,1433,3163,pdg,probable,resolved,1
2011,1434,2889,pdg,probable,resolved,0
2011,1434,3021,pdg|unspecified,certain,ambiguous,0
2011,1435,5483,gerant,certain,ambiguous,0
2011,1436,4654,unspecified,certain,ambiguous,0
2011,1437,4654,president_ca|unspecified,certain,ambiguous,0
2011,1437,4695,administrateur|president_ca,certain,resolved,1
2011,1437,5474,administrateur,certain,ambiguous,0
2011,1438,4695,administrateur,probable,resolved,1
2011,1439,4654,unspecified,certain,ambiguous,0
2011,1440,4468,administrateur,probable,resolved,0
2011,1441,4840,pdg,certain,resolved,0
2011,1441,5296,gerant,certain,resolved,0
2011,1442,3580,gerant,certain,resolved,0
2011,1443,4150,gerant,certain,ambiguous,0
2011,1444,2672,gerant,possible,ambiguous,1
2011,1444,3177,gerant,certain,ambiguous,1
2011,1445,3571,pdg,certain,resolved,0
2011,1446,4065,gerant,certain,resolved,0
2011,1447,4344,administrateur|pdg|unspecified,certain,resolved,0
2011,1448,4344,administrateur|unspecified,probable,resolved,0
2011,1449,4344,administrateur,certain,resolved,0
2011,1451,4195,administrateur,certain,resolved,0
2011,1451,4303,gerant,certain,resolved,0
2011,1451,5426,dg,certain,ambiguous,0
2011,1453,3634,cogerant|gerant,certain,resolved,0
2011,1453,4673,gerant,certain,resolved,0
2011,1458,2885,fondateur|pdg,certain,resolved,0
2011,1458,4017,gerant,certain,ambiguous,0
2011,1459,4076,gerant,certain,resolved,0
2011,1461,3232,gerant,certain,ambiguous,0
2011,1462,4046,pdg,certain,ambiguous,0
2011,1463,4932,gerant,certain,resolved,0
2011,1464,4684,administrateur|pdg,probable,resolved,1
2011,1464,4935,gerant,certain,resolved,0
2011,1465,2717,member,certain,ambiguous,0
2011,1467,4323,dg|gerant,certain,resolved,0
2011,1467,5429,pdg,certain,ambiguous,0
2011,1468,5429,administrateur,certain,ambiguous,0
2011,1469,4548,dg,probable,ambiguous,0
2011,1470,3092,gerant,certain,resolved,0
2011,1471,2799,administrateur,certain,ambiguous,0
2011,1472,3397,administrateur,probable,ambiguous,1
2011,1473,3721,gerant,certain,resolved,0
2011,1475,4081,gerant,certain,resolved,0
2011,1476,2984,commissaire_aux_comptes,probable,resolved,0
2011,1477,5342,gerant,certain,resolved,0
2011,1478,4489,gerant,certain,resolved,0
2011,1478,4490,gerant,certain,resolved,0
2011,1479,5354,gerant,certain,resolved,0
2011,1480,4770,gerant,certain,ambiguous,0
2011,1481,3537,gerant,certain,resolved,0
2011,1482,3863,gerant,certain,resolved,0
2011,1483,3053,gerant,certain,resolved,0
2011,1484,3447,gerant,certain,resolved,0
2011,1485,3118,gerant,certain,resolved,0
2011,1486,2984,commissaire_aux_comptes,probable,resolved,0
2011,1487,2984,commissaire_aux_comptes,probable,resolved,0
2011,1487,3283,gerant,probable,resolved,0
2011,1487,4583,gerant,certain,resolved,0
2011,1487,4951,dga,certain,resolved,0
2011,1487,5254,gerant,certain,resolved,0
2011,1488,3000,gerant,certain,resolved,0
2011,1489,2988,gerant,certain,resolved,0
2011,1490,2669,gerant,certain,resolved,0
2011,1490,2777,gerant,certain,resolved,0
2011,1490,3392,gerant,probable,ambiguous,1
2011,1490,4334,gerant,certain,resolved,0
2011,1490,5060,gerant,certain,resolved,0
2011,1490,5094,gerant,certain,resolved,0
2011,1491,4963,gerant,certain,resolved,0
2011,1492,3703,gerant,certain,resolved,0
2011,1493,3392,gerant,probable,ambiguous,1
2011,1494,3700,gerant,certain,resolved,0
2011,1495,4325,gerant,certain,ambiguous,0
2011,1496,3529,gerant,certain,resolved,0
2011,1497,5321,pdg,certain,resolved,0
2011,1498,4089,gerant,certain,ambiguous,0
2011,1500,4337,gerant,certain,resolved,0
2011,1500,5073,gerant,certain,resolved,0
2011,1501,5381,gerant,certain,ambiguous,0
2011,1503,3945,administrateur,certain,resolved,0
2011,1504,3170,gerant,certain,ambiguous,0
2011,1505,3550,gerant,certain,resolved,0
2011,1505,4632,gerant,certain,ambiguous,0
2011,1505,4856,gerant,certain,resolved,0
2011,1506,2720,gerant,probable,resolved,1
2011,1506,4441,gerant,certain,resolved,0
2011,1507,2747,gerant,certain,ambiguous,0
2011,1508,5373,gerant,probable,ambiguous,0
2011,1510,4647,gerant,certain,resolved,0
2011,1511,4599,gerant,certain,ambiguous,0
2011,1512,3258,gerant,possible,ambiguous,1
2011,1512,3797,gerant,certain,ambiguous,0
2011,1512,4908,gerant,certain,resolved,0
2011,1513,3684,gerant,probable,resolved,1
2011,1514,4080,gerant,certain,resolved,0
2011,1514,4172,gerant,certain,resolved,0
2011,1515,2809,gerant,certain,resolved,0
2011,1516,5260,gerant,certain,ambiguous,0
2011,1517,5359,gerant,certain,resolved,1
2011,1518,3187,gerant,certain,ambiguous,1
2011,1518,3392,gerant,probable,resolved,1
