issue_uid,collection,language,year,issue,md_url,pdf_url,viewer_url,pdf_size_bytes,http_status,content_type,bytes,sha256,etag_md5,etag_matches_body,n_pages,arabic_char_frac,script_lang,status,local_path,fetched_at,attempts,error
annonces-legales/fr/2007/020,annonces-legales,fr,2007,020,https://ocr.jort.tn/annonces-legales/fr/2007/020.md,https://lake.jort.tn/annonces-legales/fr/2007/020.pdf,https://jort.tn/view/annonces-legales/fr/2007/020,1756371,200,text/markdown; charset=utf-8,439708,839b76c7487b9cf611df07148bb75d9ef40fb37322ea6f11372140b1073f212f,"W/""5616796435c7fd3d558faa410b379e7b",False,96,0.0011,fr,ok,data/raw/annonces-legales/fr/2007/020.md,2026-09-12T13:35:11+00:00,1,
annonces-legales/fr/2007/021,annonces-legales,fr,2007,021,https://ocr.jort.tn/annonces-legales/fr/2007/021.md,https://lake.jort.tn/annonces-legales/fr/2007/021.pdf,https://jort.tn/view/annonces-legales/fr/2007/021,371198,200,text/markdown; charset=utf-8,240344,efb2d2933d1a553567cbe3a802f9ff4939462543e0e041388b845be642bc20c6,"W/""67667e046eba382459cd065333af846a",False,48,0.0,fr,ok,data/raw/annonces-legales/fr/2007/021.md,2026-09-12T13:35:11+00:00,1,
annonces-legales/fr/2007/022,annonces-legales,fr,2007,022,https://ocr.jort.tn/annonces-legales/fr/2007/022.md,https://lake.jort.tn/annonces-legales/fr/2007/022.pdf,https://jort.tn/view/annonces-legales/fr/2007/022,1289381,200,text/markdown; charset=utf-8,409056,9004549838563ad3af1d99d70598c8809c8e559616a9ee60e7918ef34daed013,"W/""f3769531c36f392e9158183e8db59555",False,88,0.0005,fr,ok,data/raw/annonces-legales/fr/2007/022.md,2026-09-12T13:35:11+00:00,1,
annonces-legales/fr/2007/023,annonces-legales,fr,2007,023,https://ocr.jort.tn/annonces-legales/fr/2007/023.md,https://lake.jort.tn/annonces-legales/fr/2007/023.pdf,https://jort.tn/view/annonces-legales/fr/2007/023,338721,200,text/markdown; charset=utf-8,182849,ec2cc4a7519ecbc50b40e6bf8251e51cc9bb7be07f76815959640d9e4793785f,"W/""3749683be9acd97faa24fc6319723c3c",False,38,0.0,fr,ok,data/raw/annonces-legales/fr/2007/023.md,2026-09-12T13:35:11+00:00,1,
annonces-legales/fr/2007/024,annonces-legales,fr,2007,024,https://ocr.jort.tn/annonces-legales/fr/2007/024.md,https://lake.jort.tn/annonces-legales/fr/2007/024.pdf,https://jort.tn/view/annonces-legales/fr/2007/024,322294,200,text/markdown; charset=utf-8,269772,be1e268d4422f5501a519b0e358f8864ccd4e50cee6821b57bc0da4ed27904ed,"W/""5fc761362f8ccff3078bc1f394d41956",False,54,0.0,fr,ok,data/raw/annonces-legales/fr/2007/024.md,2026-09-12T13:35:11+00:00,1,
annonces-legales/fr/2007/025,annonces-legales,fr,2007,025,https://ocr.jort.tn/annonces-legales/fr/2007/025.md,https://lake.jort.tn/annonces-legales/fr/2007/025.pdf,https://jort.tn/view/annonces-legales/fr/2007/025,406822,200,text/markdown; charset=utf-8,269345,2d1d39634940190537298f7bb8b3fd422fa6dea2f87bc058ceaf751c6c92126f,"W/""e661fe1812fca22b564523f6078614e1",False,55,0.0001,fr,ok,data/raw/annonces-legales/fr/2007/025.md,2026-09-12T13:35:11+00:00,1,
annonces-legales/fr/2007/026,annonces-legales,fr,2007,026,https://ocr.jort.tn/annonces-legales/fr/2007/026.md,https://lake.jort.tn/annonces-legales/fr/2007/026.pdf,https://jort.tn/view/annonces-legales/fr/2007/026,491824,200,text/markdown; charset=utf-8,358980,fa6b921ddaf143b1099a4464887d20390ab23236a6349a009b157b88708e8ea3,"W/""0d7c6a8d6e3096cbf4782c6eb7566295",False,71,0.0001,fr,ok,data/raw/annonces-legales/fr/2007/026.md,2026-09-12T13:35:12+00:00,1,
annonces-legales/fr/2007/027,annonces-legales,fr,2007,027,https://ocr.jort.tn/annonces-legales/fr/2007/027.md,https://lake.jort.tn/annonces-legales/fr/2007/027.pdf,https://jort.tn/view/annonces-legales/fr/2007/027,333252,200,text/markdown; charset=utf-8,239213,c666117801822d90f59db4890e30f207127be8abd86a326093583a96fa3fcd7a,"W/""0aabf43e96be0e050577631bb42e2d7b",False,48,0.0,fr,ok,data/raw/annonces-legales/fr/2007/027.md,2026-09-12T13:35:12+00:00,1,
annonces-legales/fr/2007/028,annonces-legales,fr,2007,028,https://ocr.jort.tn/annonces-legales/fr/2007/028.md,https://lake.jort.tn/annonces-legales/fr/2007/028.pdf,https://jort.tn/view/annonces-legales/fr/2007/028,1950421,200,text/markdown; charset=utf-8,426757,a0b67f79e9f6dfd600218cd629820bf56c43ec9ee20f61979c08b859ed857a1b,"W/""8d18718860e965211da850cc721cc03d",False,96,0.0011,fr,ok,data/raw/annonces-legales/fr/2007/028.md,2026-09-12T13:35:13+00:00,1,
annonces-legales/fr/2007/029,annonces-legales,fr,2007,029,https://ocr.jort.tn/annonces-legales/fr/2007/029.md,https://lake.jort.tn/annonces-legales/fr/2007/029.pdf,https://jort.tn/view/annonces-legales/fr/2007/029,246293,200,text/markdown; charset=utf-8,164905,1b449db584660a83281f2420a1d9f745ad4a96cb1b3ca89b49681e3df6ed28de,"W/""81b963b21eab45e8c58f2bca30e51afb",False,32,0.0,fr,ok,data/raw/annonces-legales/fr/2007/029.md,2026-09-12T13:35:12+00:00,1,
annonces-legales/fr/2007/030,annonces-legales,fr,2007,030,https://ocr.jort.tn/annonces-legales/fr/2007/030.md,https://lake.jort.tn/annonces-legales/fr/2007/030.pdf,https://jort.tn/view/annonces-legales/fr/2007/030,779855,200,text/markdown; charset=utf-8,372402,b6feccfd3e1747fd7e9e851380d870048c298dcca00f5dad6b8f6f014b239fda,"W/""3d54743d979cfb1ff0bf2b21062b142a",False,80,0.0046,fr,ok,data/raw/annonces-legales/fr/2007/030.md,2026-09-12T13:35:12+00:00,1,
annonces-legales/fr/2007/031,annonces-legales,fr,2007,031,https://ocr.jort.tn/annonces-legales/fr/2007/031.md,https://lake.jort.tn/annonces-legales/fr/2007/031.pdf,https://jort.tn/view/annonces-legales/fr/2007/031,1309094,200,text/markdown; charset=utf-8,306266,4140371cb5dbdbcf62af1907c2e116a60a9cd594f77e4a12a2e092d119f5fb06,"W/""12603106b7b30f352a908b167eae281e",False,64,0.0014,fr,ok,data/raw/annonces-legales/fr/2007/031.md,2026-09-12T13:35:12+00:00,1,
annonces-legales/fr/2007/032,annonces-legales,fr,2007,032,https://ocr.jort.tn/annonces-legales/fr/2007/032.md,https://lake.jort.tn/annonces-legales/fr/2007/032.pdf,https://jort.tn/view/annonces-legales/fr/2007/032,382318,200,text/markdown; charset=utf-8,321310,d18b6b066c3c895c30f21f10b22e11dedfecafc45502006909eec6caa701eee9,"W/""83b2949ad1f1bd610f80fe0832fb3667",False,64,0.0,fr,ok,data/raw/annonces-legales/fr/2007/032.md,2026-09-12T13:35:13+00:00,1,
annonces-legales/fr/2007/033,annonces-legales,fr,2007,033,https://ocr.jort.tn/annonces-legales/fr/2007/033.md,https://lake.jort.tn/annonces-legales/fr/2007/033.pdf,https://jort.tn/view/annonces-legales/fr/2007/033,2191733,200,text/markdown; charset=utf-8,316046,11f1d89695b4732cfdca45d3f79b6f43524c14fb9b74348a29be9d576110a8ce,"W/""0aea12449ce890afcaca04ae8e9ca030",False,80,0.0062,fr,ok,data/raw/annonces-legales/fr/2007/033.md,2026-09-12T13:35:13+00:00,1,
annonces-legales/fr/2007/034,annonces-legales,fr,2007,034,https://ocr.jort.tn/annonces-legales/fr/2007/034.md,https://lake.jort.tn/annonces-legales/fr/2007/034.pdf,https://jort.tn/view/annonces-legales/fr/2007/034,902412,200,text/markdown; charset=utf-8,428612,246a436b6611c08e6e8e1b98b36732d049d22684282de0f75fb8f7ebda4291c9,"W/""5305f927edb18092b04dfb7bfdf8ab92",False,88,0.0005,fr,ok,data/raw/annonces-legales/fr/2007/034.md,2026-09-12T13:35:13+00:00,1,
annonces-legales/fr/2007/035,annonces-legales,fr,2007,035,https://ocr.jort.tn/annonces-legales/fr/2007/035.md,https://lake.jort.tn/annonces-legales/fr/2007/035.pdf,https://jort.tn/view/annonces-legales/fr/2007/035,329269,200,text/markdown; charset=utf-8,255740,8551cb5ec2e28a8343bca6efb290018863526178202e97ea9efd1e5eba527e9f,"W/""049ce8e202d0151bc0c07e4cb41cffbc",False,48,0.0,fr,ok,data/raw/annonces-legales/fr/2007/035.md,2026-09-12T13:35:13+00:00,1,
annonces-legales/fr/2007/036,annonces-legales,fr,2007,036,https://ocr.jort.tn/annonces-legales/fr/2007/036.md,https://lake.jort.tn/annonces-legales/fr/2007/036.pdf,https://jort.tn/view/annonces-legales/fr/2007/036,506676,200,text/markdown; charset=utf-8,278104,9917afd5ee61565d52591e81093e389c5b925ac9ad12b1bd53131b782f6742c3,"W/""0d312992be3eaf4ad8146b0279f6fab3",False,56,0.0,fr,ok,data/raw/annonces-legales/fr/2007/036.md,2026-09-12T13:35:13+00:00,1,
annonces-legales/fr/2007/037,annonces-legales,fr,2007,037,https://ocr.jort.tn/annonces-legales/fr/2007/037.md,https://lake.jort.tn/annonces-legales/fr/2007/037.pdf,https://jort.tn/view/annonces-legales/fr/2007/037,319931,200,text/markdown; charset=utf-8,248450,1ca114733e79dd29b6196a82025720d74e518b199fa4c3475969a8b50e66b67a,"W/""0ab55ddf5a5549672a4aa5faffe065a2",False,48,0.0,fr,ok,data/raw/annonces-legales/fr/2007/037.md,2026-09-12T13:35:13+00:00,1,
annonces-legales/fr/2007/038,annonces-legales,fr,2007,038,https://ocr.jort.tn/annonces-legales/fr/2007/038.md,https://lake.jort.tn/annonces-legales/fr/2007/038.pdf,https://jort.tn/view/annonces-legales/fr/2007/038,598064,200,text/markdown; charset=utf-8,375980,4baf10246c2d1bfa5658d87485eee1b2ebeef52f963aad72aeb98906e549e0d6,"W/""6e136cd8925a236a4223b89d284d7138",False,72,0.0,fr,ok,data/raw/annonces-legales/fr/2007/038.md,2026-09-12T13:35:14+00:00,1,
annonces-legales/fr/2007/039,annonces-legales,fr,2007,039,https://ocr.jort.tn/annonces-legales/fr/2007/039.md,https://lake.jort.tn/annonces-legales/fr/2007/039.pdf,https://jort.tn/view/annonces-legales/fr/2007/039,570367,200,text/markdown; charset=utf-8,272760,ca9cb421477e5c0f2975106fa5c32126c207ff47416f80487e6274f178e84f8c,"W/""646a319eae5f3b8498eaa4878ff3ba9e",False,56,0.0004,fr,ok,data/raw/annonces-legales/fr/2007/039.md,2026-09-12T13:35:14+00:00,1,
annonces-legales/fr/2007/040,annonces-legales,fr,2007,040,https://ocr.jort.tn/annonces-legales/fr/2007/040.md,https://lake.jort.tn/annonces-legales/fr/2007/040.pdf,https://jort.tn/view/annonces-legales/fr/2007/040,3399199,200,text/markdown; charset=utf-8,562406,6e8856d099202585e325b1b56c527ba7d572d6630c5061b86af107171e33284a,"W/""d85b7d7e51e29e05e07880fc36589e36",False,112,0.001,fr,ok,data/raw/annonces-legales/fr/2007/040.md,2026-09-12T13:35:13+00:00,1,
annonces-legales/fr/2007/041,annonces-legales,fr,2007,041,https://ocr.jort.tn/annonces-legales/fr/2007/041.md,https://lake.jort.tn/annonces-legales/fr/2007/041.pdf,https://jort.tn/view/annonces-legales/fr/2007/041,470615,200,text/markdown; charset=utf-8,301212,4c14f26fad52cf5e6d019114e5d00417fe20619a94fb5942b8972815b9d71e47,"W/""ddd572059912e743955158959dbcfc2b",False,56,0.0,fr,ok,data/raw/annonces-legales/fr/2007/041.md,2026-09-12T13:35:14+00:00,1,
annonces-legales/fr/2007/042,annonces-legales,fr,2007,042,https://ocr.jort.tn/annonces-legales/fr/2007/042.md,https://lake.jort.tn/annonces-legales/fr/2007/042.pdf,https://jort.tn/view/annonces-legales/fr/2007/042,316807,200,text/markdown; charset=utf-8,249634,b3b82c07de1e429af051ebb4b926ca0be58561884c71c131912d68caaae65319,"W/""b2b479680ed842089ebfcc9184cc808e",False,48,0.0,fr,ok,data/raw/annonces-legales/fr/2007/042.md,2026-09-12T13:35:13+00:00,1,
annonces-legales/fr/2007/043,annonces-legales,fr,2007,043,https://ocr.jort.tn/annonces-legales/fr/2007/043.md,https://lake.jort.tn/annonces-legales/fr/2007/043.pdf,https://jort.tn/view/annonces-legales/fr/2007/043,1369593,200,text/markdown; charset=utf-8,375358,1991f0ac96f1eaa359bbe58c298407a6b5e208fe547246fea9b9c4319b70159b,"W/""b5dc142f35298e8a39879b682fd4f6fb",False,80,0.0007,fr,ok,data/raw/annonces-legales/fr/2007/043.md,2026-09-12T13:35:14+00:00,1,
annonces-legales/fr/2007/044,annonces-legales,fr,2007,044,https://ocr.jort.tn/annonces-legales/fr/2007/044.md,https://lake.jort.tn/annonces-legales/fr/2007/044.pdf,https://jort.tn/view/annonces-legales/fr/2007/044,676693,200,text/markdown; charset=utf-8,439134,b5e96a6937b73a65eccff4a77bfc4d7d9185e1bf03979ffc907167184d2a1e17,"W/""6766435eb07bb496ca9768df9e0085b1",False,88,0.0,fr,ok,data/raw/annonces-legales/fr/2007/044.md,2026-09-12T13:35:14+00:00,1,
annonces-legales/fr/2007/045,annonces-legales,fr,2007,045,https://ocr.jort.tn/annonces-legales/fr/2007/045.md,https://lake.jort.tn/annonces-legales/fr/2007/045.pdf,https://jort.tn/view/annonces-legales/fr/2007/045,711496,200,text/markdown; charset=utf-8,306951,fa8c6d47be5da5008f808e21ab4c2886275b477496f78f49843acb915a208972,"W/""96acb877a8126af9864e47149a678b1a",False,64,0.0003,fr,ok,data/raw/annonces-legales/fr/2007/045.md,2026-09-12T13:35:14+00:00,1,
annonces-legales/fr/2007/046,annonces-legales,fr,2007,046,https://ocr.jort.tn/annonces-legales/fr/2007/046.md,https://lake.jort.tn/annonces-legales/fr/2007/046.pdf,https://jort.tn/view/annonces-legales/fr/2007/046,1068975,200,text/markdown; charset=utf-8,448729,461c764691209a1e0d76c3a734a1b09097378edc5b631b6c3cb93632e389544c,"W/""4a76c45973afd4733c443752cc69f813",False,96,0.0002,fr,ok,data/raw/annonces-legales/fr/2007/046.md,2026-09-12T13:35:14+00:00,1,
annonces-legales/fr/2007/047,annonces-legales,fr,2007,047,https://ocr.jort.tn/annonces-legales/fr/2007/047.md,https://lake.jort.tn/annonces-legales/fr/2007/047.pdf,https://jort.tn/view/annonces-legales/fr/2007/047,186043,200,text/markdown; charset=utf-8,70308,23ff42b218850bbf08bb6a9a568500f7cdb4fc1441a96c79eaa9b42a78c51c5f,"W/""d2a4ed08464cb9a1c082fb09329a5689",False,16,0.0,fr,ok,data/raw/annonces-legales/fr/2007/047.md,2026-09-12T13:35:15+00:00,1,
annonces-legales/fr/2007/048,annonces-legales,fr,2007,048,https://ocr.jort.tn/annonces-legales/fr/2007/048.md,https://lake.jort.tn/annonces-legales/fr/2007/048.pdf,https://jort.tn/view/annonces-legales/fr/2007/048,759102,200,text/markdown; charset=utf-8,309538,ba12a4ede81cd7949c74800627345fbdca7af44ec91f0193734bfc0048eac7c5,"W/""030a8244b42899adbf4fc7cebcbdbe32",False,64,0.0001,fr,ok,data/raw/annonces-legales/fr/2007/048.md,2026-09-12T13:35:15+00:00,1,
annonces-legales/fr/2007/049,annonces-legales,fr,2007,049,https://ocr.jort.tn/annonces-legales/fr/2007/049.md,https://lake.jort.tn/annonces-legales/fr/2007/049.pdf,https://jort.tn/view/annonces-legales/fr/2007/049,323730,200,text/markdown; charset=utf-8,240813,050fc18dec9d990b431c09f5752442845d331b8187920da55c7582d671e34916,"W/""6789df631347351c07ec482a714ee5ee",False,48,0.0,fr,ok,data/raw/annonces-legales/fr/2007/049.md,2026-09-12T13:35:15+00:00,1,
annonces-legales/fr/2007/050,annonces-legales,fr,2007,050,https://ocr.jort.tn/annonces-legales/fr/2007/050.md,https://lake.jort.tn/annonces-legales/fr/2007/050.pdf,https://jort.tn/view/annonces-legales/fr/2007/050,404744,200,text/markdown; charset=utf-8,236523,d88b460f0d89e38a5b36ecfce330123dce1a3712b8062681f8ce599a14c10b5c,"W/""e5094dcd1b5a555e04730b2ab473aa76",False,48,0.0,fr,ok,data/raw/annonces-legales/fr/2007/050.md,2026-09-12T13:35:15+00:00,1,
annonces-legales/fr/2007/051,annonces-legales,fr,2007,051,https://ocr.jort.tn/annonces-legales/fr/2007/051.md,https://lake.jort.tn/annonces-legales/fr/2007/051.pdf,https://jort.tn/view/annonces-legales/fr/2007/051,727830,200,text/markdown; charset=utf-8,303606,ace2f6ddb91642effc268899ee6cdfe9b48fb4fc081c65eb2d5f21140a313612,"W/""4bb814be9a03a2ae4b90d7860f511605",False,64,0.0,fr,ok,data/raw/annonces-legales/fr/2007/051.md,2026-09-12T13:35:15+00:00,1,
annonces-legales/fr/2007/052,annonces-legales,fr,2007,052,https://ocr.jort.tn/annonces-legales/fr/2007/052.md,https://lake.jort.tn/annonces-legales/fr/2007/052.pdf,https://jort.tn/view/annonces-legales/fr/2007/052,549507,200,text/markdown; charset=utf-8,228680,1da7b26de472f3c217b020935eee399dcbd9ad516935c50ae6b3b5723147326c,"W/""7f8c88708066ecd801f54897f3f56321",False,48,0.0087,fr,ok,data/raw/annonces-legales/fr/2007/052.md,2026-09-12T13:35:15+00:00,1,
annonces-legales/fr/2007/053,annonces-legales,fr,2007,053,https://ocr.jort.tn/annonces-legales/fr/2007/053.md,https://lake.jort.tn/annonces-legales/fr/2007/053.pdf,https://jort.tn/view/annonces-legales/fr/2007/053,384750,200,text/markdown; charset=utf-8,205585,72cd35016ee7a46d97c4a2e960b9dfaeb2c3434cec091b0ede96a1f4c90bcbdd,"W/""1f84fbde4d0d62fb7890db2c631dddfc",False,40,0.0,fr,ok,data/raw/annonces-legales/fr/2007/053.md,2026-09-12T13:35:15+00:00,1,
annonces-legales/fr/2007/054,annonces-legales,fr,2007,054,https://ocr.jort.tn/annonces-legales/fr/2007/054.md,https://lake.jort.tn/annonces-legales/fr/2007/054.pdf,https://jort.tn/view/annonces-legales/fr/2007/054,955971,200,text/markdown; charset=utf-8,203563,711f25927e7e8154dd6b77584ca9cbdd01e8648985a1cb15db5438cc211553d2,"W/""f9338d5528f94f06b6065032a2aef265",False,48,0.0015,fr,ok,data/raw/annonces-legales/fr/2007/054.md,2026-09-12T13:35:15+00:00,1,
annonces-legales/fr/2007/055,annonces-legales,fr,2007,055,https://ocr.jort.tn/annonces-legales/fr/2007/055.md,https://lake.jort.tn/annonces-legales/fr/2007/055.pdf,https://jort.tn/view/annonces-legales/fr/2007/055,675094,200,text/markdown; charset=utf-8,144449,d230c519a0930e3935eac77cd06e0bfab56b8db45ec8ee0bf66012d68b6f92bb,"W/""8c1fb62626dfcbccd240607e7bfa6d26",False,32,0.0022,fr,ok,data/raw/annonces-legales/fr/2007/055.md,2026-09-12T13:35:15+00:00,1,
annonces-legales/fr/2007/056,annonces-legales,fr,2007,056,https://ocr.jort.tn/annonces-legales/fr/2007/056.md,https://lake.jort.tn/annonces-legales/fr/2007/056.pdf,https://jort.tn/view/annonces-legales/fr/2007/056,181415,200,text/markdown; charset=utf-8,78949,0b818523d0ca347096467b0f68d781d701495b69bea5407272e3d2bdcc43d9f8,"W/""aa1c0039da3204c0702bb917db3b7740",False,16,0.0001,fr,ok,data/raw/annonces-legales/fr/2007/056.md,2026-09-12T13:35:15+00:00,1,
annonces-legales/fr/2007/057,annonces-legales,fr,2007,057,https://ocr.jort.tn/annonces-legales/fr/2007/057.md,https://lake.jort.tn/annonces-legales/fr/2007/057.pdf,https://jort.tn/view/annonces-legales/fr/2007/057,1003883,200,text/markdown; charset=utf-8,188323,5c10ba8bcddf39a77841915b3b70d8eef504d1640fb8057ded6758e6396c2479,"W/""94f082a61b5d37002b5ab92cf229865c",False,48,0.0008,fr,ok,data/raw/annonces-legales/fr/2007/057.md,2026-09-12T13:35:16+00:00,1,
annonces-legales/fr/2007/058,annonces-legales,fr,2007,058,https://ocr.jort.tn/annonces-legales/fr/2007/058.md,https://lake.jort.tn/annonces-legales/fr/2007/058.pdf,https://jort.tn/view/annonces-legales/fr/2007/058,685628,200,text/markdown; charset=utf-8,222046,b03012eb434937657bece0fe8facd6a38bd9a46ff0bb001f35c544f90b028a7c,"W/""ce4bc530e7864b184172866ab4118de6",False,48,0.0009,fr,ok,data/raw/annonces-legales/fr/2007/058.md,2026-09-12T13:35:16+00:00,1,
annonces-legales/fr/2007/059,annonces-legales,fr,2007,059,https://ocr.jort.tn/annonces-legales/fr/2007/059.md,https://lake.jort.tn/annonces-legales/fr/2007/059.pdf,https://jort.tn/view/annonces-legales/fr/2007/059,856682,200,text/markdown; charset=utf-8,215299,898bb655e5360ba133b4516b8c2119b955be7788d816553c0ab06e7aea16f1c3,"W/""87c247a65c3a64fa86409c68dbdb1b1d",False,48,0.0015,fr,ok,data/raw/annonces-legales/fr/2007/059.md,2026-09-12T13:35:16+00:00,1,
annonces-legales/fr/2007/060,annonces-legales,fr,2007,060,https://ocr.jort.tn/annonces-legales/fr/2007/060.md,https://lake.jort.tn/annonces-legales/fr/2007/060.pdf,https://jort.tn/view/annonces-legales/fr/2007/060,287159,200,text/markdown; charset=utf-8,162193,e10c609983a09aee64c5bd49c05aae7462ca5a490434183bcb4236df2f7286bd,"W/""4f3ada5e9983cb825507e4a8767a8848",False,32,0.0,fr,ok,data/raw/annonces-legales/fr/2007/060.md,2026-09-12T13:35:16+00:00,1,
annonces-legales/fr/2007/061,annonces-legales,fr,2007,061,https://ocr.jort.tn/annonces-legales/fr/2007/061.md,https://lake.jort.tn/annonces-legales/fr/2007/061.pdf,https://jort.tn/view/annonces-legales/fr/2007/061,1308955,200,text/markdown; charset=utf-8,263029,7865a403a1222c2ff27812337d31ec9d384a353b68fe5837a3823cc5552f148c,"W/""ab7b8e070a74753f9991e68d6c4988d8",False,64,0.0004,fr,ok,data/raw/annonces-legales/fr/2007/061.md,2026-09-12T13:35:16+00:00,1,
annonces-legales/fr/2007/062,annonces-legales,fr,2007,062,https://ocr.jort.tn/annonces-legales/fr/2007/062.md,https://lake.jort.tn/annonces-legales/fr/2007/062.pdf,https://jort.tn/view/annonces-legales/fr/2007/062,610772,200,text/markdown; charset=utf-8,205555,8f923a18bbf8494b159ce9aeadce510c27e64e1a83d9d9bcccbb167ed131e6ca,"W/""0eac5be8a3d37c3f4239adb8eafdb4ca",False,48,0.0,fr,ok,data/raw/annonces-legales/fr/2007/062.md,2026-09-12T13:35:16+00:00,1,
annonces-legales/fr/2007/063,annonces-legales,fr,2007,063,https://ocr.jort.tn/annonces-legales/fr/2007/063.md,https://lake.jort.tn/annonces-legales/fr/2007/063.pdf,https://jort.tn/view/annonces-legales/fr/2007/063,906121,200,text/markdown; charset=utf-8,130188,ef6303e23ea28a8c6b10aed74d43b70de9f3c6cc82e9ddb0f38a64b3962d6724,"W/""70b124b25519e9a336a01482f3c8668f",False,40,0.0,fr,ok,data/raw/annonces-legales/fr/2007/063.md,2026-09-12T13:35:16+00:00,1,
annonces-legales/fr/2007/064,annonces-legales,fr,2007,064,https://ocr.jort.tn/annonces-legales/fr/2007/064.md,https://lake.jort.tn/annonces-legales/fr/2007/064.pdf,https://jort.tn/view/annonces-legales/fr/2007/064,973068,200,text/markdown; charset=utf-8,345694,c9c5d28bc40b63c5b56cf55a0509209367d1cf0bcf56d43c99974080b6183fce,"W/""f69076ebaadb5167c47a06a4bc3120c1",False,80,0.0003,fr,ok,data/raw/annonces-legales/fr/2007/064.md,2026-09-12T13:35:16+00:00,1,
annonces-legales/fr/2007/065,annonces-legales,fr,2007,065,https://ocr.jort.tn/annonces-legales/fr/2007/065.md,https://lake.jort.tn/annonces-legales/fr/2007/065.pdf,https://jort.tn/view/annonces-legales/fr/2007/065,653560,200,text/markdown; charset=utf-8,231327,116f0082bd9ed1306d31bab5a262ca1c91d858047f588675c3e58ff5ea297783,"W/""d9e2b420b4e9e131b5fe06c4c902a678",False,48,0.0007,fr,ok,data/raw/annonces-legales/fr/2007/065.md,2026-09-12T13:35:17+00:00,1,
annonces-legales/fr/2007/066,annonces-legales,fr,2007,066,https://ocr.jort.tn/annonces-legales/fr/2007/066.md,https://lake.jort.tn/annonces-legales/fr/2007/066.pdf,https://jort.tn/view/annonces-legales/fr/2007/066,529282,200,text/markdown; charset=utf-8,153806,07948cc35cbd94968184cd380ea627977fae5181f8b77ec9827eb07dbd192c8d,"W/""2a45476fa143c69e7b7a3d97bccbffe1",False,32,0.0007,fr,ok,data/raw/annonces-legales/fr/2007/066.md,2026-09-12T13:35:16+00:00,1,
